X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
0.013526	-0.034004	-0.061866	-0.229407	-0.185194	-0.263702	-0.152065	-0.246908	-0.074065	-0.147515	-0.193316	0.099054	0.272159	0.123030	0.019178	-0.140178	-0.040745	-0.039061	0.104663	0.281172
-0.904481	-1.181452	-1.092215	-0.453818	-1.215120	-1.294437	0.339600	-1.209793	1.247201	0.162688	0.727986	0.325772	-1.627913	-0.618425	-0.866043	-0.723024	-0.214438	-0.593400	-1.565196	-0.670452
-0.982692	-1.476161	-1.201097	-0.518031	-1.367702	-1.742380	0.111532	-1.445514	1.265531	0.710267	0.710803	-0.226406	-2.376318	-0.853039	-0.844576	-0.496948	-0.224771	-1.056439	-1.972815	-0.927214
-0.152515	-0.801717	-0.605053	-0.548515	-0.775791	-1.404122	-0.709143	-0.789620	0.062885	1.087211	0.007408	-0.968079	-1.603276	-0.684272	-0.181489	0.187995	-0.264253	-1.174387	-1.113443	-0.507090
0.804338	0.236516	-0.222448	-0.630591	-0.227865	-0.486519	-1.233837	0.216476	-1.081844	0.675148	-0.413126	-0.693810	-0.060412	-0.609060	0.088871	0.303810	-0.584386	-0.805675	-0.073467	-0.052015
1.013770	0.962888	-0.332893	-0.434706	-0.009270	0.601125	-0.792542	0.820506	-1.139237	-0.348915	-0.155149	0.581926	0.986278	-0.719589	-0.393355	-0.380072	-0.969556	-0.211508	0.269271	-0.057285
0.390529	1.155105	-0.268961	0.349392	0.353057	1.373836	0.276394	0.778990	-0.330191	-0.971510	0.313719	1.399727	0.954629	-0.462577	-0.820080	-0.909467	-0.834144	0.220106	0.087361	-0.319200
-0.341058	0.945846	0.469395	1.267911	1.095613	1.368334	1.016306	0.479610	0.324785	-0.585656	0.426906	0.668325	0.394485	0.530031	-0.384517	-0.444576	0.064903	0.453595	0.097960	-0.241130
-0.540324	0.416547	1.346784	1.373742	1.561976	0.499410	0.981691	0.326331	0.210057	0.151249	0.092783	-0.937589	0.095509	1.621639	0.535480	0.558301	1.164519	0.685007	0.529228	0.352216
-0.352635	-0.431278	1.411507	0.445343	1.002004	-0.601500	0.622570	0.253682	-0.299796	0.180813	-0.369440	-1.830587	0.086608	1.707393	0.863072	0.952983	1.505545	0.798910	0.884224	0.869416
-0.315580	-1.254710	0.529948	-0.552957	-0.272516	-0.992994	0.464630	0.009695	-0.386891	-0.508785	-0.515434	-1.373534	-0.119220	0.631510	0.272055	0.435729	0.686652	0.383858	0.663597	0.590897
