X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
-0.148356	0.077096	0.135366	0.169710	0.288288	0.107605	0.323992	0.273294	0.140385	0.095195	0.018613	0.003737	0.211991	0.243198	0.184802	0.149856	0.252007	0.066054	0.264403	0.164859
-0.188161	0.456906	-0.349116	-0.038330	-0.082942	-0.434971	0.201150	0.628399	-0.098658	-0.118263	-0.572380	-0.354527	0.123069	0.263025	0.251259	0.203366	0.647605	0.005080	0.336703	0.178463
-0.575282	-0.208742	-0.268585	-0.009188	0.112529	-0.416516	-0.133912	0.077309	-0.280377	-0.207670	-0.623960	-0.489508	-0.280241	-0.013591	-0.385054	-0.469747	0.105734	-0.350640	-0.055171	-0.047962
-1.000614	-1.471139	0.005263	-0.111007	0.501277	-0.153808	-0.762384	-1.208221	-0.445986	-0.498368	-0.166156	-0.107072	-0.735010	-0.474370	-0.869355	-0.995041	-0.546988	-0.295199	-0.112084	-0.183048
-0.780102	-1.756281	-0.097397	-0.658609	0.312245	-0.351562	-1.344838	-2.043422	-0.428834	-1.002318	0.301213	0.761480	-0.688332	-0.666862	-0.146060	-0.203810	-0.068884	0.670271	0.833594	0.093349
0.293352	-0.240854	-0.231636	-1.131767	-0.428680	-0.964448	-1.291289	-1.508203	0.097990	-0.902364	0.306698	1.395255	-0.091782	-0.307023	1.145122	1.290454	0.980508	1.464823	1.697769	0.378678
1.511450	1.920013	0.307171	-0.768892	-0.795293	-1.089414	-0.444340	0.014437	0.842356	0.265282	-0.270153	0.915890	0.412298	0.335829	1.558468	1.785806	1.011596	0.725274	1.032016	0.142957
1.728061	2.591626	1.182108	0.312695	-0.081755	-0.091457	0.704084	1.364960	0.752897	1.459090	-1.096182	-0.589944	0.250299	0.657410	0.947508	0.911144	-0.028796	-0.933507	-0.600084	-0.269997
0.498515	1.005623	1.178030	1.201723	1.229167	1.458573	1.515204	1.871579	-0.573383	1.289505	-1.464377	-1.844718	-0.347634	0.319158	0.320776	-0.057286	-0.634440	-1.518998	-1.316748	-0.123358
-1.236094	-1.274427	-0.106958	1.268076	1.787846	2.193192	1.604189	1.631794	-1.836920	0.061708	-0.822052	-1.651179	-0.655892	-0.454674	0.023624	-0.295705	-0.251621	-0.494362	-0.704563	0.364288
