X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
0.185790	0.017719	0.235820	0.171891	0.375899	0.361981	0.427922	0.053015	0.151944	0.157354	0.204243	0.367184	0.356860	0.163726	0.522355	0.076046	0.194074	0.192451	0.085467	0.250161	0.203440	0.197466	0.235565	0.194382	0.020398	0.390534	0.033939	0.005643	0.159928	0.067499	0.057469	0.197932	0.166823	-0.035965	-0.326865	0.102563	-0.244476	-0.082560	-0.078734	0.194841	0.338280	-0.226690	0.210871	-0.071439	-0.190335	0.195583	0.370098	0.279653	0.139776	0.034308	0.053080	0.261799	-0.276003	-0.136725	-0.117728
0.517362	2.345648	0.219810	0.214450	0.255137	-0.191305	0.427868	0.071092	1.029879	0.341737	0.435598	0.971523	0.866122	-0.391141	1.142608	0.598163	-0.348956	0.454354	1.557077	1.951076	1.464260	0.681083	-0.278170	0.415814	0.895257	0.993552	0.641991	0.685844	1.861481	1.556880	0.539593	0.533864	1.013319	0.375355	0.222444	-0.911426	-0.794190	-0.266630	-0.251176	-0.126594	0.405720	0.545542	0.772096	2.153764	1.579227	0.944150	0.957861	0.677313	0.741774	1.369828	1.672500	1.276687	0.755369	0.527583	1.423366
0.859914	2.378559	0.391694	0.433989	0.598015	0.131508	0.606616	0.167279	0.932970	0.570480	0.864652	1.391228	1.474837	-0.456195	0.877842	0.356492	-0.359036	0.542668	1.755051	2.325372	1.763860	0.743200	-0.481112	0.996078	0.975980	1.123934	0.969732	0.567242	1.707964	1.603376	0.619881	0.830885	1.263775	0.471730	-0.081314	-0.682683	-0.946242	-0.388674	-0.485898	-0.594804	0.289250	0.894804	1.201723	1.930292	1.826903	1.185083	1.400424	0.330694	0.771886	0.906388	1.582647	1.029128	0.712736	0.800461	1.063541
1.004971	0.456955	0.522383	0.519373	1.117591	1.082687	0.968613	0.442656	-0.011691	0.751249	1.333602	1.273858	1.760814	0.255276	-0.036189	-0.062369	0.245438	0.695263	0.914017	1.381794	0.884461	0.429793	-0.035251	1.412725	0.257382	0.868392	0.758700	-0.292501	0.100900	0.276798	0.163373	0.898109	0.894504	0.135778	-0.784893	0.564174	-0.433699	-0.209749	-0.348980	-0.671310	0.121545	0.754707	1.133602	-0.155682	0.610930	0.758222	1.409031	-0.219671	0.275063	-0.528022	0.307528	-0.400153	-0.446981	0.661367	-0.353093
0.625450	-1.035057	0.149399	0.007605	0.991529	1.467095	1.233762	0.814498	-0.775123	0.619961	1.364079	0.348202	1.096044	1.258343	-0.616845	0.377325	0.995577	1.097816	0.220939	0.129742	-0.587569	-0.015152	0.925954	0.697528	-0.655243	0.602517	-0.035405	-1.061545	-0.992983	-1.140639	-0.731006	0.476189	0.269790	-0.374275	-0.869015	1.323455	0.512128	0.329476	0.503042	0.106064	0.104983	0.323324	0.343987	-1.479153	-0.824422	-0.130606	0.613983	-0.008507	-0.288974	-0.775934	-0.372757	-1.684173	-1.683294	0.419941	-0.525238
-0.350354	-0.662182	-0.762872	-0.976648	-0.134680	0.486499	1.039087	0.904857	-0.645662	0.009454	0.641655	-1.120290	-0.492271	1.370776	-0.434185	1.390062	1.272388	1.362071	0.128218	-0.710527	-1.798370	-0.577121	1.554551	-1.202281	-1.303750	0.387051	-1.101909	-1.042347	-0.560524	-1.679422	-1.782651	-0.400838	-0.412648	-0.631296	-0.342599	0.542860	1.111069	0.772396	1.485545	1.124347	0.095016	-0.199021	-0.728764	-0.803738	-1.581768	-1.048614	-0.978259	0.728257	-0.621876	0.500708	0.029177	-1.673368	-1.891879	0.309313	0.988426
-1.488418	0.541012	-1.529892	-1.648993	-1.541224	-1.221959	0.391332	0.414279	0.031473	-0.778059	-0.504608	-2.296614	-2.012966	0.049435	-0.081061	1.541010	0.895487	0.976905	-0.001102	-1.145392	-2.176987	-1.253478	1.092733	-2.886201	-1.618150	-0.025046	-1.903197	-0.361230	0.522543	-1.437452	-2.433194	-1.197107	-1.158155	-0.564200	-0.135300	-1.034161	0.767951	0.591954	1.491904	1.267376	-0.205190	-0.569354	-1.233139	0.528203	-1.633929	-1.440346	-2.517277	0.766710	-0.661798	1.494646	0.358349	-0.574518	-0.933287	0.248623	2.221089
-2.079631	0.810359	-1.390369	-1.368485	-2.050441	-2.107709	-0.234617	-0.390468	0.418308	-1.128321	-1.259265	-2.398231	-2.290055	-1.560090	-0.278094	0.245856	0.267366	0.068846	-0.604187	-1.301655	-1.658856	-1.631806	-0.117796	-2.732367	-1.519788	-0.675328	-1.951328	0.298013	1.013653	-0.926292	-2.034804	-1.282681	-1.726936	-0.546072	-0.448136	-1.602477	-0.141984	-0.040894	0.263101	0.378184	-0.628610	-0.436440	-0.841889	0.760554	-1.148613	-0.944996	-2.691409	-0.325836	-0.306106	0.936339	-0.160341	0.402231	0.427673	0.085525	1.531862
-1.734472	-0.007142	-0.440997	-0.356159	-1.267303	-1.363804	-0.485873	-0.840511	0.211687	-0.851004	-1.136069	-1.417590	-1.126172	-1.670840	-0.877795	-1.237350	-0.169858	-0.790559	-1.153297	-1.108487	-0.631783	-1.184946	-0.901834	-0.685333	-0.820564	-1.251797	-1.078137	0.497820	0.803652	-0.288124	-0.493488	-0.648293	-1.601052	-0.786329	-0.242858	-0.397192	-0.568103	-0.315871	-1.107076	-0.508205	-0.571607	0.219812	-0.211932	-0.139077	-0.193269	0.071549	-1.046945	-1.435438	0.448711	-0.339857	-0.810010	0.453069	1.419281	-0.123166	-0.369553
-0.730235	-0.677674	0.393145	0.569190	-0.006902	0.127496	-0.690823	-0.613835	-0.165043	-0.516333	-0.557412	-0.149429	0.375206	-0.073363	-1.029501	-1.277707	-0.516447	-1.423876	-1.093643	-0.741523	0.307351	-0.042283	-0.653465	1.471248	0.295218	-1.507709	0.359521	0.435988	0.502075	0.525737	1.349316	-0.068255	-0.619211	-0.890709	1.145061	1.302989	0.009471	0.256273	-1.334421	-0.506811	0.144119	0.648044	-0.242464	-0.969347	0.757287	0.558608	1.124468	-1.232158	1.093725	-0.922197	-0.684465	-0.010756	1.806476	-0.270429	-1.584467
0.314895	-0.596546	0.469658	0.911268	0.615069	0.767951	-1.425413	-0.101614	-0.278952	-0.731337	-0.381802	0.567597	0.785441	1.364694	-0.218898	0.087550	-1.180306	-2.119918	-0.848644	-0.769828	0.720887	0.910248	-0.089220	1.803015	1.122177	-1.516004	1.547022	0.577003	0.262820	1.179140	2.272349	-0.374531	0.631871	-0.345409	2.631104	1.542465	0.914534	1.178954	-0.390636	0.041816	0.826924	-0.056861	-0.979964	-1.043698	0.813207	-0.168745	1.743355	0.172348	0.892005	-0.742187	-0.133233	-0.034389	1.632517	-0.462149	-1.354052
1.024499	-0.463191	0.177750	0.904818	0.320022	0.063037	-2.472949	0.081302	-0.241709	-1.249634	-0.873840	0.565852	-0.276431	0.856034	1.080705	1.184473	-2.031234	-2.760170	-1.139771	-1.400802	0.588117	0.924781	-0.308677	0.109035	1.103774	-1.348688	1.723646	1.010047	-0.259895	1.087269	1.727392	-1.489621	1.329988	0.656801	2.457907	-0.118711	1.027910	1.432554	0.530917	0.148367	0.705546	-1.645285	-1.576084	-0.684028	-0.315775	-1.478941	0.117262	1.311503	-0.160998	-0.627645	-0.130783	0.620011	0.877104	-0.823456	-0.511252
1.365614	-0.873079	0.258589	0.948562	-0.285038	-0.926130	-2.730304	-0.235116	-0.408244	-1.239643	-1.417596	0.249212	-1.807058	-1.108756	1.832661	0.751140	-2.182978	-2.501902	-1.665961	-1.928887	0.211854	0.219974	-1.350219	-1.973397	0.444791	-0.824879	0.821775	1.250932	-1.064006	0.181062	0.296665	-2.280786	1.196268	1.259762	0.448241	-2.129007	0.099498	0.534769	0.425326	-0.475405	-0.074113	-2.549355	-1.319649	-0.365910	-1.649511	-1.975720	-2.132865	1.027487	-1.112443	-0.700778	-0.735428	1.174589	-0.341958	-1.110087	-0.044194
