X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
-0.054137	0.351151	0.041033	-0.038034	0.137239	0.098875	0.119400	0.331044	0.360899	0.219698	0.231105	0.059999	0.016793	0.144560	0.253837	0.127129	0.096056	0.049501	0.023649	-0.068652	-0.036616	0.051921	0.228871	0.112197	-0.042127	0.123246	-0.058220	-0.054238	0.098232	0.016785	0.120037	0.017450	0.190341	0.359328	0.359662	0.113012	0.227934	0.405187	0.142271	0.083799	0.156899	0.340914	0.209361	0.164505	0.129661	0.219662	-0.007192	0.060225	-0.015438	-0.082374	-0.043792	0.085413	0.287948	0.294703	-0.046491
0.211218	0.083658	0.456287	0.308404	-0.113865	-0.798960	2.529565	0.384660	-0.804470	0.754446	-1.544320	-0.523935	2.037107	-1.345112	-1.393069	2.558176	2.330040	3.263080	2.174354	1.201084	0.338364	2.264741	2.440446	1.148671	0.673550	1.501161	1.684065	-0.146572	-0.105671	0.078339	1.695710	1.077340	1.161942	0.557164	1.266226	1.237489	0.958745	1.403162	1.643390	0.982035	0.728327	0.415891	0.345209	-0.744928	0.104832	1.551650	0.686429	1.189145	-1.701788	-0.881691	-1.244678	-0.638727	0.060083	-0.108877	-0.627077
0.711502	-0.590658	0.604148	0.482345	-0.634700	-1.566744	2.910470	-0.172403	-0.883819	0.769281	-1.922273	-0.671867	2.643792	-2.167339	-2.030925	2.898031	2.802116	3.507568	1.986598	1.437723	0.610369	2.810667	2.791112	1.695850	1.383021	1.915991	2.718253	0.658380	0.437835	0.974133	2.649832	1.702782	0.932047	0.473016	1.302265	1.963414	0.557574	1.316282	2.193833	1.401406	0.333629	0.001840	0.070184	-1.185708	0.062263	1.562043	1.398503	1.656147	-1.893188	-0.769285	-1.351461	-1.057881	-0.338711	-0.944360	-0.381642
0.859730	-1.292146	0.335376	0.215659	-0.982822	-1.755649	1.134280	-0.682734	0.124118	0.271327	-0.727426	-0.564969	1.367284	-1.714990	-1.446897	1.110188	1.340901	0.861830	-0.174489	0.416387	0.439482	1.487293	1.135902	1.429123	1.492182	0.991562	2.267781	1.531090	1.092576	1.987630	2.335706	1.401495	-0.287463	0.273149	0.625174	1.769100	-0.366100	0.309025	1.641230	1.011728	-0.688406	-0.611053	-0.566947	-1.024506	-0.060152	0.214862	1.548328	1.206261	-0.753922	-0.059253	-0.434969	-1.082595	-0.502205	-1.386661	0.337948
0.009760	-1.364095	-0.287292	-0.575738	-0.606560	-1.065406	-1.046836	-0.382102	1.019002	-0.407489	0.810913	-0.647233	-0.863253	-0.239214	-0.425384	-0.919652	-0.555089	-1.917131	-1.838168	-1.095173	-0.332151	-0.378832	-0.961721	0.582157	0.581005	-0.673726	0.470002	1.038455	0.752168	1.757605	0.720526	0.235024	-1.308290	0.136810	-0.068069	0.577382	-0.474236	-0.678194	0.568467	0.068965	-1.294048	-0.799787	-1.098005	-0.572417	-0.343635	-1.358482	0.732384	0.329102	0.277144	0.168742	0.429325	-0.905966	-0.093892	-0.622109	0.601188
-1.292063	-0.755416	-0.896171	-1.414042	0.218519	0.120333	-1.848408	0.142876	0.730265	-0.962721	1.360964	-0.800274	-2.380700	1.019488	0.098684	-1.522236	-1.281880	-2.563227	-1.480167	-1.973355	-1.163084	-1.308403	-1.849342	-0.097583	-0.653965	-1.823590	-1.196664	-0.545788	-0.296759	0.334100	-1.140221	-0.875190	-1.416422	-0.126939	-0.563092	-0.833979	0.246109	-1.141248	-0.394645	-0.596268	-1.076370	-0.446916	-1.060712	-0.135761	-0.648984	-2.006262	-0.367665	-0.093571	0.416403	-0.393476	0.450953	-0.712262	0.487617	0.606655	0.267664
-1.640562	0.083991	-0.942775	-1.459500	0.714345	1.084205	-1.127087	-0.092577	-0.265287	-1.071766	0.962463	-0.359225	-2.233341	1.198114	0.142372	-0.884986	-0.733155	-1.462455	-0.133598	-1.666897	-1.184311	-1.025565	-1.258237	-0.157397	-1.013241	-1.637272	-1.428699	-1.354260	-0.563431	-0.725788	-1.889572	-1.038588	-0.861848	-0.609748	-1.034947	-1.500872	0.562076	-1.200049	-1.005246	-0.431555	-0.384944	0.090156	-0.403699	0.457217	-0.528244	-1.422447	-0.671527	0.220406	0.411418	-0.821027	-0.046412	-0.362793	0.679380	0.988355	0.010956
-0.473001	0.822191	-0.236361	-0.371553	0.684203	1.516781	-0.166455	-0.783477	-0.537407	-0.511706	0.693897	0.858874	-0.944030	0.755805	0.467289	-0.330051	-0.154695	-0.518889	0.329024	-0.563134	-0.234571	-0.402691	-0.217694	-0.008210	-0.266024	-0.578922	-0.664955	-0.442045	0.458004	-0.451217	-1.276445	-0.422147	-0.183518	-0.974665	-1.309745	-1.264549	-0.168834	-1.010669	-1.287257	0.181405	0.391903	0.497165	0.400166	1.380836	0.211891	-0.193838	-0.133534	0.572893	1.108220	-0.271750	-0.257628	0.332580	0.487059	0.458806	0.140555
1.129576	1.293714	0.642574	1.103377	0.630393	1.578231	-0.041345	-0.840109	0.262005	0.360231	0.946232	1.941837	0.244817	0.505639	1.222782	-0.452063	-0.481072	-0.607611	-0.296492	0.482360	0.797608	-0.286080	0.212178	-0.349793	0.603211	0.121621	-0.313175	0.924608	1.365787	0.267316	-0.396662	0.036420	0.346501	-0.983943	-0.990814	-0.778965	-1.207783	-0.626920	-1.304903	0.421549	1.005227	0.599889	0.698862	1.994653	0.931379	0.709965	0.213770	0.182830	1.870762	0.775662	-0.003199	1.083121	0.167895	-0.072540	0.200092
1.662106	1.264922	0.861190	1.735455	0.800955	1.374383	-0.553366	-0.130815	0.910538	0.741921	0.917579	1.788180	0.638782	0.419602	1.540571	-0.671177	-1.258482	-0.906154	-0.638687	0.895875	0.944030	-0.658276	-0.077889	-1.154599	0.653284	-0.083741	-0.748384	1.040734	0.780925	0.050337	-0.323758	-0.196085	0.628687	-0.826457	-0.248206	-0.628206	-1.489482	-0.253721	-1.136521	0.027709	1.181028	0.291155	0.324648	1.375231	0.742308	0.693150	-0.293046	-0.757109	1.438304	1.142022	0.225000	1.288354	-0.272239	-0.208760	-0.147601
0.915894	0.672199	0.360759	1.132738	0.771225	0.812189	-0.824588	0.402654	0.456957	0.360317	0.083490	0.540392	0.467189	0.080867	0.831511	-0.446857	-1.427676	-0.511436	0.009620	0.729053	0.298937	-0.899835	-0.432691	-1.596624	0.021670	-0.503790	-1.020786	0.034069	-0.594250	-0.943766	-0.829258	-0.726285	0.581913	-0.631431	0.187341	-0.735957	-0.826569	-0.141655	-0.880866	-0.469549	0.878198	-0.245767	-0.164408	-0.177121	-0.241419	0.046375	-1.042050	-1.261501	0.027846	0.522902	0.117463	0.808228	-0.783484	-0.264523	-0.523176
