X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
0.259391	-0.028114	0.231305	0.205317	0.231213	0.158202	-0.019455	0.289318	0.074649	0.187607	0.263933	0.126217	0.168051	-0.014310	0.080298	0.000200	-0.056444	0.043602	-0.003589	0.094262	0.287442	0.097498	0.034246	0.039291	0.185106	0.113742	0.108056	0.031196	0.033317	-0.012705	-0.043305	0.111179	0.346700	0.004108	0.109195	0.034645	-0.005391	-0.048016	-0.001200	0.087130	-0.110455	-0.025961	0.049816	0.176904	-0.226046	-0.065475	0.053436	0.045857	-0.116087	0.064463	0.026331	-0.033405	0.136371	0.137220	-0.118282
0.000904	-0.283177	-0.515811	-0.168319	0.635575	0.591062	-0.464669	-0.139934	1.006041	0.943913	0.573959	0.878594	0.534372	-0.608165	0.064804	0.369290	-0.484444	0.239790	-0.334956	-0.264371	0.144435	0.006731	-0.206556	-1.007775	-0.060001	-0.461695	-0.323849	-0.665655	-0.170406	-0.506168	-1.522943	-0.864879	0.136130	0.141325	-0.973072	-0.523415	0.017006	-0.174553	-0.380217	-0.243752	-0.712459	-0.631154	-0.703056	0.708525	-0.465259	-0.327791	-0.837441	-0.033345	0.355881	0.070994	-0.473242	-0.553368	-0.252397	-0.226012	0.592114
-0.125792	-0.925378	-0.700404	-0.227473	0.324633	0.184044	-0.658504	-0.207587	0.686794	0.499133	0.397121	1.103127	0.203676	-1.133168	-0.193169	0.508637	-0.704677	0.182316	-0.563257	-0.646047	-0.172553	0.220338	-0.063532	-0.918885	0.206506	-0.867893	-0.278062	-0.943805	-0.824249	-0.737951	-1.872682	-0.946230	-0.276065	-0.242621	-1.143198	-0.525538	-0.197872	-0.499064	-0.209276	0.030759	-1.073189	-1.274597	-1.209074	0.361982	-0.858176	-0.859960	-0.969170	0.097257	-0.099019	-0.247686	-0.948670	-0.882664	-0.869318	-0.711147	0.668763
-0.144383	-1.578804	-0.232037	-0.044262	-0.304913	-0.719050	-0.700015	0.029357	-0.332340	-0.719592	-0.010081	0.728782	-0.580350	-1.203583	-0.395761	0.192738	-0.757566	-0.174175	-0.737136	-0.966181	-0.453748	0.435635	0.408529	0.011655	0.548844	-0.896640	-0.028690	-0.715384	-1.430764	-0.771637	-1.046817	-0.176985	-0.572374	-0.862034	-0.542554	-0.085831	-0.441824	-0.814027	0.296687	0.628603	-1.069036	-1.618173	-1.276808	-0.512757	-1.063596	-1.347775	-0.379331	0.392346	-0.967905	-0.554628	-1.078339	-0.711122	-1.257080	-0.814570	0.153195
-0.147103	-1.531084	0.484131	0.103790	-0.340976	-1.097634	-0.757948	0.215898	-0.616137	-1.273856	-0.008911	0.094053	-0.989610	-0.602040	-0.224590	-0.557552	-0.758884	-0.648604	-0.954385	-1.072017	-0.336956	0.224777	0.764529	0.627672	0.290734	-0.517385	-0.106188	-0.226656	-1.171168	-0.690132	0.140737	0.612393	-0.337788	-0.973763	0.087882	0.279741	-0.384250	-0.667906	0.506307	0.850846	-0.697014	-1.281395	-0.853718	-0.904793	-0.633773	-1.179334	0.329116	0.616935	-1.096147	-0.318990	-0.587538	-0.040873	-0.840543	-0.184880	-0.319408
-0.094981	-0.712958	0.896314	0.083064	0.269933	-0.649894	-0.612899	0.221094	-0.013127	-0.647549	0.542328	-0.456069	-0.639931	0.358681	0.023240	-1.287344	-0.621007	-0.953484	-1.077518	-0.904533	0.102155	-0.199803	0.684075	0.509496	-0.265620	0.047262	-0.359164	0.217669	-0.152884	-0.329648	0.957382	0.827481	0.302733	-0.410094	0.434907	0.358326	-0.038399	0.028404	0.263054	0.580232	-0.103345	-0.348386	-0.076860	-0.561410	0.258471	-0.291711	0.774983	0.627332	-0.360092	0.265732	0.274881	0.565488	0.118395	0.661151	-0.289427
0.125062	0.221878	0.706216	-0.069147	0.597592	-0.092483	0.122513	0.329228	0.218169	0.199512	1.098520	-0.843109	0.098819	1.297014	-0.082119	-1.381508	-0.132982	-0.827797	-0.706382	-0.543561	0.294336	-0.241474	0.344397	0.296473	-0.161943	0.613414	-0.076666	0.474321	0.632447	0.329084	1.234782	0.691741	0.787191	0.178130	0.675681	0.352726	0.448250	0.761040	0.025278	0.310147	0.381361	0.750215	0.786257	-0.189951	0.924450	0.648113	1.027556	0.485153	0.346887	0.407684	0.915811	0.611503	0.777698	1.065608	0.011248
0.418474	0.768789	0.102489	-0.224515	-0.033524	-0.081894	1.293129	0.765234	-0.593964	0.264916	1.065673	-1.165117	0.664096	2.086159	-0.285169	-0.622228	0.715571	-0.175805	0.365163	-0.041141	-0.093674	0.200283	0.134535	0.530129	0.767367	1.172686	0.985301	0.571263	0.584259	0.876283	1.244573	0.686537	0.646901	0.251308	0.868164	0.429388	1.118543	0.969148	0.150392	0.351394	0.465524	1.682655	1.465566	-0.348225	1.037564	1.114743	1.174550	0.281773	0.537431	-0.163795	1.005608	0.307933	0.861969	1.054751	0.078991
0.466456	1.089944	-0.410950	-0.211818	-1.182173	-0.353969	2.094066	1.201398	-1.465335	-0.227534	0.414774	-1.414831	0.836127	2.472038	0.019333	0.581838	1.585709	0.813659	1.734711	0.651577	-0.644036	0.554898	0.072057	0.861860	1.502784	1.590904	2.118210	0.638448	0.220567	0.983707	1.267097	0.728463	-0.178080	0.133178	0.766362	0.464618	1.813409	0.673191	0.376736	0.410474	0.264259	2.283705	1.768570	-0.716404	1.006806	1.376427	1.024462	-0.044465	0.689301	-0.759345	0.696620	0.155287	0.895144	0.919775	-0.108838
0.086160	1.507692	-0.599011	-0.070227	-1.853159	-0.210861	1.865562	1.014287	-1.103541	-0.385768	-0.413295	-1.385640	0.703409	1.979486	0.729130	1.536934	1.961683	1.678894	2.635190	1.421896	-0.742562	0.249666	-0.224238	0.600328	1.076576	1.445990	2.338950	0.787207	0.399007	0.856933	1.121020	0.273242	-1.269321	0.425112	0.144720	0.212438	1.777668	0.283639	0.153817	-0.005609	0.233174	2.355906	1.580084	-0.635750	1.288116	1.841827	0.341764	-0.619859	1.281735	-0.728989	0.266974	0.114404	1.148528	0.562520	-0.131266
-0.551143	1.796431	-0.781429	-0.205324	-1.588622	0.400213	0.739045	0.027057	0.366267	-0.009435	-1.060067	-0.923691	0.324875	0.599573	0.990439	1.756534	1.482358	1.863620	2.534631	1.754542	-0.437826	-0.720842	-0.917818	-0.378523	-0.286925	0.441563	1.350212	0.890583	1.080763	0.764416	0.284159	-0.843674	-1.879811	0.967795	-0.869644	-0.440200	0.410707	-0.050453	-0.638764	-0.906214	0.571198	1.711624	0.862872	-0.013837	1.646864	2.074016	-0.773001	-1.359715	1.884369	-0.388095	-0.205223	-0.233642	1.060976	-0.203005	0.114341
-1.103726	1.320788	-1.210469	-0.867262	-0.686707	0.739032	-0.653300	-1.206268	1.627704	0.225931	-1.416723	-0.178265	-0.354963	-0.856521	0.374897	1.130802	0.211988	1.012668	1.366753	1.062323	-0.265033	-1.787970	-1.573872	-1.510047	-1.519263	-1.084679	-0.282133	0.571338	1.307865	0.487010	-1.200430	-2.009414	-1.426789	1.017008	-1.692797	-1.307777	-1.621440	-0.490825	-1.442105	-1.630498	0.874680	0.409498	-0.259077	0.574440	1.416465	1.156385	-1.825415	-1.842586	1.604536	-0.361726	-0.681320	-0.744247	0.185332	-1.048763	0.160825
-1.303989	-0.088918	-1.411638	-1.543179	0.428058	0.298955	-1.779479	-1.890476	1.800266	-0.094812	-1.271705	0.513056	-1.186634	-1.496622	-0.453718	-0.147563	-1.302954	-0.680073	-0.554385	-0.577134	-0.325632	-2.178779	-1.588281	-2.109850	-1.864113	-2.247090	-1.712071	-0.310718	0.504615	-0.236833	-2.265951	-2.375280	-0.038159	0.394540	-1.605871	-1.898179	-2.758691	-0.937051	-1.553279	-1.473187	0.633789	-1.150003	-1.384165	0.564840	0.362577	-0.874948	-2.229677	-1.580740	0.284965	-0.416589	-0.893477	-0.605740	-0.840687	-1.309468	-0.279678
-1.062544	-1.614872	-0.817315	-1.460557	1.514581	-0.416204	-2.281585	-1.657371	1.231597	-0.404499	-0.342652	0.886097	-1.631202	-1.218707	-0.618090	-1.568021	-2.266414	-2.337223	-2.471739	-2.181437	-0.186761	-1.522304	-0.886409	-1.904167	-1.383497	-2.299124	-2.367584	-1.207124	-0.631545	-0.997704	-1.888546	-1.679789	1.433878	-0.203660	-0.485117	-1.750351	-2.221520	-0.891548	-0.892876	-0.528441	-0.024379	-2.313255	-1.904181	-0.014893	-0.959444	-2.564967	-1.736285	-0.549815	-1.106697	0.162094	-0.585957	0.479782	-0.996196	-0.715864	-0.693287
-0.538836	-2.063206	0.092290	-0.713690	2.191905	-0.521957	-1.859810	-0.793770	0.727322	0.047087	1.031995	0.804506	-1.243559	-0.583536	-0.207554	-2.354352	-2.114006	-2.889263	-3.298738	-2.628777	0.222159	-0.333320	-0.031646	-1.162006	-0.536250	-1.288177	-2.079892	-1.286132	-0.926556	-1.055066	-0.460468	-0.506832	2.088729	-0.182693	0.862822	-0.952475	-0.767928	-0.130874	-0.108236	0.326454	-0.396031	-2.438913	-1.421252	-0.613820	-1.688460	-2.429707	-0.692184	0.579639	-1.445774	1.165976	0.008732	1.536301	-0.277974	0.280244	-0.355075
-0.060527	-1.102161	0.266362	-0.197212	1.968987	0.052491	-0.637899	0.035258	0.576060	1.003150	1.768915	0.271403	-0.345473	-0.083327	-0.073130	-2.025188	-0.995247	-2.040731	-2.475587	-1.727135	0.359604	0.347162	0.338626	-0.452246	0.295232	-0.035489	-1.075629	-0.387656	-0.170206	-0.326805	0.596216	0.232708	1.777812	0.238685	1.454485	-0.168414	0.355105	0.794768	0.153802	0.421647	-0.056479	-1.411623	-0.231297	-0.703742	-1.393703	-0.623165	0.153332	0.959186	-0.651893	1.507696	0.337581	1.389138	0.342040	0.942195	0.591497
0.179620	0.258192	-0.236321	-0.299696	0.946276	0.492691	0.483435	0.291148	0.541254	1.392808	1.183944	-0.405016	0.161209	0.120390	-0.580391	-1.050012	0.188289	-0.695514	-0.817865	-0.414226	0.028124	0.058298	0.098631	-0.190939	0.799050	0.565338	-0.006289	0.699703	0.694900	0.446588	0.577898	0.114606	1.148453	0.486017	1.158596	0.047949	0.629180	1.046389	-0.100524	-0.009422	0.600408	-0.018541	0.734729	-0.277234	-0.413624	1.141351	0.274906	0.432638	0.306620	0.867116	0.234824	0.271790	0.241552	0.897135	1.177213
0.225005	0.655542	-0.264408	-0.447071	-0.010949	0.208749	0.491119	-0.044642	0.409700	0.706910	-0.044746	-0.671081	-0.167662	-0.037597	-1.133028	-0.459736	0.470704	-0.088595	0.098603	0.157801	-0.177987	-0.569591	-0.313742	-0.342727	0.700817	0.241554	0.362303	1.044192	0.743653	0.560241	0.123718	-0.471362	0.763439	0.323839	0.599411	-0.172092	0.269347	0.402738	-0.417533	-0.305483	0.830587	0.540996	0.695237	0.170344	0.438595	1.364599	-0.154248	-0.270249	0.563678	0.206103	0.038291	-0.448293	-0.283197	0.325543	0.833406
0.113701	-0.146076	0.433029	-0.207123	-0.225269	-0.444999	-0.499506	-0.485446	0.239077	-0.336647	-0.623211	-0.275799	-0.762762	-0.501760	-1.052882	-0.557450	-0.217052	-0.434624	-0.298411	-0.295069	0.124839	-0.675983	-0.370639	-0.573057	0.113744	-0.557378	-0.085755	0.508598	0.036751	0.050355	-0.026084	-0.830558	0.461765	-0.094794	0.187411	-0.327093	-0.303955	-0.494943	-0.511019	-0.202234	0.397837	-0.115104	-0.180567	0.209342	0.594334	0.237158	-0.522848	-0.376613	0.230666	0.209598	-0.058665	-0.173001	-0.699669	-0.311444	0.096302
-0.143948	-1.023762	0.660593	-0.008228	0.048731	-0.711819	-1.184570	-0.501870	0.198439	-0.697853	-0.157116	0.316225	-0.792595	-0.829116	-0.452301	-0.606147	-0.898704	-0.786605	-0.943820	-1.028443	0.385135	-0.258090	-0.013321	-0.628297	-0.296247	-1.053407	-0.512886	-0.198339	-0.619460	-0.464858	-0.046190	-0.715977	-0.032068	-0.473011	-0.169907	-0.268633	-0.634516	-0.796901	-0.415569	0.091883	-0.221840	-0.988601	-0.894463	-0.052969	0.226553	-0.776835	-0.497470	0.037339	0.017154	0.305752	-0.224764	0.239333	-0.765832	-0.564444	-0.178875
-0.321938	-0.893311	-0.173019	-0.292279	0.184108	-0.380477	-0.640661	-0.048687	0.296217	-0.258244	0.590007	0.365940	-0.246539	-0.458144	0.036047	-0.144620	-0.652759	-0.402220	-0.666318	-1.162901	0.021336	-0.003886	0.277402	-0.485888	0.014821	-0.717878	-0.101363	-0.350963	-0.625168	-0.446969	-0.351184	-0.422910	-0.323811	-0.519706	-0.448314	-0.277568	-0.418596	-0.298762	-0.239969	0.311212	-0.450923	-0.820409	-0.667094	-0.261193	-0.056243	-0.677300	-0.291004	0.265838	0.231914	-0.122549	-0.436704	0.014281	-0.414268	-0.222886	0.085905
-0.175083	-0.034092	-0.932767	-0.686608	0.055819	0.053143	0.472025	0.395187	0.284642	0.158212	0.799351	-0.243952	0.131326	0.518698	0.082025	0.182424	0.245059	0.209052	0.194210	-0.646188	-0.576533	-0.227334	0.104449	-0.232416	0.676822	0.204516	0.756066	0.010559	-0.158667	0.036898	-0.621801	-0.225997	0.046517	-0.182787	-0.324418	-0.459212	0.110506	0.381451	-0.079019	0.315359	-0.227770	0.287789	0.218478	-0.396483	0.029062	0.079494	-0.192286	0.014413	0.476765	-0.585793	-0.336393	-0.311507	0.195350	0.419876	0.283115
