X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
-0.241402	-0.083405	-0.070540	-0.158239	-0.144285	-0.124424	-0.120724	-0.011642	-0.121502	-0.132833	-0.049184	-0.226330	-0.167516	0.196157	-0.013501	-0.214288	-0.147543	-0.159965	0.065680	-0.143313	-0.198068	-0.213893	-0.173273	-0.085616	0.067970	-0.078199	0.260028	-0.039277	0.100500	-0.115566	-0.180717	-0.149058	0.036964	0.031807	-0.198072	-0.126628	0.037595	-0.042737	-0.118608	-0.097848	-0.156196	-0.122480	-0.075166	-0.216536	-0.185406	-0.107754	-0.038038	-0.100612	-0.063878	-0.033311	-0.085134	-0.035687	-0.118629	-0.095489	-0.067976
-1.610869	0.214135	-1.259240	-1.121241	0.790215	0.364952	-0.620312	-0.686642	-1.959177	-1.323310	-0.592809	0.299045	-0.433738	1.425548	0.958433	0.600080	-0.249048	-0.816559	-0.444252	-1.391120	-1.175860	-1.068607	0.291848	-1.618091	0.279477	0.026655	-0.013488	-0.147842	0.235038	-0.690468	-1.100628	-0.402936	0.291037	1.419282	-0.768027	-0.089922	0.222927	0.303216	0.716200	-0.747925	0.734384	0.731264	-0.260840	-0.102034	-0.833008	0.341873	-0.980669	-1.006817	-0.491470	-0.294615	1.263312	0.933396	-0.117316	0.288025	-0.464366
-1.596223	0.639312	-1.360461	-1.112779	0.918995	0.882646	-0.313653	-0.642303	-1.986124	-1.135645	-0.701273	0.686004	-0.208662	1.200095	0.876564	0.918865	0.212779	-0.191936	-0.147374	-1.192870	-0.861388	-0.877755	0.513392	-1.487928	0.198704	0.353695	-0.454465	-0.031285	0.093796	-0.544816	-1.057152	0.341142	0.269628	1.424617	-1.095079	0.097907	-0.508515	0.197005	1.090453	-0.515665	1.054441	1.202840	0.158174	0.097619	-0.905571	0.788112	-0.625685	-1.042193	-0.645051	-0.650881	1.633749	1.087021	-0.426250	-0.042243	-0.683886
-0.316534	0.951993	-0.474103	-0.077792	0.473522	1.186784	0.683313	0.098268	-0.258419	0.390609	-0.417910	0.925571	0.446237	-0.191911	0.016637	0.635515	1.086703	1.175510	0.671931	0.265618	0.612668	0.181581	0.369428	-0.025189	-0.006124	0.824189	-0.918630	0.290654	-0.282672	0.149458	-0.077659	1.719070	0.120132	0.088884	-1.134092	0.250168	-1.400336	-0.221248	0.774995	0.364415	0.639823	1.147860	0.895493	0.308061	-0.476034	1.007424	0.600908	-0.318958	-0.501021	-1.137411	0.653915	0.308215	-0.766345	-0.792719	-0.442545
0.941772	0.778261	0.413106	1.203407	0.337022	1.006371	1.488008	0.855903	1.565935	1.918769	-0.084390	1.078743	1.005877	-1.249050	-0.407251	0.095729	1.628093	1.698183	1.009748	1.547155	1.893961	1.051551	-0.020430	1.054072	0.095751	1.104141	-1.084805	0.625665	-0.505913	0.616669	0.974077	2.371985	0.246419	-1.413179	-0.930830	0.163283	-0.996500	-0.442309	-0.027657	0.918807	-0.110559	0.657739	1.086918	0.369683	-0.118530	0.752334	1.212814	0.318433	-0.198857	-1.514536	-1.009784	-0.585533	-0.587925	-1.053764	0.327115
1.306121	0.158530	0.732527	1.974133	0.864699	0.477799	1.464825	1.075596	2.133176	2.233566	0.181106	1.169941	1.110732	-1.085425	0.251481	-0.165692	1.333200	0.933276	0.450695	1.757007	1.950591	1.155255	-0.280070	0.853009	0.607259	0.981932	-0.781621	0.862841	-0.147701	0.530853	1.429001	1.577255	0.791105	-2.110948	-0.371058	0.068654	0.690745	-0.217779	-0.723367	0.730345	-0.518989	-0.065089	0.406298	0.272703	-0.169800	0.145019	0.649218	0.384755	0.263120	-1.244819	-1.946831	-0.472501	0.169310	-0.444970	1.203997
1.095502	-0.383255	0.899879	2.106632	1.511569	0.101644	0.869955	0.862828	1.616503	1.347649	0.550861	1.194039	0.963382	-0.098674	1.390392	0.188639	0.517021	0.087796	-0.327511	1.420168	1.114262	0.970240	-0.014202	0.142147	1.125162	0.631059	-0.100782	1.033868	0.825831	0.396501	1.437132	0.097006	1.426133	-1.854991	0.757028	0.385227	2.019958	0.282041	-0.738436	0.388028	-0.211116	-0.767523	-0.484282	0.232586	-0.355080	-0.318873	-0.202342	0.256640	1.033481	-0.018494	-1.175517	0.894009	0.970836	0.547818	1.646238
1.040972	-0.397212	1.501540	1.926938	1.576169	0.217538	0.438693	0.682874	1.063013	0.242353	1.030204	1.125755	0.976679	0.884599	1.953288	0.995017	-0.027640	0.265116	-0.448855	1.452585	0.471159	1.195375	0.784932	0.059538	1.224952	0.403447	0.674294	1.165564	1.908466	0.770122	1.526793	-0.752427	1.650084	-0.912179	2.319849	1.071880	1.743939	0.795195	-0.014972	0.592148	0.559221	-1.179468	-0.718715	0.451266	-0.219665	-0.249254	-0.392535	0.526683	1.993341	1.660319	0.816637	2.377999	1.352785	1.275239	1.612114
1.207229	0.035131	2.314329	1.688244	0.966276	0.668455	0.544791	0.683742	0.998052	-0.237266	1.207168	0.850834	1.136271	1.370432	1.520102	1.604433	0.145176	1.014409	0.102845	1.760492	0.465033	1.731068	1.581041	0.666777	0.967107	0.417011	1.183318	1.232003	2.451047	1.401313	1.777840	-0.556207	1.217505	0.387415	3.591318	1.565873	0.418251	1.147362	0.907691	1.203654	1.241619	-1.108827	-0.201156	0.830978	0.275986	0.249106	-0.052432	1.140469	2.557518	2.721683	2.406216	2.446856	1.407144	1.551029	1.564066
0.989227	0.480057	2.453642	1.316657	0.129948	1.001969	0.904097	0.514630	0.976164	-0.106441	0.628270	0.181616	0.954578	1.110477	0.476726	1.335040	0.732249	1.069456	0.567525	1.373226	0.432817	1.757107	1.678967	1.083685	0.733931	0.456601	1.196335	1.233909	2.238891	1.413844	1.640531	-0.042233	0.296621	1.511693	3.702736	1.416313	-0.497290	1.129684	1.324439	1.419865	1.573430	-0.578852	0.395651	1.005629	0.745849	0.705268	0.069167	1.413459	2.166635	2.504023	2.341383	0.767057	1.453609	1.483193	1.776554
