X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
-0.187256	-0.114290	-0.116684	-0.201796	-0.074455	-0.069829	-0.084437	0.086634	-0.087954	-0.127573	-0.011836	-0.142782	-0.163423	0.036193	0.009888	-0.186735	-0.049862	-0.057476	0.009645	-0.147555	-0.210986	-0.125601	-0.111995	-0.062285	-0.113063	0.004332	-0.112720	-0.178763	-0.098419	-0.151892	-0.166363	-0.031445	-0.092015	-0.012378	-0.335710	-0.104103	0.095548	-0.138766	-0.122092	-0.113555	-0.119740	-0.056200	-0.024592	0.071868	-0.119561	-0.052566	-0.068926	-0.055352	-0.206488	-0.191088	-0.066486	-0.132181	-0.137947	0.013876	-0.073971
-0.908142	-0.946279	0.822220	0.352877	0.168462	-0.117853	-1.430921	1.080476	1.083917	-0.185699	1.213047	0.320081	0.040484	1.116952	0.181523	-0.660603	-1.735732	-1.086931	-0.454937	-0.517161	-0.378045	-0.611069	-0.671091	-0.372933	0.267105	-0.608571	0.579036	-1.232791	-1.454907	-0.937368	-0.773169	-0.558364	0.217775	0.659943	0.632794	-0.552564	0.654429	0.863738	-0.899086	-0.838034	-0.505249	-1.157263	-0.517704	0.031004	-0.240367	-0.598350	-0.625298	0.329626	0.109820	0.422352	0.789900	-0.037301	0.205847	-0.586498	-0.202691
-1.051977	-0.566967	0.434862	0.119697	0.165280	-0.334887	-1.713395	0.720883	1.246119	-0.320450	1.054443	0.494792	0.002607	1.195884	0.363282	-0.466817	-1.940457	-1.014385	-0.524501	-0.456828	-0.327365	-0.675077	-0.763084	-0.492064	-0.060047	-0.866368	0.433380	-0.948116	-1.068809	-1.061540	-0.726973	-0.482892	0.210309	0.698465	0.937462	-0.781584	0.639541	0.982379	-0.974997	-0.880349	-0.410503	-1.178469	-0.416806	0.339833	0.036867	-0.681828	-0.541251	0.107892	0.034500	0.638190	0.655754	-0.316321	0.641116	-0.368790	-0.067309
-0.467522	1.050359	-0.930108	-0.623387	-0.207124	-0.375850	-0.617319	-0.679007	0.588289	-0.268653	-0.303530	0.425290	0.020539	0.142603	0.461353	0.500760	-0.568056	0.081139	0.032710	0.187668	-0.089663	-0.148712	0.004372	-0.225271	-0.661197	-0.629643	-0.073496	0.553096	1.026835	-0.326503	0.054526	0.145266	0.133628	0.212495	0.635749	-0.456437	0.065094	0.389825	-0.030315	-0.005418	0.365480	0.081528	0.291080	1.227914	0.743979	0.014293	0.148670	-0.314320	-0.239465	0.389624	-0.170310	-0.689259	1.078626	0.571681	0.534325
0.322050	2.595946	-1.813940	-0.954403	-0.800298	0.095868	1.081124	-1.582152	0.153752	0.131311	-1.396308	0.329739	0.365980	-1.134389	0.369708	1.627848	1.122060	1.168843	0.937296	1.006244	0.063568	0.815635	1.503190	0.507461	-0.524741	-0.189904	0.168162	1.832710	3.065642	0.794272	1.001067	0.804679	0.458768	-0.112170	0.413558	0.627738	-0.485784	-0.004148	1.594213	1.377178	1.444623	1.686181	1.022174	2.327882	1.510191	1.201178	0.893545	-0.067843	-0.181934	-0.033073	-0.565698	-0.582857	1.312825	1.402228	1.366669
0.505423	2.622041	-1.458371	-0.501948	-1.208033	0.655379	2.050940	-1.107149	0.443157	0.477518	-1.174859	0.267431	0.597056	-1.530023	0.087875	2.062675	1.808297	1.434392	1.389680	1.230527	-0.029124	1.803460	2.807592	1.481189	0.470763	-0.100371	1.212943	1.748602	3.313525	1.496476	1.448395	1.170248	1.093504	0.096224	0.750898	2.082572	-0.538551	0.224981	2.937534	2.426472	1.976792	2.291221	1.164645	2.630314	1.858016	1.913414	1.308186	0.857707	0.320042	-0.303143	-0.102290	0.019631	1.182797	1.461453	1.664226
-0.108697	1.045376	-0.393370	0.236829	-1.078156	0.511227	1.609166	0.073687	0.807168	0.286203	-0.078301	0.147326	0.124209	-0.873278	-0.305552	1.495694	1.256076	0.919807	0.812233	0.539151	-0.151241	2.238394	2.811741	2.143044	1.308228	-0.523397	1.845834	0.679953	1.689530	1.335250	1.260237	1.323575	1.338453	0.402710	1.273597	2.893980	-0.283806	0.525242	2.992152	2.428188	1.365146	1.400429	0.653193	1.476787	1.551199	1.402885	1.443076	1.464916	0.718151	-0.383337	0.455973	0.480866	0.620545	0.769043	0.875623
-0.726906	-0.712224	0.533761	0.621479	-0.441431	-0.322239	0.407612	0.741283	0.356606	-0.233631	0.589340	-0.061343	-0.720840	-0.057272	-0.694125	0.423875	0.290352	0.194919	-0.379517	-0.478958	-0.027485	1.644727	1.319200	1.950205	1.136400	-0.850883	1.147770	-0.092272	-0.357973	0.546823	0.754649	1.350164	0.735817	0.131714	1.079881	2.209849	-0.251576	0.175344	1.559842	1.322072	-0.041586	-0.098889	-0.035090	-0.477958	0.721497	0.072678	1.419006	0.985180	0.423966	-0.446622	0.253055	0.333256	-0.310923	-0.198805	-0.514567
-0.414330	-1.236923	0.986320	0.502252	0.337963	-0.812102	-0.296746	0.521240	-0.860020	-0.391199	0.098224	-0.311818	-0.887550	0.036169	-0.904695	-0.401265	-0.149081	-0.219014	-1.069173	-0.930430	0.175418	0.115168	-0.676625	0.849959	0.243651	-0.339123	-0.381478	-0.007877	-1.377535	-0.280121	0.157177	1.041332	-0.336979	-0.721510	-0.197231	0.289599	-0.550725	-0.750117	-0.446489	-0.251816	-1.152492	-0.852937	-0.423715	-1.788945	-0.289471	-0.895013	1.087884	-0.226801	-0.428990	-0.490101	-0.512821	-0.083104	-1.280195	-0.904251	-1.321855
0.774564	-0.579343	0.967624	0.172126	0.897230	-0.165900	-0.035777	0.003410	-1.872166	0.032569	-0.973014	-0.556120	0.043651	-0.510696	-0.794027	-0.648565	0.151777	-0.135532	-0.607660	-0.553537	0.075210	-1.474977	-1.929006	-0.633467	-0.545077	0.821734	-1.566013	0.283126	-1.120419	-0.662372	-0.493053	0.131089	-1.105151	-1.411466	-1.733970	-1.569557	-0.778415	-1.455043	-1.760997	-1.458612	-1.155111	-0.489394	-0.480110	-1.765194	-1.186909	-0.879991	0.205388	-1.234292	-0.997333	-0.239612	-0.890288	-0.086689	-1.713025	-0.959519	-0.937055
1.806929	0.048057	0.476700	0.013899	1.058542	1.052977	0.501846	-0.189138	-1.828000	0.524138	-1.350450	-0.674690	1.263928	-0.948074	-0.453905	-0.443846	0.677143	0.244283	0.537189	0.206768	-0.180947	-2.043216	-1.993144	-1.839124	-0.949386	1.475816	-1.900979	0.084220	-0.335149	-0.379963	-0.925945	-1.273369	-1.198471	-1.299218	-2.158849	-2.235407	-0.684285	-1.325106	-1.860839	-1.852708	-0.275302	0.119614	-0.437916	-1.074541	-1.801139	-0.385613	-1.139001	-1.561761	-0.563733	0.426926	-0.440680	0.327278	-1.235954	-0.318507	0.082646
1.803651	-0.126504	-0.364745	0.207801	0.775268	1.487348	0.530862	-0.049400	-0.757554	0.639223	-0.429331	-0.493290	1.670377	-0.869284	-0.250319	0.035433	0.837901	0.450487	1.359040	0.852230	0.039714	-1.329320	-1.291647	-2.406240	-1.266386	0.817789	-1.728036	-0.345234	0.249610	0.459323	-0.676876	-2.565201	-0.818325	-0.590800	-0.984139	-1.724766	-0.555755	-0.551961	-1.213986	-1.517751	0.576540	0.097281	-0.291555	-0.683068	-1.974853	-0.141901	-2.357386	-1.391976	0.680805	1.139503	0.230114	0.366224	-0.167683	0.597742	0.852302
0.871311	-0.544740	-1.202816	0.535649	0.135125	0.537693	0.155674	0.042647	0.608527	0.635016	0.951147	-0.082546	0.995209	-0.585091	-0.516504	0.681319	0.490544	0.073673	1.269947	1.132416	0.782418	-0.252839	-0.461340	-2.303046	-1.631845	-0.545487	-1.443200	-0.376209	0.479787	1.304544	0.173820	-2.990496	-0.327850	-0.066754	0.783152	-0.903340	-0.757017	0.156374	-0.582356	-0.801797	0.835676	-0.331226	0.234265	-0.634789	-1.554969	-0.104030	-2.721851	-1.023320	1.757428	1.350473	0.306010	-0.460978	0.665141	1.205125	1.184542
