X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
-0.280082	-0.194551	-0.302406	0.036918	0.007064	0.076701	-0.116735	-0.402370	-0.352542	-0.368746	-0.408727	-0.174755	-0.227738	0.077086	-0.110434	-0.174416	0.116383	-0.200584	-0.126225	-0.148198	-0.054104	0.090066	-0.246998	-0.093948	-0.239436	-0.254844	0.034383	-0.273968	-0.372077	0.019178	-0.155362	-0.014099	-0.583698	-0.325169	-0.149219	-0.262457	-0.189820	-0.529941	-0.199868	-0.337818	-0.283499	-0.103925	-0.033554	-0.026699	-0.095225	-0.059817	-0.047470	0.059399	-0.086308	-0.082958	-0.011224	-0.031447	-0.334172	-0.614821	-0.078622
-0.529617	-0.038074	-1.936779	-0.466016	-0.017078	0.083504	-0.201749	-0.693786	-0.757648	-1.121816	-0.334492	-0.757048	-0.052829	0.513686	0.554540	0.891196	-0.097135	0.377858	-0.132923	-0.709593	-1.082808	0.439080	0.016784	-0.683213	0.700115	-1.095374	1.061936	-0.587873	-0.621890	-0.679465	0.328710	0.359135	-0.208599	0.265029	0.865184	-0.044605	0.232745	2.061117	0.244549	0.304213	-0.612911	-0.373769	-1.039073	-0.369841	-0.139625	-0.490792	0.082577	0.811019	-0.978157	-0.226040	-1.198475	0.139577	0.531383	0.832669	1.100570
-0.332224	0.194310	-0.949936	-0.184152	-0.335673	-0.025110	0.639964	-0.177625	-0.306766	-0.850511	-0.066119	-0.742329	0.410327	0.202939	0.511880	0.979562	0.458402	0.975851	0.294485	-0.565270	-1.114056	0.597187	0.753244	0.222956	0.572970	-0.452883	0.720712	0.257639	-0.002835	-0.444285	0.385843	0.941437	0.094156	0.432260	1.012164	0.730911	0.012033	2.458751	1.035016	1.210346	-0.509738	-0.122386	-0.721282	-0.327807	0.159037	-0.167068	0.554217	0.964319	-0.762927	0.378989	-0.535062	0.511976	0.841022	0.742304	1.291207
0.065507	0.426678	1.518309	0.437151	-0.470981	0.083986	1.635878	0.507898	0.433082	0.040164	0.178731	-0.284989	0.646240	-0.424554	-0.071192	0.058017	1.196718	1.119031	0.661006	-0.229843	-0.427083	0.284899	1.366031	1.794986	-0.343468	0.967123	-0.550748	1.430890	0.792279	0.281504	-0.183003	1.236899	0.203690	0.254941	0.482153	1.492978	-0.640340	0.724585	1.539256	1.621161	-0.142751	0.565476	0.383983	0.134936	0.578110	0.589239	1.040058	0.483218	0.280352	1.146678	1.212623	0.728886	0.741135	-0.345601	0.428526
0.291725	0.389624	2.225544	0.418796	0.072476	0.516832	1.249718	0.375119	0.439024	0.473855	0.217071	0.118398	0.131135	-0.338576	-0.447337	-0.875634	0.917807	0.429176	0.224080	-0.381483	0.111267	-0.379160	0.959806	1.881109	-0.725437	1.231571	-1.103149	1.342612	0.622776	0.489622	-0.868947	0.609295	0.242909	0.001450	0.028829	1.198730	-0.835057	-1.137589	0.947030	0.739278	0.047377	0.921040	0.666751	0.558354	0.514650	0.750830	0.861529	-0.112327	0.983772	0.988115	1.672841	0.273377	0.630062	-0.721751	-0.596280
0.553691	-0.158444	0.357023	-0.219855	0.769511	0.595899	-0.562076	-0.196055	-0.086568	0.293555	0.283607	0.389089	-0.608810	0.516512	-0.320718	-0.828300	-0.405181	-0.598453	-0.747546	-0.446442	0.415266	-0.680725	-0.246440	-0.098611	0.159549	-0.192229	-0.246492	0.040504	-0.238566	0.192696	-0.710113	-0.709526	0.477039	-0.347572	-0.161623	-0.197373	-0.134856	-1.546402	-0.374857	-0.819962	-0.013666	0.196648	-0.365571	0.325216	-0.238951	-0.114320	-0.147172	-0.328865	0.746230	0.015777	0.027725	-0.683262	0.336001	-0.004662	-0.896109
1.115719	-1.021055	-1.547077	-0.478767	0.650627	-0.216925	-2.035213	-0.078648	-0.105346	0.226819	0.512377	0.721886	-0.601149	0.940808	-0.157036	0.043691	-1.411681	-1.005277	-1.152191	0.486638	0.963556	-0.152796	-1.067029	-2.309190	1.481777	-1.804915	0.895413	-0.941547	-0.567931	0.210796	0.419887	-1.736337	0.707413	-0.840625	-0.426102	-1.572362	0.759806	-0.841721	-1.161116	-1.575876	-0.086325	-1.349107	-1.542457	-0.618914	-1.081652	-1.279498	-1.353123	-0.221658	-0.038130	-0.532213	-1.934834	-1.270691	-0.583903	0.476515	-0.493198
1.494975	-1.477467	-1.234599	0.098385	-0.242295	-1.195667	-1.705807	0.687213	0.519494	0.552129	0.512616	0.952500	0.134409	0.073715	-0.361647	0.624419	-1.068574	-0.529812	-0.520061	1.795524	1.529418	0.606723	-0.836666	-2.672080	1.808123	-2.027480	0.885619	-0.751435	-0.087199	0.656163	1.257363	-1.830621	0.355757	-1.083370	-0.686007	-1.899381	0.834293	-0.310941	-0.827846	-1.039806	-0.104180	-2.358212	-1.600836	-1.457851	-1.178839	-1.646863	-1.880857	-0.245102	-0.680200	-0.044738	-2.040448	-0.915529	-1.731371	-0.123496	-0.081401
0.947265	-0.917264	0.426465	0.756471	-0.789848	-1.058106	-0.122346	0.852767	0.782054	0.681980	0.016462	0.647705	0.554026	-1.265573	-0.588508	0.254344	0.028469	0.078610	0.327081	1.754893	1.196221	0.551216	-0.149952	-1.149873	0.808389	-0.940332	-0.249954	-0.053318	0.260541	0.694394	0.609616	-1.239946	-0.545678	-0.598106	-0.418534	-1.220814	0.094046	-0.381614	-0.124255	-0.212148	-0.216083	-1.681836	-0.570858	-1.261490	-0.432738	-0.880694	-1.346381	-0.626834	-0.795463	0.634505	-0.223184	-0.062890	-1.842897	-0.841305	-0.036565
-0.350038	0.365566	1.080179	0.696796	-0.311542	0.220592	0.968089	-0.111544	0.127583	0.211517	-0.434444	-0.145314	0.060498	-1.475714	-0.246166	-0.452290	0.479528	0.020061	0.393934	0.009233	-0.138788	-0.391792	0.008371	0.512042	-0.442107	0.218535	-1.221314	0.272430	-0.109147	-0.048013	-0.910358	-0.529870	-1.060830	0.368327	0.324252	-0.308260	-0.462722	-0.427685	-0.048289	-0.136183	-0.378293	0.208189	0.599128	-0.112446	0.385763	0.347838	-0.155393	-1.074026	-0.373331	0.459609	1.626173	0.340943	-0.390277	-0.467479	-0.044274
