X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110
0.072870	-0.117009	0.017630	0.074701	0.207210	0.009901	0.174732	-0.057673	0.143054	0.059956	0.148371	-0.012299	0.035853	0.009127	0.069960	0.351472	0.035827	0.119148	0.080062	0.034840	0.051444	0.063308	0.077670	0.050234	0.202683	0.034515	0.075161	0.209892	-0.096165	-0.004716	0.030972	0.081412	-0.081512	0.039711	-0.076899	-0.042731	-0.090090	0.055561	0.027290	0.060701	0.105030	-0.046522	0.043612	-0.089358	0.008590	0.052166	0.105342	0.146766	-0.246169	-0.217845	0.127168	0.108974	-0.010780	-0.156615	0.052812	-0.015904	-0.067556	-0.041601	-0.004844	-0.147722	-0.009480	-0.045593	0.045530	-0.041977	0.112118	-0.125203	-0.128988	-0.051286	-0.065774	0.073348	0.186325	0.101089	-0.077989	0.010844	-0.163514	0.125138	0.033703	0.098792	0.090401	0.080443	0.187078	0.152481	-0.006881	0.001046	0.014010	0.055203	-0.010203	0.035523	-0.051212	0.142913	0.049172	-0.085743	0.107309	0.060242	0.150683	0.224435	0.122531	0.094424	0.084514	0.153049	0.121181	-0.078354	-0.172613	0.165314	-0.013393	0.066167	0.171802	0.045997	-0.003439	-0.047380
-0.405079	0.296558	1.681337	2.091414	0.107760	0.051078	-0.297576	-0.251221	-0.912209	1.486550	-0.611366	1.612800	0.956144	0.420004	0.624527	-0.264111	1.032341	0.028781	-0.757463	1.625946	-0.343276	0.714807	-0.817452	1.081369	-0.562051	1.240569	-1.306944	1.272403	-1.020694	0.154719	-0.390502	0.563104	1.333070	1.525870	1.623478	1.241689	1.338118	1.607938	0.666224	1.572826	1.154619	0.327769	0.903880	0.442157	0.355029	0.473071	-0.059962	-0.349786	-0.086291	0.523959	0.512096	0.924461	1.069965	0.732560	-0.656846	-0.802966	0.094468	0.218703	-0.353113	0.335034	0.984477	0.738245	-0.312967	-0.796931	-0.793638	0.864554	-0.526067	-0.005344	0.859412	1.021585	-0.871436	0.054997	-1.571025	-0.068452	-0.706672	1.521572	-0.771610	0.732180	0.906318	1.103619	1.000817	1.540658	0.725491	1.305289	0.981664	1.114789	1.147789	0.700646	1.338692	1.875136	0.475111	1.228364	-0.102958	-0.053938	-0.657228	-0.200934	0.790123	-0.492045	1.918098	-0.484350	-0.149926	1.099560	0.105328	1.540642	-0.263728	1.640344	-0.090926	-0.086978	1.105755	0.154301
-0.116222	1.110927	2.660153	2.925987	0.338194	0.438053	-0.130770	0.212928	-1.243436	2.010358	-0.687992	2.424280	1.867455	1.447784	1.218340	-0.228295	1.081189	-0.208142	-0.619170	2.287137	-0.647631	0.333620	-1.071895	0.943046	-1.054788	1.319567	-1.420099	0.667225	-1.182976	-0.163915	-0.346914	0.931006	2.196910	2.065555	2.254484	1.632852	1.828972	2.294869	0.806754	2.261210	1.245104	0.322644	1.237832	0.752842	0.630227	0.829597	0.639006	0.241222	0.117710	0.707830	1.356750	1.828454	1.629646	1.228383	-0.080911	-0.243166	0.904124	0.706979	0.015232	0.801205	1.124908	0.804724	0.367423	-0.174164	-0.708913	1.122163	-0.519747	0.622926	1.026221	1.199007	-0.699438	0.551665	-1.433069	-0.695395	-0.609733	1.378334	-0.746878	1.397347	1.308655	1.672789	1.601397	2.421607	1.693954	2.242515	1.780632	1.799392	1.763639	1.530319	1.999261	2.954987	1.371929	2.246543	0.555008	0.638933	-0.356509	0.243931	1.189675	0.001369	2.636407	-0.625056	0.039560	1.232579	0.639176	2.193496	-0.044876	2.142269	0.139956	-0.296675	1.496182	1.267017
0.501760	1.736943	2.326411	2.125527	0.469817	0.786837	0.366082	0.918162	-1.036887	1.233283	-0.380093	1.830574	2.103602	2.248310	1.034385	0.102655	0.213061	-0.468310	0.107141	1.525967	-0.821832	-0.733768	-0.835256	-0.301578	-1.043623	0.343277	-0.451609	-0.851916	-0.834602	-0.751670	-0.301873	0.991372	1.984632	1.374146	1.587748	0.999615	1.299559	1.877120	0.388925	1.899687	0.495379	0.019800	1.041476	0.794761	0.811598	1.052669	1.688684	1.520887	0.200496	0.193183	1.862591	1.982670	1.268521	0.905232	1.049370	1.026284	1.611693	1.119715	0.685149	0.940815	0.530345	0.320350	1.564383	1.356744	-0.111005	0.432789	-0.333511	1.191092	0.373390	0.567315	0.539093	1.337280	0.039442	-1.358535	-0.244178	-0.009685	0.048500	1.812745	1.103858	1.638240	1.474734	2.298945	2.113292	2.184573	1.786120	1.587219	1.381190	1.890448	1.500253	2.591306	1.882745	2.258570	1.643627	1.682701	0.758225	1.122228	0.784925	0.759204	1.655370	-0.496941	0.217489	0.324359	0.836669	1.532624	0.170875	1.164445	0.632440	-0.662825	0.757508	2.120526
0.551762	1.263975	0.644145	0.262439	0.096562	0.526125	0.512263	0.887965	-0.859461	-0.267351	-0.292637	0.014729	0.996849	1.438424	-0.350536	0.000522	-0.673534	-0.423038	0.365618	-0.222550	-0.797806	-1.126013	-0.639258	-1.297132	-0.429597	-0.619214	0.300754	-1.305650	-0.551938	-0.948257	-0.791547	0.707143	0.734576	0.056058	0.337589	0.024276	0.339922	0.775345	-0.188759	0.817235	-0.149979	-0.181489	0.726906	0.678341	0.798753	1.060819	1.787513	1.942078	0.074276	-0.491285	0.957816	0.677552	0.156719	-0.269488	1.126342	1.257663	0.921938	0.835206	0.837106	0.519006	0.125700	0.048734	1.805373	1.972153	-0.001449	-0.543051	-0.538943	0.792553	-0.386827	-0.098612	1.446634	1.508330	1.049973	-1.166888	-0.234883	-0.980706	0.756310	1.584539	0.483493	1.062484	0.401572	1.101815	1.097008	0.826131	0.570541	0.382608	0.038870	0.970466	-0.030146	0.653583	0.796413	0.890069	1.831391	1.772699	1.361694	1.336346	-0.439844	0.501466	-0.357708	-0.444683	-0.226454	-0.727158	0.264284	-0.130040	-0.134389	-0.471842	0.773170	-0.988711	-0.717274	1.190228
0.104813	-0.094751	-1.379877	-1.412053	-0.247596	-0.092851	0.324783	-0.028325	-0.654282	-1.140876	-0.237703	-1.727158	-0.937786	-0.758239	-1.590322	-0.398861	-0.820565	0.102394	0.033860	-1.648959	-0.516426	-0.131262	-0.525065	-0.733278	0.572368	-0.671791	0.060984	-0.381113	-0.194854	-0.343674	-1.248844	0.363035	-0.614879	-0.859356	-0.510365	-0.497190	-0.510098	-0.371251	-0.424930	-0.404739	-0.088327	-0.026863	0.631806	0.606492	0.514104	0.920526	0.603389	0.693672	0.046974	-0.498040	-0.892863	-1.168181	-0.770924	-1.551973	0.107875	0.038832	-1.003191	-0.242712	0.528925	-0.070128	0.511154	0.368210	0.593458	0.758629	-0.223144	-0.634168	-1.146836	-0.160988	-0.382646	-0.007657	1.024304	0.609241	0.515072	-0.273154	-0.301696	-0.524344	0.743114	0.781053	-0.000752	0.175184	-0.864497	-0.470119	-0.759933	-1.077438	-1.154118	-0.951224	-1.376504	-0.904832	-1.756830	-1.624253	-1.499798	-0.998729	0.576628	0.454216	0.751204	0.713051	-1.409513	-0.255123	-1.629099	-0.206869	-0.852863	-1.066958	-0.250295	-1.354007	-0.400937	-1.152049	0.454722	-0.695817	-1.724309	-0.700285
0.010951	-0.988691	-2.282468	-1.810081	0.127472	-0.222021	0.303835	-0.934493	-0.009125	-0.500006	0.301881	-1.856778	-2.174521	-2.346879	-0.894162	-0.316606	-0.310251	0.833481	-0.029153	-1.592085	-0.122468	1.426177	-0.125222	1.162028	1.419947	0.162701	-0.639185	0.312987	0.589121	0.921999	-0.712241	0.285716	-0.946144	-0.762246	-0.491560	-0.393535	-0.970387	-1.070972	-0.150739	-1.103285	0.393196	0.393337	0.764815	0.775530	0.191820	0.909756	-0.752318	-1.183084	0.506921	0.450993	-2.019076	-1.782138	-0.569940	-1.897088	-0.486582	-1.184642	-2.372592	-1.286274	0.464605	-0.058238	1.257991	0.938292	-0.971145	-1.106564	0.134835	0.628408	-1.415752	-0.405308	0.615109	0.725034	-0.127586	-0.604485	-0.765306	0.164588	0.253547	0.725294	0.346380	0.075557	0.158176	-0.481605	-1.207154	-1.391439	-1.703985	-2.094987	-1.926314	-1.214705	-1.595446	-2.177128	-2.437914	-2.460856	-3.035577	-1.881804	-1.084174	-1.098762	-0.379147	0.146073	-1.088383	-0.076485	-0.930669	0.445472	-0.712144	-0.504141	0.310555	-0.985635	0.154662	-0.104408	0.185620	0.571250	-1.275912	-1.323762
0.514871	-0.590069	-1.518987	-0.838674	0.777314	0.279894	0.455888	-1.162201	0.784297	0.940963	0.916582	-0.301804	-1.827407	-1.932039	1.381933	0.307856	0.282072	1.190259	0.534193	-0.221064	0.093348	2.135010	0.483709	2.693980	1.675841	1.159969	-0.890376	-0.215400	1.287875	2.277736	0.507807	0.470383	-0.108218	0.086771	0.100373	-0.130031	-0.797203	-1.070192	0.291269	-0.867018	0.754833	0.755820	0.934753	1.103385	0.160098	1.103694	-1.139942	-1.988589	1.335308	1.625628	-1.758965	-0.871973	0.599481	-1.035881	0.154032	-1.164286	-1.957858	-1.381545	0.848467	0.708102	1.523870	1.273409	-1.576154	-1.779608	1.038487	2.148224	-0.899018	0.326958	1.914958	1.224156	-0.621432	-0.920807	-1.401609	-0.492720	1.265187	1.495718	0.325729	0.033792	0.842968	-0.378356	-0.561319	-1.259179	-0.913260	-1.494093	-1.132895	-0.198337	-0.207180	-1.573105	-1.428061	-1.245940	-2.463265	-1.139224	-1.723784	-1.412476	-0.948628	0.199372	-0.026215	0.788228	0.923705	0.852795	0.161658	0.520317	1.402610	0.277190	0.968964	1.524547	0.284193	2.172669	0.251794	-0.263687
0.933145	0.328782	-0.075308	0.472293	0.640201	0.481051	0.362540	-1.078964	0.868651	1.472998	0.565717	1.138220	-0.652061	-0.426596	2.771786	0.562032	0.667098	0.871068	0.914357	1.027947	0.072657	1.517067	0.618214	2.465002	1.481472	1.578856	-0.561513	-0.948248	0.986008	2.934420	0.883385	0.611660	0.943630	0.899610	0.615602	-0.143729	0.060966	-0.429605	0.396234	0.006565	0.943834	0.715575	0.986027	1.119120	0.270164	1.047535	-0.666122	-1.383112	1.944658	1.993886	-1.239371	-0.047421	1.452712	0.127690	1.052278	-0.472472	-0.714016	-0.720358	1.209778	1.363194	1.111074	1.238820	-1.105732	-0.927224	1.446794	2.163779	-0.266922	0.912180	2.519391	1.020660	-0.091839	-0.154314	-1.241657	-1.534629	1.806711	1.355133	0.721611	0.382087	1.301042	0.272418	-0.105388	-0.618897	0.442085	-0.030685	0.190747	0.941490	1.655140	0.488332	0.416275	0.814124	-0.631021	0.344349	-1.144222	-0.472585	-0.726183	0.389547	0.117808	0.539378	1.889486	0.199294	0.721826	1.364315	1.460901	0.555167	0.625466	1.850566	0.381256	2.765181	1.375278	0.600245
0.762542	0.435375	0.549472	0.845439	-0.275994	-0.274989	0.126203	-1.214684	0.193056	0.365739	-0.700587	0.738069	-0.007249	0.292729	1.679272	-0.056664	0.966847	0.276772	0.376821	0.922174	0.119850	0.317347	-0.053527	0.880432	1.342377	1.177073	-0.136237	-0.555507	-0.117392	2.280568	-0.359397	0.461875	1.185057	1.056933	0.592760	-0.349282	1.009789	0.349544	0.102279	0.623889	1.177443	0.181502	0.898146	0.483224	0.033373	0.313359	-0.209660	-0.569521	1.906784	1.296366	-1.510136	-0.486437	0.933454	0.415789	0.919738	-0.465686	-0.497373	-0.442102	1.197838	0.963771	0.538030	0.911400	-0.398240	0.111950	0.964882	0.301361	-0.490517	0.396857	2.100689	0.635868	0.460445	0.636854	-1.192434	-1.857695	1.458806	0.894284	0.792830	0.368119	0.969423	0.551199	-0.708535	-0.266017	0.675492	0.839460	0.553120	0.898828	2.304508	2.255567	1.333160	1.863298	0.494065	1.220002	-0.362680	0.424919	-0.190115	0.145157	-1.249001	-1.256882	1.058876	-1.071154	0.409851	1.657981	0.137697	-0.809931	-1.007325	0.503719	-0.012619	1.723649	1.078074	-0.097349
