X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110
0.251280	0.131208	-0.023319	0.009370	0.226652	0.020117	0.422686	0.292281	0.321658	-0.055321	0.400206	0.141782	0.148223	0.129243	0.003120	0.042021	0.080780	0.089256	0.182029	0.246615	-0.270507	0.122020	0.096430	0.238486	0.484615	0.251746	0.100383	-0.024608	0.036485	0.438816	0.337955	0.135969	0.123765	0.216386	0.123037	0.147176	0.235607	0.140169	0.530322	0.367645	0.358933	0.307422	0.085833	-0.099225	-0.065503	-0.187258	0.008320	-0.073984	-0.022938	-0.032097	0.308940	0.167501	-0.203879	-0.256137	0.116676	0.112473	0.014439	0.020694	0.293446	0.116530	0.163297	0.072664	-0.134453	-0.171883	0.273674	-0.098444	0.055507	-0.064694	-0.107461	-0.235417	-0.185300	-0.157617	0.047985	-0.191462	0.252353	-0.097774	-0.237932	-0.266032	-0.118077	-0.117239	0.161963	0.062269	-0.153862	-0.011268	0.178004	0.111495	0.075339	0.147932	-0.180504	0.005159	-0.181080	0.032427	-0.040677	-0.124478	-0.315849	-0.148847	0.180020	0.298663	-0.031982	0.024054	-0.155874	-0.023313	-0.147228	-0.043310	0.072026	0.089951	0.182953	-0.009315	0.050886	-0.229678
-0.039219	-0.419354	-1.013654	-0.129823	-0.418754	-0.485472	0.279421	0.737167	0.694213	-0.401157	-0.082150	-0.454919	0.018868	-0.006330	0.165253	0.310660	-0.568441	-0.010908	-0.103163	-0.774320	0.586516	0.082259	0.409554	-0.295516	-0.098003	-0.337051	0.178975	-0.159460	-0.072000	-0.184243	0.886213	1.398433	0.023582	0.608401	0.736307	0.393350	-0.638206	-0.990877	-0.060915	-0.327808	0.105953	-0.137301	1.111824	1.486489	0.241915	0.281568	-0.344145	-0.050606	1.259499	0.429180	-0.992854	-1.029088	0.794345	0.024667	0.063466	-0.508064	-0.727777	-1.726779	0.216060	-0.104539	0.827958	0.700302	-0.501126	0.310385	0.085345	-0.364568	0.420459	0.432138	0.026661	0.702065	0.329623	0.049435	-1.191657	0.629577	1.326933	0.733759	0.245231	0.486119	0.250056	-0.114774	-0.884203	-1.217052	-1.314518	-1.148484	-1.023840	-1.151919	-0.922107	-0.783143	-0.543916	-0.521446	-0.593939	-0.567445	0.131409	0.382713	0.511637	0.212328	-0.237825	-0.722588	-1.217333	-0.814065	0.302125	-0.634512	-0.469243	-0.844529	-1.172316	-1.174187	-0.224842	-0.066668	-0.513358	-0.115182
-0.386493	-0.579323	-1.126536	-0.145095	-1.114017	-0.481858	-0.106545	0.687034	0.360808	-0.176432	-0.427067	-0.435151	-0.683519	-0.173100	-0.344539	0.359527	-0.843406	-0.172041	-0.902823	-1.347363	0.260176	0.032684	0.126277	-0.392919	-0.409455	-0.271981	-0.019040	-0.763760	0.090636	-0.830375	0.589885	1.645001	-0.849119	-0.169326	0.239841	0.049789	-0.848421	-0.914778	-0.405747	-0.173258	-0.138712	-0.257125	0.704660	1.642396	0.256895	0.474151	-0.048306	0.160112	0.750806	0.119197	-1.431899	-0.899078	0.167523	-0.427700	-0.411530	-0.686361	-0.882038	-1.886029	-0.179046	-0.201557	0.639192	0.735459	-0.317022	0.311294	-0.464839	-0.352129	0.129147	-0.357980	0.361538	0.753802	0.449945	0.199908	-1.426386	0.101019	1.037624	0.645896	0.341770	0.532414	0.664884	0.411685	-0.806634	-0.832301	-1.149153	-1.096646	-1.049862	-0.937353	-1.585536	-1.045650	-0.688833	-0.867169	-0.775531	-0.496398	0.029325	0.720437	0.890617	0.707722	-0.538035	-0.896651	-1.400184	-0.677456	-0.191058	-1.055161	-0.586783	-0.553661	-1.221140	-1.237249	-0.733337	-0.356376	-0.406802	-0.465519
-0.444475	-0.291134	-0.314535	0.063940	-1.309771	-0.141848	-0.429812	0.051360	-0.170379	0.484470	-0.333106	0.140254	-1.376480	-0.317098	-1.264120	0.129991	-0.676472	-0.119021	-1.548451	-1.150104	-0.761208	0.041155	-0.419020	0.056310	-0.215203	0.153051	-0.363473	-1.172679	0.263055	-1.071975	-0.139944	0.819965	-1.760481	-1.419536	-0.768905	-0.624611	-0.419690	0.048065	-0.298473	0.431991	-0.199659	-0.051931	-0.469759	0.533342	0.152562	0.332616	0.569006	0.421291	-0.826113	-0.536497	-1.013373	0.069440	-1.170552	-0.949969	-0.798558	-0.369500	-0.410300	-0.555657	-0.530973	-0.187602	-0.118648	0.110879	0.264242	-0.054476	-0.778639	-0.046247	-0.460658	-1.379966	0.545669	0.065941	0.244721	0.254588	-0.809601	-1.065526	-0.291766	-0.008274	0.147626	0.009467	0.870966	1.097525	0.080021	0.617272	0.138116	-0.131909	-0.210322	0.220639	-1.392891	-0.465402	-0.220639	-0.671154	-0.529387	0.147656	-0.233575	0.703036	0.826811	1.215233	-0.433366	-0.348463	-0.458135	0.313961	-1.039129	-0.909444	-0.458253	0.515063	-0.206387	-0.195504	-0.837446	-0.530182	0.154403	-0.920326
0.005295	0.076981	0.605939	0.317095	-0.570834	0.008473	-0.273418	-0.718276	-0.045022	0.817543	0.192563	0.610497	-1.121433	-0.396712	-1.635057	-0.186830	-0.311984	0.379791	-1.006386	-0.277121	-1.044840	0.128141	-0.474115	0.659998	0.376137	0.245511	-0.488135	-0.491893	0.036971	-0.544727	-0.198721	-0.245501	-1.495368	-1.619359	-0.867688	-0.859876	0.093343	0.577979	0.201156	0.504286	0.062292	0.204266	-0.657381	-0.471869	0.250305	0.094535	0.696169	0.532129	-1.308304	-0.528996	-0.373787	0.363916	-1.069812	-0.481389	-0.367630	0.062319	0.075123	0.697560	-0.243351	-0.150466	-0.441838	-0.592963	0.630213	-0.186003	-0.129341	0.234847	-0.511097	-0.783120	0.033730	-0.467559	0.132889	0.247627	-0.312818	-0.998032	-1.243964	-0.309540	0.054012	-0.315439	0.635929	1.154779	0.449678	1.177088	1.068139	0.449999	0.261931	0.626045	-0.364788	0.382054	0.701220	0.053242	0.031545	0.529384	-0.255043	0.375537	0.635129	1.354612	0.160115	0.182469	0.810418	1.141330	-1.090747	-0.139216	-0.085647	1.067736	0.700752	0.808994	-0.063283	-0.264981	0.365229	-0.647139
0.428768	0.045490	0.794560	0.165601	0.499040	-0.110429	0.167758	-0.971605	0.420516	0.250475	0.534988	0.457886	-0.119149	-0.449470	-0.919227	-0.218592	-0.044246	0.972048	0.499378	0.706471	-0.237082	0.202968	-0.029497	0.785357	0.785996	0.052772	-0.292755	0.820950	-0.434932	0.354973	0.606264	-0.776604	-0.320653	-0.709151	0.085907	-0.410944	0.317535	0.104824	0.671837	-0.024586	0.413263	0.238427	0.404743	-0.549272	0.465162	0.100219	0.271042	0.580157	-0.058049	0.279007	0.062557	-0.393271	0.632127	0.627441	0.584241	0.176159	0.005163	0.701059	0.522146	-0.131760	0.040099	-0.662761	0.531322	0.286110	0.941729	0.097950	0.020266	1.053224	-1.013298	-0.345988	0.341554	0.246256	-0.382009	0.692005	-1.178180	-0.186746	0.193510	-0.023739	0.170605	0.451489	-0.264729	0.222225	0.675854	0.026580	-0.055851	-0.177178	0.518712	0.603649	1.072680	0.562387	0.436009	-0.037014	0.168442	0.138883	0.449914	0.816475	0.754324	0.352378	1.460498	1.015506	-0.491210	0.589613	0.508775	0.470151	0.748861	0.939788	1.027125	-0.023762	-0.079301	0.508944
0.067537	-0.451707	0.208909	-0.569162	0.793214	-0.049010	0.249024	-0.488891	0.099160	-0.867781	0.143623	-0.145883	0.436287	-0.476957	0.304408	0.253450	-0.012855	1.002061	1.517284	1.214609	0.491862	0.248317	0.131296	0.192822	0.459244	0.273215	-0.038907	1.271093	-0.587348	0.816116	1.158675	-0.736539	0.257437	-0.112157	0.737644	0.143956	0.365358	-0.593706	0.666589	-0.271051	0.362981	0.000190	1.114557	-0.229786	0.400533	0.393689	0.078457	0.683016	1.366758	1.006303	0.340828	-1.009929	1.715925	0.932906	0.966926	-0.070135	-0.338343	-0.075101	0.839079	-0.112333	0.659737	0.015720	0.332680	1.005325	1.027454	-0.473094	0.235868	1.788006	-1.585938	0.032152	0.568618	0.157198	-0.471207	2.219107	-0.793585	-0.333136	0.257892	0.411682	-0.142798	-0.401123	-1.112271	-0.863551	-0.346014	-0.695211	-0.315899	-0.892281	0.359323	-0.076141	0.262341	0.176253	0.305007	-1.244981	0.727028	0.319080	0.089169	-0.258834	0.659897	0.389253	1.152644	0.078051	-0.405955	0.454917	1.055121	-0.552052	0.363021	0.374782	1.194823	-0.532417	-0.647597	1.590063
-0.927881	-0.899100	-0.520761	-1.441671	0.101681	0.469201	-0.303012	0.234395	-1.239812	-1.485429	-0.706380	-0.631146	-0.084774	-0.407317	0.898692	0.889256	-0.179438	0.338321	1.050304	1.102848	0.113289	0.419172	-0.427774	-0.641212	-0.495705	1.070692	0.088703	0.256134	-0.278589	0.583671	0.424459	-0.587727	-0.348343	-0.569362	0.119245	0.184415	0.427957	-0.567106	0.151503	0.186052	-0.221104	-0.249287	0.283421	-0.384664	-0.112998	0.543168	0.479041	0.534602	1.397131	0.995392	0.538067	-0.468017	0.605028	-0.070757	0.322850	-0.296088	-0.163850	-0.398461	0.241660	-0.009623	0.710297	0.836322	0.391752	1.223926	-0.239082	-0.946281	-0.494450	0.374061	-0.869802	0.042941	0.251033	-0.288511	-0.030360	1.857538	-0.895251	-0.984410	-0.137265	0.189813	-0.332386	-0.935094	-0.966719	-0.737817	-0.644911	-0.807248	0.239302	-0.425973	-0.490809	-0.956016	-0.929226	-0.740294	-0.240634	-1.985385	0.837900	0.605344	-0.586062	-1.324717	-0.243852	0.425066	0.213206	-0.881347	-1.115944	-0.559342	1.102010	-0.924323	0.350686	-0.284601	0.041130	-1.605903	-0.832407	1.502328
-1.450688	-0.692467	-0.865367	-1.773953	-0.604256	1.083316	-1.041443	0.450967	-2.476141	-0.941303	-1.259107	-0.738297	-0.972405	-0.272189	0.480635	0.943011	-0.315836	-0.478327	-0.320548	0.650244	-0.828889	0.799873	-1.073587	-1.003173	-1.327817	1.611491	0.218163	-1.062988	0.002574	0.144501	-1.198280	-0.683654	-0.954635	-1.113985	-1.097915	-0.232610	0.353509	0.054894	-0.496850	0.602225	-0.781503	-0.110330	-1.237478	-0.947962	-0.808210	0.087574	0.685849	-0.303533	0.237511	0.561000	0.509573	0.683715	-1.495352	-1.211604	-0.593505	-0.097159	0.614068	0.052480	-0.479775	0.330183	0.321212	1.111292	0.510655	0.604271	-1.472247	-0.700108	-1.582979	-1.423910	0.730455	-0.303029	-0.755202	-1.096023	0.669819	0.046753	-1.251060	-1.491256	-0.960067	-0.762551	-0.734944	-1.249325	-0.105358	0.190817	0.006337	-0.368532	1.079358	0.576566	-0.863139	-1.126475	-1.156636	-1.103188	-0.682403	-1.445738	0.235763	0.252073	-1.348610	-1.929013	-1.283561	0.220938	-0.780938	-1.110350	-1.434650	-1.479433	0.527643	-0.468309	0.768861	-0.767275	-1.397769	-2.032762	-0.770470	0.322483
-0.751644	0.193374	-0.725832	-1.274380	-0.402635	1.194522	-1.284062	-0.034894	-2.493414	0.249844	-1.202579	-0.671709	-1.095088	-0.247197	-0.026511	0.143537	-0.055229	-0.957506	-1.109226	0.284471	-0.919212	1.164262	-0.810876	-0.687128	-1.320356	1.103355	0.400677	-1.127575	-0.080948	-0.023629	-2.290087	-1.039233	-0.297250	-0.577339	-1.594509	-0.593261	-0.102901	0.361368	-0.888047	0.134375	-0.637004	0.493755	-1.778845	-1.129870	-1.233834	-0.760104	-0.112561	-1.543669	-0.807446	0.300625	0.220771	1.109617	-2.281724	-1.212200	-0.813099	0.552628	1.143458	0.589704	-0.240445	0.943762	0.040159	0.710168	0.290962	-0.397661	-1.174659	0.284549	-1.784553	-1.369248	1.883979	-0.471572	-1.765077	-1.613898	1.113472	-1.312385	-1.021460	-1.169377	-1.616206	-1.507412	-1.286704	-1.454841	0.302237	0.639651	0.632014	0.007831	1.088849	0.755776	-0.145862	-0.425684	-0.188057	-0.401813	-0.522660	0.062035	-0.651835	-0.924415	-1.729951	-2.028224	-1.583572	-0.293905	-1.311540	-0.400613	-0.332388	-1.224624	-0.227588	0.179074	0.985920	-0.996343	-1.882449	-0.826629	-0.649832	-0.655148
