X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
0.024902	0.012914	-0.119662	-0.004656	-0.076922	-0.257711	-0.090902	0.082058	-0.082890	-0.120621	0.186316	0.246574	-0.262233	0.211942	0.038042	0.058667	-0.223936	-0.250129	-0.380722	-0.268172	0.196939	0.392651	0.136230	0.393581	0.102228	-0.157209	0.323399	0.162738	0.120318	0.111937	0.193689	0.240175	-0.081866	-0.011425	0.408495	0.364710	0.222906	-0.046243	0.323370	0.137874	-0.148322	0.022528	-0.133517	-0.094427	0.087953	-0.212177	0.327485	0.015992	-0.166999	0.162869	0.028071	0.118947	0.241763	0.202430	0.029649
0.036199	0.738049	-0.430399	-0.440584	-0.016705	0.582043	0.195455	-0.895386	-1.264636	-0.841713	-0.862154	0.059347	0.048049	-0.877561	0.164823	-0.573898	-0.192704	-0.131266	0.422921	-0.058225	-0.113457	1.160799	-0.055815	0.268078	0.141011	-0.220689	0.584925	0.181097	0.438548	0.336356	0.490399	0.473928	0.135935	0.084984	0.770084	0.608420	-1.067526	-0.548214	0.008326	-0.168002	0.293209	0.794777	0.334388	-0.421506	1.085442	0.206391	0.449089	-0.394712	0.019503	-0.361535	1.174495	-0.451679	-0.198331	-0.166064	0.091684
0.038637	0.784597	-0.668045	-0.729692	-0.033429	0.173851	0.672960	-1.131914	-1.220033	-0.798195	-1.210056	-0.286821	-0.550039	-0.871026	-0.012003	-1.050115	-0.081699	-0.199615	0.202536	-0.006721	-0.286254	1.210333	-0.530883	0.680791	-0.039713	0.274196	0.574858	0.476755	1.067909	0.990429	1.159264	0.881796	0.274902	0.349232	0.824742	0.831601	-1.201523	-0.246532	-0.226655	-0.315313	0.631899	1.580097	0.759854	-0.541968	1.487812	0.560925	0.809955	-0.461161	0.359759	-0.394692	1.602998	-0.810642	-0.030475	-0.363099	0.155538
0.141609	-0.016815	-0.495834	-0.443006	-0.149157	-0.915404	0.901928	-0.837327	-0.297146	-0.313991	-0.762430	-0.396412	-1.368750	-0.032463	-0.281092	-1.110917	-0.136570	-0.416968	-0.788990	-0.113319	-0.122774	0.547397	-1.099752	1.018007	-0.154177	0.723858	0.359520	0.649286	1.054475	1.382336	1.530520	0.885558	0.212042	0.447614	0.351155	0.608133	-0.487065	0.402196	-0.436477	-0.479449	0.482240	1.545056	0.670280	-0.629819	0.903159	0.543858	0.913149	-0.306147	0.531203	-0.141584	0.903915	-0.752976	0.262047	-0.443225	-0.015592
0.271326	-0.956036	0.147728	0.421128	-0.209700	-0.974961	0.359356	-0.648918	0.245846	-0.188197	-0.043906	0.067175	-0.956612	0.507869	-0.208726	-0.561640	-0.464526	-0.492186	-1.237826	-0.205287	0.278248	-0.296330	-1.189499	0.344214	0.092860	0.277155	0.164815	0.142217	-0.382697	0.531059	0.641815	-0.047214	-0.087812	-0.004888	-0.509527	-0.302704	-0.007562	0.349880	-0.627327	-0.750793	-0.259748	0.125765	-0.164077	-0.786964	-0.333685	-0.080734	0.148865	-0.271922	0.037267	-0.129964	-0.580528	-0.298490	-0.127038	-0.495017	-0.550835
0.061081	-0.899470	0.543040	0.897638	-0.039321	0.516643	-0.631746	-0.492892	0.072486	-0.375106	0.356758	0.582695	0.700194	0.287015	0.220424	0.412297	-0.595796	-0.193710	-0.325774	-0.096970	0.376564	-0.958566	-0.466222	-0.938001	0.334491	-0.654488	0.013307	-0.761492	-1.982725	-1.167291	-1.164475	-1.195844	-0.421224	-0.651996	-1.135075	-1.196535	0.076029	-0.412844	-0.558093	-0.718707	-0.871549	-1.580022	-0.981580	-0.530759	-1.047462	-0.902319	-1.018827	-0.346703	-1.025898	-0.317013	-1.736172	0.237735	-0.893946	-0.362401	-0.983319
-0.551527	0.409041	-0.098244	0.077662	0.176023	2.012823	-1.084048	0.318309	0.081845	-0.060958	0.340994	0.376091	1.836626	-0.091030	0.603357	1.262797	-0.031990	0.261213	1.199733	0.222310	-0.122529	-1.398219	0.688491	-1.237684	0.003500	-0.855901	-0.221905	-1.070319	-1.665358	-2.014086	-2.217903	-1.121076	-0.443786	-0.606239	-0.886253	-0.932105	0.585241	-0.687611	0.023334	0.038402	-0.495503	-1.780603	-0.756048	0.582505	-0.362229	-1.015158	-1.228336	-0.131806	-1.772411	-0.060658	-1.540470	0.557049	-0.864150	0.186689	-0.565764
-0.904725	1.750309	-1.385325	-1.449931	0.022363	1.761952	-0.488958	1.814839	0.878679	0.965211	0.303763	-0.287700	1.213034	-0.030159	0.719224	1.578781	0.943062	0.331453	1.861903	0.591792	-0.607782	-1.468221	1.467926	0.150192	-0.650125	-0.075341	-0.471459	-0.350559	0.553965	-0.990660	-1.413305	0.441955	0.013925	0.369008	0.175955	0.652465	1.715910	0.313216	0.936070	1.226722	0.637932	-0.298811	0.364185	1.890884	0.953696	-0.107031	0.098557	0.563564	-1.307797	0.885353	-0.098134	0.612471	0.322850	1.000894	0.722477
-0.364324	1.737861	-1.902111	-2.040344	-0.428870	0.029386	0.577703	2.881136	1.738071	1.768923	0.577686	-0.342523	-0.111061	0.243091	0.745674	1.432101	1.477926	-0.156530	1.226701	0.867387	-0.208993	-0.842276	1.429617	1.880250	-0.726356	0.674495	-0.470672	0.620238	2.362408	0.933415	0.414996	2.017810	0.730382	1.349221	1.215209	2.308940	2.369848	1.778899	1.566950	2.016658	1.328092	1.152632	1.107001	2.047526	1.154952	0.917826	1.771871	1.275466	0.293683	1.765405	1.423903	0.452957	1.532785	1.473346	1.864155
0.647931	0.599193	-0.973928	-1.069493	-0.507042	-1.268615	1.079991	2.474949	1.548172	1.423885	0.940873	0.388263	-0.279763	0.159166	0.768177	1.052179	1.140607	-0.645270	0.312913	0.989940	0.866076	0.400447	0.860621	2.110352	0.009805	0.617285	-0.177937	0.831032	2.124036	1.925982	1.522425	2.151404	1.229929	1.329921	1.463684	2.663425	1.573650	2.172727	1.423849	1.871749	0.952458	1.205479	0.725058	0.809708	-0.105722	0.964962	2.108068	1.256759	1.909387	1.628053	2.026203	0.101744	1.505890	1.118712	1.886655
