X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
0.151229	-0.062910	0.105209	0.114662	0.029945	-0.023179	0.079570	0.075757	0.248121	0.170193	0.022897	0.091168	-0.137246	0.260144	-0.213453	-0.262662	0.137974	-0.038590	-0.229964	-0.151538	0.252832	0.108269	-0.167671	-0.174773	0.056951	0.055001	0.185465	0.193412	0.091378	0.190278	0.099568	-0.125858	0.196059	0.214404	-0.049151	-0.120630	0.000085	0.133490	-0.019205	-0.064575	-0.097037	-0.062175	-0.177115	-0.014233	-0.059420	0.075206	-0.237995	0.021121	-0.116540	-0.032149	0.137370	0.095062	0.155328	0.101568	-0.115667
1.841761	0.174404	1.839220	1.495250	1.085114	0.591574	0.755956	1.482426	1.569220	1.821325	1.332801	1.626039	0.525473	-0.508585	1.484507	1.362350	0.782639	-0.216916	0.044589	0.324893	1.304738	0.442477	0.069991	0.374644	1.724844	-0.080414	0.723353	2.071029	1.354598	1.123257	1.129743	0.657479	1.664824	0.780402	1.552733	0.524338	0.831626	1.181806	0.511045	0.325416	0.150104	0.219852	-0.496253	0.798338	0.508524	0.193579	0.532987	-0.202790	1.045318	1.561862	1.298598	0.201989	0.568323	1.269774	1.380539
1.251868	0.228975	1.533329	1.188496	1.127394	0.662908	0.659297	1.395901	1.337679	1.662664	0.973560	1.310556	0.422305	-0.442538	1.117168	1.423306	0.664911	-0.073963	0.196845	0.515076	0.915828	0.363710	0.582118	0.386699	1.302715	-0.144984	0.353072	1.663384	1.073634	0.725801	0.932120	0.653397	1.199837	0.613835	1.441935	0.593939	0.779258	1.140611	0.760221	0.587481	0.265713	0.245838	-0.616028	0.520639	0.165527	-0.278081	0.551440	-0.043054	0.859719	1.078218	1.011461	-0.019331	0.276979	1.107928	1.084828
-0.807532	0.138662	-0.397662	-0.559419	0.094046	0.079256	-0.017368	-0.009229	-0.102689	-0.045563	-0.452528	-0.363625	-0.216677	0.033127	-0.481493	0.141368	-0.062370	0.202556	0.245356	0.308353	-0.566871	-0.081800	0.782842	-0.038567	-0.458355	-0.107148	-0.501501	-0.477617	-0.306787	-0.611649	-0.269712	-0.076631	-0.476799	-0.258201	-0.009314	-0.019340	-0.208268	0.226711	0.359899	0.315208	0.193026	0.094638	-0.096431	-0.343231	-0.596529	-0.772712	-0.047429	0.233569	-0.250126	-0.732797	-0.277987	-0.374409	-0.292248	0.010548	-0.435123
-1.617962	0.018947	-1.727493	-1.868041	-0.994866	-0.615263	-0.515893	-1.149338	-1.126614	-1.435630	-0.974314	-1.311236	-0.541918	-0.050122	-0.883972	-0.948805	-0.637166	0.070651	0.242889	-0.136910	-1.474184	-0.487234	0.029695	-0.337715	-1.139925	-0.073049	-0.695153	-1.813496	-1.145920	-1.327512	-1.152910	-0.661102	-1.105640	-1.097573	-1.034628	-0.831499	-1.228739	-0.488578	-0.672687	-0.671604	0.007737	-0.026572	0.910386	-0.500897	-0.609426	-0.501018	-0.458284	-0.018987	-0.896193	-1.458671	-1.026051	-0.491853	-0.306810	-0.607379	-1.234554
-0.282739	-0.077457	-1.182960	-1.403123	-1.062852	-0.684672	-0.510457	-0.912507	-0.935136	-1.284754	-0.021086	-0.607613	-0.225671	-0.671806	0.405266	-0.861399	-0.655636	-0.546352	0.156438	-0.449569	-0.915738	-0.533077	-1.104486	-0.198607	-0.072290	-0.173126	0.011157	-1.080223	-0.799706	-0.718011	-0.881026	-0.407336	-0.094909	-1.192453	-0.729633	-1.126640	-1.258464	-0.481943	-1.543227	-1.650137	-0.107638	-0.063199	1.308237	0.270325	0.263215	0.184156	-0.204360	-0.810526	-0.604945	-0.329578	-0.662961	-0.338356	0.154795	-0.260403	-0.618375
1.197659	-0.072202	0.256993	0.159898	-0.186438	-0.085549	-0.222857	0.123784	-0.243219	-0.176293	0.879960	0.494765	0.241203	-0.840016	1.357190	-0.005538	-0.335631	-0.862372	-0.014238	-0.314490	0.224968	-0.220774	-1.280993	0.112779	0.931877	-0.277198	0.651942	0.393152	-0.074247	0.280648	0.063012	0.326199	0.825767	-0.476349	0.170153	-0.583488	-0.215144	-0.155089	-1.290429	-1.437882	-0.038068	-0.015053	0.444342	0.927976	0.943059	0.358585	0.332394	-1.176858	0.016498	1.021936	0.045751	-0.056634	0.334058	0.243946	0.345991
0.819728	0.082744	0.905804	1.099849	0.553525	0.418114	0.161579	0.619987	0.048193	0.597011	0.406665	0.512131	0.348494	-0.067952	0.461509	0.619637	0.029942	-0.157442	-0.112895	0.174173	0.621096	0.221863	-0.153892	0.164168	0.395583	-0.079012	0.424649	0.766090	0.227491	0.480611	0.613730	0.550574	0.290154	0.500491	0.535329	0.384910	0.927063	0.027874	0.082603	0.174040	0.089127	0.150701	-0.730349	0.624575	0.601198	-0.018823	0.443717	-0.364081	0.470807	1.010127	0.354711	0.346555	0.028772	0.235305	0.608672
-0.774531	0.215243	0.417316	0.708822	0.455254	0.245289	0.599642	0.221891	-0.034169	0.586224	-0.679595	-0.280481	0.184754	0.888118	-1.155306	0.551822	0.377377	1.033303	0.013465	0.514914	0.179919	0.497182	1.097331	-0.083204	-0.770637	0.400048	-0.276154	0.023481	0.210923	-0.050281	0.357424	-0.026779	-0.787916	1.063375	0.133800	1.004859	1.184200	0.115670	1.434994	1.855710	0.043712	0.332826	-0.835165	-0.308127	-0.324937	-0.191785	-0.002192	0.916593	0.749773	0.026913	0.322970	0.778585	-0.233720	0.029958	0.316037
-1.454645	0.122131	-0.220476	-0.142992	-0.050554	-0.234853	0.837596	-0.233211	-0.065243	0.254911	-0.807177	-0.575904	0.099240	1.004659	-1.472556	0.123444	0.588382	1.371377	0.276062	0.357247	-0.216365	0.380934	1.265850	-0.262503	-0.886184	0.676057	-0.528084	-0.500257	0.235445	-0.391496	-0.183948	-0.564971	-0.806828	0.894025	-0.423607	0.902419	0.588281	0.233685	1.645013	2.090398	-0.126080	0.328406	0.030243	-0.877254	-0.766579	0.090921	-0.398281	1.192041	0.782473	-0.500853	0.281174	0.861582	-0.166839	0.118927	0.117250
