X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
0.008646	-0.018746	0.025015	-0.038200	-0.115519	-0.153400	-0.349007	-0.199001	-0.140835	-0.061613	0.024078	0.015045	0.003905	0.125776	-0.026179	-0.300204	-0.174715	-0.231249	0.041574	0.076237	0.065234	-0.349784	-0.494155	-0.316249	-0.159119	-0.096288	-0.107031	0.001088	0.063558	0.042569	0.005550	-0.330698	-0.072421	-0.131457	-0.135557	-0.503342	0.121373	-0.399140	-0.542617	-0.433595	0.025294	-0.133929	-0.199081	-0.183358	-0.108447	-0.148821	-0.377415	-0.298364	0.022354	0.000421	-0.310216	-0.121637	-0.200160	-0.320777	0.160874
-0.396770	-0.168455	0.035649	0.271555	-0.445053	0.234707	-0.474047	-0.698525	-0.565994	-1.152255	-0.989622	-1.184265	-0.679228	0.288173	-1.801032	0.072519	-1.674332	-0.327001	-0.126215	-0.817914	-0.836872	0.228606	0.513815	0.231104	-0.645028	0.002883	-0.575274	-0.282358	-0.923345	-0.867354	-0.865743	-0.105465	-1.200766	0.494651	0.520118	0.651130	-0.713650	1.318869	0.673748	0.968120	0.517137	-0.079271	-0.566400	-0.632957	-1.178291	-1.170105	-0.187251	0.618989	0.293300	-0.087747	-0.192078	-1.207983	-0.965705	-0.492064	-0.997065
-0.461608	-0.546146	0.072592	0.423984	-0.233465	0.250264	-0.450691	-0.624019	-0.500001	-1.162828	-1.355897	-1.312923	-0.480069	0.750630	-1.812153	0.694393	-1.561659	0.331011	0.035160	-0.725995	-0.750014	0.719118	0.926100	0.247130	-0.959274	-0.024693	-0.553858	-0.448853	-1.254404	-1.139515	-0.933776	0.032277	-1.191903	0.735319	1.026171	0.888795	-0.589770	1.943594	1.371819	1.093153	0.248962	-0.157960	-0.739342	-0.592410	-1.319575	-1.331329	-0.142347	0.695993	0.386749	-0.059366	-0.018215	-1.279794	-0.841052	-0.043827	-1.118364
-0.110866	-0.730302	0.107393	0.403035	0.394929	-0.033357	-0.233352	0.136470	0.079156	-0.124931	-0.771007	-0.347256	0.304252	1.207156	-0.288000	1.147165	-0.177731	1.124621	0.265204	0.122740	0.123471	0.952614	0.750680	-0.096181	-0.650663	-0.219931	0.165267	-0.241486	-0.697069	-0.633267	-0.254120	0.153246	0.026779	0.458412	1.124950	0.432317	0.380344	1.254688	1.377295	0.302405	-0.399955	-0.281458	-0.550804	-0.057316	-0.431146	-0.533911	-0.085739	0.229559	0.422124	0.005482	0.108613	-0.408666	0.157111	0.763491	-0.099246
0.423124	-0.216179	0.119345	0.310694	0.761421	-0.282611	0.041633	1.004938	0.665758	0.954968	0.447746	0.796055	0.617341	1.054843	1.073278	0.783889	0.775954	0.860012	0.085628	0.621584	0.766952	0.730148	0.353138	-0.330486	0.428989	-0.334638	1.189072	0.425460	0.400069	0.257243	0.417302	0.161277	1.374509	-0.195182	0.647901	0.053190	1.237425	0.052504	0.838627	-0.166278	-0.501921	-0.203806	0.028565	0.578782	0.648786	0.524816	0.008424	0.084458	0.574667	0.027211	0.039701	0.483616	1.192307	1.117212	1.202017
0.714555	0.643287	0.109706	0.212376	0.398272	-0.355776	0.163223	1.101659	0.631755	1.145823	1.390356	1.203384	0.036618	0.229175	1.176870	-0.269800	0.460764	-0.382931	-0.376533	0.193056	0.632622	0.053877	-0.119802	-0.430019	1.435106	-0.038296	1.609555	1.036633	1.243643	0.900056	0.502129	-0.255118	1.614159	-0.872629	-0.141030	-0.130304	1.232988	-0.635822	0.039226	-0.049716	-0.009375	0.154832	0.751059	0.903209	0.928343	1.021024	-0.197747	0.305883	0.663191	0.066505	-0.229905	0.688203	1.458431	0.648222	1.685160
0.398285	0.897192	0.027318	0.067194	-0.393694	-0.339779	0.104072	0.156425	-0.157603	0.363000	1.178747	0.685710	-0.726990	-0.609454	0.443367	-1.031496	-0.249990	-1.147887	-0.437449	-0.563254	0.106688	-0.671600	-0.656892	-0.596136	1.160114	0.456346	0.818594	0.791621	1.088683	0.821391	0.122878	-0.934261	0.532364	-1.121895	-0.617577	-0.471928	0.392698	-0.518889	-0.635727	-0.131014	0.158166	0.498854	1.134672	0.695395	0.257630	0.699892	-0.693544	0.092142	0.312571	0.082759	-0.550516	0.239094	0.839334	-0.221308	0.820488
-0.422578	0.240093	-0.172412	-0.153399	-0.837350	-0.273301	0.063064	-1.014227	-1.043216	-0.671722	-0.102062	-0.200428	-0.776535	-0.824397	-0.136868	-0.791451	-0.224975	-0.541364	0.133256	-0.724097	-0.191987	-0.863744	-0.905771	-0.579958	-0.387831	0.459627	-0.660505	-0.348679	-0.017170	0.105405	-0.197317	-1.011345	-0.852752	-0.741186	-0.444247	-0.752208	-0.710695	-0.099383	-0.765566	-0.631156	-0.454701	0.424377	0.838856	0.057593	-0.517916	0.005824	-0.728890	-0.762799	-0.416494	-0.123292	-0.707250	-0.375234	-0.114620	-0.815205	-0.851294
-1.064875	-0.515055	-0.375487	-0.344306	-0.529135	-0.102926	0.157157	-1.271938	-1.125692	-1.046930	-1.238725	-0.681645	-0.113330	-0.462020	-0.200844	-0.019061	0.391611	0.523092	0.640261	-0.180538	-0.136359	-0.408133	-0.445245	0.021170	-1.665635	-0.145697	-1.513570	-1.298292	-1.035939	-0.564914	-0.159211	-0.042298	-1.320836	-0.071310	-0.027386	-0.339090	-1.346475	0.094089	-0.288261	-0.724530	-1.034836	-0.027461	0.100278	-0.491912	-0.498064	-0.367606	0.125805	-1.260161	-0.900949	-0.488473	-0.533702	-0.651322	-0.694475	-0.830663	-1.954561
-0.914816	-0.471114	-0.402603	-0.362703	0.089958	0.103255	0.206190	-0.489579	-0.350673	-0.466809	-1.094323	-0.471084	0.452746	-0.019681	-0.117029	0.219750	0.613373	0.578667	0.398597	0.354509	-0.020403	0.050029	0.332586	0.782937	-1.376170	-0.512741	-1.051216	-1.060574	-0.958047	-0.553194	0.072347	1.007413	-0.692186	0.288982	-0.031718	0.524777	-1.009002	-0.002021	0.210712	-0.043813	-0.637052	-0.291605	-0.369277	-0.381062	0.229411	-0.103352	0.964049	-0.619980	-0.709143	-0.589948	-0.137379	-0.390002	-0.595177	-0.487470	-1.499794
