X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
-0.010209	-0.217140	0.076208	0.031277	0.053940	0.007027	0.002506	-0.301167	-0.233975	-0.142590	-0.394875	0.004839	-0.094303	-0.385921	0.163154	-0.106115	-0.067593	-0.002997	-0.046187	0.033099	0.011449	-0.118722	-0.212659	0.084359	-0.108303	0.059257	0.065125	-0.053599	0.047114	0.006034	-0.147945	-0.176730	0.086315	-0.321305	-0.232152	-0.106538	-0.288162	-0.196997	-0.247434	-0.183328	-0.126357	-0.180849	-0.237747	-0.342538	-0.149084	-0.261000	0.041790	-0.060986	-0.111489	-0.078829	-0.072133	-0.024540	-0.303929	-0.311316	-0.049039
0.667193	0.596326	1.135182	0.702294	0.396177	0.658986	0.375276	0.885219	1.174708	0.659336	1.242366	0.514250	0.747563	1.059695	1.049212	0.973142	0.358283	0.408962	0.447251	0.671884	0.905928	1.144902	0.704246	0.483749	0.344657	0.479538	-1.044269	0.217103	0.730749	0.813074	1.492809	0.699866	0.508632	1.064256	0.529812	0.292368	1.136791	0.961895	0.201618	0.115015	-0.005878	0.411383	0.291906	0.992671	1.434859	1.055072	0.942664	0.898778	0.611760	0.871234	1.108233	0.893618	0.582120	0.973321	-0.780168
1.673761	1.152188	2.196191	1.653812	1.136372	1.176310	0.687201	1.168047	1.858215	1.286559	2.144745	1.402874	1.492767	1.767131	1.557595	1.181159	0.490754	0.564478	0.851133	1.602443	2.115142	1.953757	1.147914	1.009547	1.115575	0.850291	-0.816339	1.179608	1.702862	1.728049	2.421016	1.394682	1.304033	1.364925	1.220624	0.862727	1.603439	1.610963	0.970884	0.351395	0.417781	0.776001	0.519559	1.616078	2.158130	1.589665	1.725931	1.478691	1.173679	1.821170	2.080190	1.556611	0.914821	1.098925	-0.597796
2.522791	1.136451	2.835516	2.485493	1.802587	1.271345	0.685730	0.495780	1.483926	1.374377	1.876185	2.133814	1.784865	1.505097	1.295111	0.415815	0.109601	0.300865	0.940038	2.293254	2.983210	1.965863	0.956710	1.295524	1.846158	0.930950	0.354332	2.280827	2.473734	2.379746	2.315955	1.469270	1.916285	0.581840	1.467599	1.268454	0.978568	1.325125	1.626264	0.325158	0.870320	0.600344	0.244595	1.134774	1.607120	1.047766	1.951531	1.534145	1.265176	2.369040	2.289390	1.641778	0.570779	0.109776	0.343186
2.302551	0.406867	2.507490	2.409158	1.481187	0.712883	0.158818	-0.445918	0.282002	0.617015	0.575545	1.717615	1.205144	0.585956	0.176529	-0.629714	-0.710928	-0.317037	0.527446	1.814734	2.415872	1.155117	0.303153	0.809462	1.698753	0.530446	0.839021	2.224175	2.161402	2.193596	1.390108	0.596357	1.362108	-0.405044	0.952129	0.956836	-0.117266	0.136632	1.329509	-0.107691	0.748581	-0.186464	-0.466422	-0.247242	0.076367	-0.201063	1.183508	1.161171	0.633972	1.973417	1.289072	0.964507	-0.165912	-0.976215	1.050862
0.807454	-0.737038	1.205037	1.175941	-0.008395	-0.361729	-0.671076	-1.067553	-1.130090	-0.789609	-1.045882	-0.008854	-0.200704	-0.495013	-1.240907	-1.150919	-1.472795	-0.936749	-0.240244	0.012386	0.288538	-0.035391	-0.465971	-0.403047	0.320030	-0.163888	-0.159732	0.572574	0.572505	1.093109	0.201674	-0.836746	-0.446054	-0.949218	-0.027191	-0.095554	-1.058321	-1.222000	-0.066467	-0.714368	-0.127673	-1.115463	-1.219302	-1.760230	-1.586076	-1.409006	-0.370943	0.542584	-0.565039	0.584402	-0.545967	-0.273033	-0.926046	-1.391853	0.885187
-1.056491	-1.661373	-0.412409	-0.520284	-1.745695	-1.469882	-1.186720	-1.348819	-2.136736	-2.111433	-2.148280	-1.969997	-1.663348	-1.373172	-2.006804	-0.894287	-1.536011	-1.090965	-0.885752	-2.080325	-2.122947	-0.864994	-0.944388	-1.570380	-1.516182	-0.711929	-1.598166	-1.606471	-1.399091	-0.298247	-0.700445	-1.813460	-2.331413	-1.190141	-0.699816	-1.164095	-1.675417	-1.767819	-1.582060	-0.934321	-1.228721	-1.498587	-1.517252	-2.528529	-2.516614	-1.990461	-1.779150	-0.122469	-1.732767	-1.141759	-2.122665	-1.538643	-1.447576	-1.268594	0.238997
-2.118294	-1.847131	-1.571649	-1.642183	-2.585247	-2.099010	-0.924399	-1.474718	-2.404714	-2.579551	-2.318079	-2.844368	-2.134741	-1.829661	-1.591500	-0.201285	-0.663620	-0.565759	-0.966949	-3.113371	-3.273312	-0.825907	-0.786917	-1.877432	-2.478113	-0.858276	-1.849328	-2.794933	-2.522390	-1.219784	-1.037793	-1.584408	-2.968975	-1.471625	-0.624341	-1.407886	-1.997312	-1.138281	-1.993051	-0.378343	-1.809192	-1.074369	-1.129532	-2.114282	-2.338228	-1.835093	-2.102958	-0.570702	-2.192691	-2.281049	-2.547112	-2.286970	-1.547869	-1.099086	-0.019669
-2.039270	-1.247195	-1.943717	-1.710704	-2.199712	-1.984314	-0.044033	-1.316744	-1.896417	-1.947721	-1.707271	-2.279223	-1.187526	-1.677928	-0.462814	0.433234	0.710401	0.347998	-0.458717	-2.588710	-2.724963	-0.095572	0.041126	-1.212224	-1.964766	-0.706667	-0.615930	-2.454620	-2.271479	-1.429687	-0.843171	-0.395313	-2.165855	-1.598702	-0.114176	-0.679322	-1.835138	0.055967	-1.065977	0.719050	-1.573704	-0.196733	-0.262543	-0.723129	-1.259983	-1.163805	-1.223370	-0.530765	-1.635826	-2.277810	-1.798485	-2.245428	-1.108585	-0.948869	0.431400
-1.419786	-0.259036	-1.669873	-1.053202	-1.180070	-1.223689	0.818300	-0.590789	-0.787963	-0.613603	-0.729069	-1.009287	0.494646	-0.854047	0.331060	0.734929	1.806568	1.065416	0.234156	-1.119635	-1.299748	0.638501	1.086027	-0.166958	-0.642174	-0.462943	0.832059	-1.262147	-1.110154	-1.222334	-0.338929	0.818826	-0.859454	-1.053491	0.248928	0.355831	-0.918400	0.829123	0.267316	1.609052	-0.828265	0.578952	0.601081	0.942246	0.146452	-0.246681	0.102935	0.029469	-0.305168	-1.256324	-0.512763	-1.479208	-0.209947	-0.502244	1.099700
