X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
0.210751	-0.008901	0.157274	0.438932	0.216304	0.325154	0.150880	0.021310	0.104481	0.237312	-0.079216	0.185962	0.428012	0.053472	0.287795	0.291788	0.170913	0.147234	0.207580	0.486673	0.366482	0.004992	-0.142641	-0.040387	-0.032266	0.248481	-0.273699	0.140634	0.018155	0.222221	0.113647	-0.157600	0.134733	0.015135	-0.192953	-0.167912	-0.095201	0.101648	-0.269046	-0.123862	0.119385	-0.080853	0.162243	0.133841	-0.079574	-0.091216	-0.080453	-0.260423	0.085107	0.204601	0.020522	0.104271	-0.102147	0.011898	-0.244513
-0.250758	-0.653581	-0.505294	0.544958	0.342090	-0.309065	0.008485	0.249850	-0.358918	-0.530403	0.383566	0.042719	-0.268151	0.022276	-0.152091	1.240453	0.303251	0.618879	-0.800651	-0.222629	-0.020882	1.420542	0.287302	-0.170149	0.744855	-1.076931	0.414440	-0.192960	-1.233924	0.100668	0.797735	-0.091071	-0.107325	0.566237	0.400991	0.240498	-0.583413	1.183335	0.412062	0.073637	-1.117470	-1.307700	-1.102824	-0.981463	-0.581292	-0.621422	0.238821	0.443795	-0.568294	-1.055391	-1.242541	-0.681518	0.159735	-0.667055	-0.387004
-0.538425	-0.726763	-0.938708	0.245695	0.191998	-0.508513	-0.435528	-0.058637	-0.627555	-1.254509	0.167820	-0.159164	-0.399245	-0.495854	-0.456577	1.151475	-0.540102	0.159448	-0.907407	-0.309290	-0.219911	1.242886	0.407394	0.091839	0.294718	-1.167983	-0.202090	-0.555471	-1.394274	-0.174285	0.724820	0.002047	-0.461154	-0.066373	0.628210	0.376237	-1.164623	0.962831	0.482028	0.568332	-0.871840	-1.197509	-1.049845	-1.495265	-0.867684	-0.694468	0.390694	0.882436	-0.599699	-1.178477	-1.379301	-0.827798	-0.280956	-0.876011	-0.688397
-0.422463	-0.151076	-0.883664	-0.283046	0.086960	-0.123670	-0.859873	-0.760901	-0.491771	-1.427401	-0.407483	-0.184206	-0.021987	-0.991168	-0.508895	0.278920	-1.627770	-0.761323	-0.253643	0.099094	-0.136467	-0.032054	0.271746	0.517323	-0.779543	-0.354227	-1.206251	-0.626648	-0.493912	-0.397499	0.009261	0.103867	-0.529314	-1.064283	0.360177	0.266151	-1.463365	-0.180609	0.067995	1.034590	0.370396	-0.010690	-0.074635	-1.023950	-0.528119	-0.241390	0.314558	1.021738	0.002781	-0.307411	-0.359165	-0.178144	-0.892306	-0.491417	-0.891702
0.032483	0.509535	-0.334195	-0.531810	0.328270	0.465046	-0.775907	-1.147089	0.038235	-0.634243	-0.515549	0.132057	0.363983	-0.646574	-0.311899	-0.247097	-1.575706	-0.942541	0.285993	0.397600	0.149013	-0.640794	0.182324	0.634051	-0.916677	0.096545	-0.807650	-0.170486	0.364167	-0.237006	-0.521165	0.218649	0.020557	-0.814558	-0.236462	0.191025	-0.984380	-0.912633	-0.177912	0.939067	0.864656	0.779278	0.392213	0.053899	0.355733	0.271765	0.170686	0.946672	0.634936	0.493743	0.839221	0.774885	-0.805002	0.103088	-0.468829
0.273363	0.543978	0.285147	-0.335248	0.425703	0.587378	-0.311451	-0.697003	0.565254	0.669698	-0.010778	0.433213	0.468516	0.317603	-0.023227	0.057893	-0.504062	-0.173583	0.246969	0.330287	0.356572	-0.016282	0.294758	0.475632	0.199880	-0.236228	0.806484	0.427430	0.302509	0.214191	-0.305713	0.414583	0.658969	0.532840	-0.791432	0.322014	0.163236	-0.809036	0.066128	0.325561	-0.023104	0.341720	-0.098152	0.656340	0.850052	0.239274	0.244420	0.627847	0.686044	0.614142	1.284331	1.206448	-0.319374	0.329466	0.663855
-0.170058	-0.161014	0.501690	-0.051078	-0.309988	0.004723	-0.067155	0.313933	0.603002	1.453357	0.431196	0.177901	0.427595	0.776684	0.174045	0.451732	0.088505	0.485440	0.005584	0.183704	0.194772	0.582666	0.433361	0.456242	1.296451	-0.534723	1.522097	0.513442	-0.270826	0.422119	0.358293	0.693527	0.459534	1.074499	-0.923986	0.419900	1.177078	-0.652752	0.370034	-0.284572	-1.051335	-0.574588	-0.518630	0.138757	0.232526	-0.415632	0.573965	-0.021455	0.113176	0.417776	0.852106	0.625199	-0.495456	-0.051900	1.716726
-0.952395	-1.018042	0.324875	-0.106723	-1.585831	-0.790662	-0.307649	0.991504	0.095082	1.169561	0.320386	-0.586999	0.405201	0.222892	0.202460	0.020460	-0.467651	0.165184	0.056589	0.186339	-0.259667	-0.011428	0.259897	0.536323	1.283067	-0.090602	0.228888	0.013032	-0.300436	0.142324	0.785094	0.846093	-0.579455	-0.233856	-0.492878	0.012380	1.300971	-1.052809	0.063083	-0.663118	-0.907002	-0.784511	0.026804	-0.866981	-0.897327	-1.091312	0.728640	-0.892524	-0.612199	0.430542	0.001822	-0.602068	-1.426249	-0.786316	1.692289
-1.138585	-1.383193	0.187772	-0.532900	-2.270449	-1.189280	-0.674235	0.744804	-0.487365	0.258762	0.017424	-1.127134	0.287868	-0.521886	0.089560	-1.126528	-1.062862	-0.732382	0.250850	0.096717	-0.481567	-1.235469	-0.359254	0.097725	0.495729	0.663538	-1.625961	-0.427108	0.398930	-0.093170	0.700174	0.587530	-1.274867	-2.032388	0.267440	-0.972774	0.614197	-1.531342	-0.887903	-1.040981	0.045157	-0.213016	0.950744	-1.170129	-1.232509	-1.093602	0.194521	-1.651345	-0.999675	0.553139	-0.803289	-1.450213	-1.819237	-1.332697	0.557902
-0.292964	-1.054198	0.365768	-0.933837	-1.755988	-1.116854	-0.687835	0.048667	-0.618034	-0.330987	0.188636	-0.811025	-0.030521	-0.437207	-0.059047	-2.031013	-0.449209	-1.201083	0.074153	-0.377092	-0.062187	-1.662066	-1.070523	-1.027770	-0.088969	0.819968	-2.011807	-0.225500	0.978224	0.362939	0.345977	-0.055066	-0.640025	-2.175629	0.859854	-1.804193	0.027718	-1.225240	-1.636993	-1.441868	0.500719	0.309583	1.016962	-0.348148	-0.341859	-0.278377	-0.892676	-1.962028	-0.850738	0.392023	-1.220429	-1.180849	-0.582080	-1.109449	-0.568824
