X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
-0.082469	-0.046844	-0.030865	-0.054332	-0.054466	-0.015160	0.111949	0.011545	-0.018395	-0.026354	-0.032950	0.079097	-0.081941	-0.009808	0.134948	-0.028921	0.129281	0.022950	-0.015057	-0.006066	-0.045431	-0.032553	0.054385	0.056602	0.097679	0.039460	0.165632	0.072677	0.010601	0.109518	-0.003653	0.130165	0.031707	0.009046	-0.101357	0.125220	-0.051172	0.091038	0.108384	0.047480	-0.059976	-0.026794	-0.037537	0.046255	0.046630	0.053436	0.090550	0.097343	-0.068033	-0.043924	-0.154071	-0.055077	0.014382	-0.074760	0.057630
-0.932943	-0.755703	-0.674442	-0.266428	-0.305925	-0.531066	-0.659967	-0.865077	-0.197973	-0.050079	-0.097661	-0.512416	-0.616554	-0.611649	-1.038505	-0.352657	-0.764472	-1.126855	-1.025968	-0.983104	-0.317075	0.264303	0.400415	0.561119	-0.546631	-0.724136	-0.559165	-0.603180	-0.622529	-0.498520	0.008077	0.591890	-0.895788	0.121405	1.002004	0.665625	-0.471308	-0.435522	0.042373	0.249061	-0.503392	-0.702188	-0.292739	-0.168976	0.173396	-0.054208	0.215958	0.094760	0.478738	-0.252299	0.468098	0.569018	-0.053529	-0.443195	-0.889251
-0.506214	-0.284053	-0.255938	-0.082367	-0.037175	-0.409382	-0.478152	-0.203336	0.490635	0.475242	0.735267	0.059147	-0.175675	-0.166514	-0.913194	0.059889	-0.515714	-0.733887	-0.984188	-0.838440	0.229127	0.419539	0.512275	0.248534	0.081280	-0.647045	-0.402749	-0.344444	-0.211709	-0.223283	0.026846	0.089994	-0.291702	0.560397	1.479449	0.869251	-0.032529	-0.154721	0.192170	0.536018	-0.549069	-0.340371	0.080868	0.312249	0.376401	0.299185	-0.107148	-0.086612	0.829294	0.162427	0.540571	0.740072	0.347707	0.118910	-0.860972
0.734871	0.983183	0.798366	0.202299	0.433236	0.333476	0.497733	1.414915	1.490182	1.248613	1.837737	1.240379	1.007136	1.039703	0.219743	0.790833	0.624686	0.895557	0.123997	0.347168	1.102509	0.270112	0.429278	-0.572216	1.197417	0.262881	0.268284	0.506037	0.791852	0.515562	-0.029755	-0.847950	1.172953	1.079096	1.167678	0.641542	0.942413	0.716430	0.545508	0.692840	-0.057413	0.741365	0.884113	1.286417	0.483845	0.756380	-0.608001	-0.336060	0.864417	0.838552	0.245584	0.418151	0.966683	1.197737	0.012413
1.182537	1.592431	1.059334	-0.018779	0.423867	1.116860	1.221867	2.017434	1.365069	1.379703	1.697876	1.407218	1.755388	1.763386	1.008328	0.804345	1.361763	1.978673	1.316354	1.392816	1.050516	-0.247250	0.289263	-0.818145	0.901307	1.109977	0.361926	0.693530	0.944656	0.497971	-0.311558	-0.857483	1.591388	1.163491	0.258136	0.175710	1.412911	1.260930	0.791336	0.368366	0.705228	1.324731	1.283399	1.738500	0.274267	0.616309	-0.520296	-0.416418	0.484568	0.787250	0.109319	-0.008602	1.072454	1.569676	0.681156
0.195057	0.864497	-0.046279	-0.750334	-0.065402	1.365949	1.010923	0.777331	-0.327076	0.467171	-0.051190	0.009375	1.278584	1.311428	0.817953	-0.048588	0.950261	1.302237	1.583347	1.282474	-0.258507	-0.901138	0.074234	-0.020362	-1.087408	1.016794	-0.384811	-0.357665	-0.309944	-0.678779	-0.838527	0.389369	0.467554	0.675875	-1.001579	-0.266066	0.960693	0.976765	0.555927	-0.425636	1.160285	0.895440	0.805651	0.931081	-0.128293	-0.063603	0.462820	-0.248529	-0.340946	-0.314068	0.211816	-0.166372	0.357110	0.811875	0.400885
-1.039725	-0.326261	-1.373130	-1.205409	-0.328861	0.898663	0.211897	-1.002386	-2.241184	-0.876706	-1.913813	-1.627275	-0.073048	0.256087	0.338985	-0.734082	-0.070743	-0.554145	0.735683	0.233854	-1.670644	-1.209581	-0.300295	1.034154	-2.684464	0.064773	-0.983153	-1.660233	-1.774894	-1.988753	-1.287492	1.595534	-0.693586	-0.072960	-2.224686	-0.642721	0.184520	0.201376	-0.253312	-1.159711	0.866500	0.191985	-0.153100	-0.693206	-0.330386	-0.468298	1.595537	0.109571	-1.305730	-1.518169	0.237016	-0.151618	-0.592686	-0.186926	-0.401902
-0.949091	-0.694307	-1.305666	-0.580554	0.065089	-0.007636	-0.454868	-1.558517	-2.594597	-1.722108	-2.138833	-1.838103	-1.316133	-0.365457	0.451272	-0.435406	-0.814959	-2.032898	-0.521072	-0.534529	-1.805431	-0.826127	-0.803048	1.230963	-1.869839	-0.822306	-0.471633	-1.621218	-1.756491	-2.052595	-1.099792	1.235726	-0.442875	-0.727072	-2.737998	-1.126422	-0.127486	-0.442101	-1.368252	-1.320486	0.028694	0.042402	-0.909259	-1.907727	-0.208890	-0.238671	1.634922	0.563501	-1.712348	-1.513242	0.126434	-0.405044	-0.819646	-0.357085	-0.587131
0.484390	-0.016497	0.334610	1.017965	0.717823	-0.747088	-0.777366	-0.679967	-1.115393	-1.787495	-0.688510	-0.527486	-1.740670	-0.236274	1.030792	0.334231	-1.107323	-2.156724	-1.148255	-0.123345	-0.544651	0.103463	-1.306357	0.430982	0.759190	-0.907524	0.792898	0.119375	0.000919	-0.561250	-0.015958	-0.719825	0.816256	-1.153983	-2.013176	-1.729998	0.149981	-0.650729	-2.324202	-1.011570	-0.610060	0.263907	-1.180385	-1.936976	-0.057775	-0.010409	0.157713	0.868227	-1.016059	-0.059668	0.223353	-1.042064	-0.025930	0.293068	0.372601
1.614188	0.794807	1.934100	2.382065	0.896912	-0.796613	-0.941889	0.335799	0.664176	-1.443712	0.784674	0.807674	-1.287121	0.033913	1.157541	0.468327	-1.218079	-1.119040	-0.601198	0.981930	0.890714	0.969958	-1.619830	-0.493121	2.555504	-0.325723	1.453635	2.037909	1.918239	1.398084	1.416307	-2.625494	1.427890	-1.355787	-0.373574	-2.054526	0.464412	-0.510324	-2.616464	-0.769335	-0.553706	0.161585	-0.958034	-1.060885	-0.032773	-0.329315	-1.748062	0.616477	0.452953	1.674196	0.699789	-1.529534	0.968800	0.759240	1.669412
1.035261	0.855415	1.775004	2.140762	0.310625	-0.236360	-0.898714	0.401897	1.118037	-0.966880	0.838876	0.838765	-0.399846	-0.225960	0.318330	-0.249566	-1.068043	0.228050	0.589720	1.367729	1.200176	1.091141	-1.445932	-0.811300	1.814348	0.281951	0.693668	2.235800	2.225242	2.298268	2.072870	-2.746639	0.493555	-1.230109	1.035570	-1.610440	0.241022	-0.261399	-1.899985	-0.775075	-0.052485	-0.305515	-0.213370	-0.070677	0.157290	-0.657724	-2.428181	-0.318524	1.530508	2.284215	1.138575	-1.307176	1.003587	0.274655	2.000281
-0.648862	0.248064	0.007483	0.271235	-0.625062	0.284053	-0.410143	-0.180099	0.272330	-0.266486	-0.239959	-0.139892	0.318788	-0.891305	-0.881547	-0.946581	-0.387953	1.121173	1.222777	0.402885	0.290289	0.273803	-0.581775	-0.666454	-0.419003	0.538703	-0.776891	0.624947	0.882865	1.549094	1.302508	-1.045310	-1.070353	-0.585444	1.252635	-0.425113	-0.461088	-0.083703	-0.347363	-0.573545	0.343402	-0.522112	0.760565	0.526311	0.648010	-0.212103	-1.424518	-1.340789	1.309999	1.516739	0.945794	-0.532261	-0.091249	-0.772658	1.098365
-1.403860	-0.211636	-1.376143	-1.483936	-1.108944	0.302319	0.306032	-0.335906	-0.459727	0.570423	-0.985314	-0.714597	0.533663	-1.196826	-1.335510	-0.845212	0.494235	1.327760	0.764262	-0.803346	-0.675707	-0.835050	0.633793	-0.524564	-1.758150	0.551382	-1.462158	-0.874979	-0.421765	0.052848	-0.234851	0.757035	-1.541592	0.442850	0.438736	0.805505	-0.943646	0.018116	1.190749	0.204976	0.471392	-0.267870	1.151595	0.691856	0.870018	0.586973	0.023730	-1.495786	0.189662	0.350277	0.151956	0.211908	-1.194294	-1.310410	0.030701
-0.278363	0.001585	-0.831757	-1.366641	-0.673403	0.081756	0.530085	0.308439	-0.165861	0.955669	-0.581796	-0.183388	0.414372	-0.697745	-0.691108	-0.176014	0.724405	1.143658	0.068372	-0.705249	-0.618963	-1.192209	1.324223	-0.383836	-1.260449	0.515250	-0.830516	-0.683150	-0.332284	-0.743471	-1.091986	1.050328	-0.386450	1.189329	-0.352745	1.274125	-0.632356	0.163805	1.698867	1.082783	0.535506	-0.079730	0.498267	0.565149	0.199057	0.482682	0.480313	-0.531644	-0.553753	-0.216267	-0.495257	0.728589	-1.169223	-0.856545	-0.207008
