X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55
-0.021773	0.220676	0.123286	-0.067601	0.162482	0.260330	0.281318	0.294236	-0.061559	0.013787	-0.001567	-0.057085	-0.058547	0.262129	-0.007549	0.053450	0.447772	-0.026826	0.023954	-0.039844	-0.142374	-0.185977	-0.002756	0.145493	-0.004543	0.217334	0.078251	0.364664	0.340014	0.019763	-0.078182	0.090507	0.249875	-0.022863	0.145665	0.070745	-0.009672	0.127016	-0.001052	-0.042038	0.242406	0.342607	-0.003005	-0.202896	0.306135	-0.126188	0.078914	-0.068999	0.167228	0.303899	0.053426	0.005922	0.210570	0.280774	0.491918
-0.463756	-0.232380	0.176502	0.055419	-1.590654	0.697075	2.097057	-0.287561	-0.710803	-0.629559	0.044612	-1.631857	-0.652640	-1.036424	0.272129	-0.325290	1.607565	1.499803	1.141893	-0.606490	-0.876699	-0.426753	-1.127911	-0.699954	-0.267013	2.799637	-1.549578	-0.832172	0.307917	0.468007	0.956454	0.414312	-1.258875	-0.993860	0.604345	-0.973073	-0.979015	0.152846	-0.687290	-1.845187	0.022896	1.133752	1.179234	-0.591808	-0.062844	0.579983	-0.808614	-1.686437	1.618396	0.571997	2.087627	1.427334	-0.862307	-0.250427	0.394983
-0.998112	-0.189334	-0.998630	-0.509629	-1.720404	0.791790	1.648083	-1.564774	-1.382354	-1.178728	-0.992407	-2.351451	-0.629053	-1.565773	0.046379	-0.891655	1.179927	1.396665	1.576119	-0.945747	-1.413463	-1.208175	-1.309005	-0.396190	-1.091663	2.579772	-2.343717	-1.728399	-0.180463	-0.220590	0.893694	0.703939	-2.107626	-0.905540	0.399075	-0.754208	-1.516544	-0.251349	-1.315589	-2.291987	0.387341	1.633632	2.013533	0.053432	-0.375995	0.838547	-0.704118	-1.904554	1.313088	0.336456	2.066653	1.625021	-1.293997	-0.780346	0.175019
-0.948975	0.615667	-2.404989	-1.286787	-0.235488	0.431762	-0.381209	-2.311206	-1.139155	-0.873834	-2.095680	-1.535569	-0.089353	-0.734134	-0.185652	-1.039999	-0.251381	-0.058049	1.066181	-0.800714	-1.383739	-1.829136	-0.457449	0.686523	-2.012683	0.190892	-1.709078	-1.538942	-0.556014	-1.360045	0.114412	0.732109	-1.624895	0.204977	-0.172513	0.544212	-0.969482	-0.455625	-1.215366	-1.063518	1.150061	1.753004	2.252740	1.830320	-0.237649	0.662098	0.196745	-0.759053	-0.206758	-0.043915	0.412806	0.902892	-0.595604	-0.468482	-0.111455
0.189054	1.699824	-2.138428	-1.368532	1.283937	-0.220920	-1.436459	-1.048008	0.559722	0.498746	-1.486487	0.481545	0.258298	0.941286	0.341883	-0.143697	-0.876337	-1.174561	0.025118	-0.200722	-0.688063	-1.213594	0.628286	1.060125	-1.912673	-1.343775	0.067637	-0.061034	-0.092833	-1.340545	-0.229042	0.223839	0.095211	1.132360	-0.423963	1.438503	0.693233	0.390969	0.059168	0.802748	1.423299	1.409297	1.762759	3.445791	0.371660	0.325773	0.742243	0.464618	-1.009392	0.076629	-0.603822	0.487731	0.764975	1.073459	-0.253704
1.480364	1.947732	-0.328409	-0.864467	1.362628	-0.790587	-0.535534	1.212731	2.263435	1.487915	0.535748	2.071781	-0.046096	1.670717	1.256788	1.196664	-0.190396	-0.982493	-0.676945	0.381441	0.110508	0.289960	1.038035	-0.011602	-0.470185	-0.512334	1.546733	1.330214	0.732859	0.033571	0.049032	-0.720218	1.680794	0.777558	-0.381714	0.767231	2.168038	1.786507	1.595721	1.729029	0.620299	0.500067	0.662157	3.111193	0.518649	-0.140983	0.211176	0.706111	-0.463857	0.545580	0.263056	0.699205	1.300867	2.421678	-0.115801
1.312500	0.838491	0.788914	-0.703328	0.100880	-0.864771	0.687283	1.806920	1.883622	0.525847	1.672626	1.793473	-0.615330	0.272298	1.304804	1.565102	0.559637	-0.188496	-0.448821	0.489770	0.337985	1.026935	0.566926	-1.519823	1.175622	1.103494	1.251155	0.958743	0.743010	1.160912	0.089961	-1.480269	1.581406	-0.413305	-0.569687	-0.964733	1.925856	2.119482	1.795176	1.060906	-0.704539	-0.661759	-0.494312	0.522806	-0.644398	-0.920259	-0.819359	0.171446	0.135681	0.590246	1.760169	0.529293	0.210055	1.790008	0.154202
-0.448125	-0.706683	-0.070484	-1.062414	-1.122859	-0.362330	0.479933	0.040706	-0.378622	-1.615302	0.719665	0.146700	-0.661693	-1.972972	0.151854	0.563093	0.380929	0.078481	0.374041	0.173381	0.089023	0.245132	-0.141392	-1.890173	1.600843	1.230378	-0.581919	-0.900055	-0.239762	0.772963	-0.383709	-1.442891	-0.143591	-0.752713	-0.876686	-2.039723	0.219126	0.735425	0.404556	-0.214376	-1.393844	-1.301700	-1.016613	-2.282432	-2.395639	-1.852291	-1.184729	-0.100610	-0.297237	0.029600	1.796129	-0.765258	-1.207293	-0.335778	0.236708
-1.996314	-1.315806	-1.425652	-0.963808	-1.210714	0.265480	-0.654987	-1.703684	-1.929827	-2.365381	-0.836360	-0.948747	-0.014338	-2.483781	-0.919076	-0.453455	-0.127797	-0.212683	0.780886	-0.246637	-0.000800	-0.707566	-0.197083	-0.847127	0.748193	-0.227757	-1.867051	-2.105884	-1.122961	-0.470840	-0.447141	-0.671264	-1.701903	0.586251	-0.498844	-1.318326	-0.839628	-0.952084	-0.845951	-0.456806	-1.075692	-1.008273	-0.828173	-2.793665	-2.922889	-2.321841	-0.511474	0.500528	-0.992614	-0.394238	0.010713	-2.319380	-0.945399	-1.486045	0.053699
-1.789587	-0.844404	-1.083535	0.185347	-0.287481	0.447594	-0.859136	-1.168751	-1.057086	-0.632586	-1.016934	-0.537212	0.587360	-0.606371	-0.643622	0.065900	0.073287	-0.260167	0.148830	-0.697295	0.117291	-0.118304	0.729332	0.400855	-0.091400	-1.436983	-0.885002	-1.338346	-1.127171	-1.103429	0.476464	0.165773	-1.529188	2.277104	0.790655	0.620559	0.203746	-0.965849	-0.150225	0.815426	-0.536148	-0.356027	-0.673335	-0.787906	-1.553622	-1.920325	0.466426	1.525547	-0.499201	-0.196460	-1.927337	-2.489681	0.921592	-0.444722	-0.069058
