X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
0.204925	0.059275	0.166938	-0.201702	0.207202	0.001716	-0.132541	-0.092679	-0.028830	-0.038925	-0.028873	-0.055298	-0.179562	-0.229859	0.308218	-0.008556	0.065449	-0.016763	0.160024	-0.030489
-0.631746	-0.687409	-1.523354	-2.036179	-0.742182	-1.050965	-0.692299	-0.603976	0.124037	0.468031	-0.841374	-0.633314	-1.005371	-1.209206	0.489308	-0.252791	0.750459	0.600251	0.334641	-0.370139
-0.954255	-0.989703	-1.185820	-1.573520	-0.927488	-0.990105	-0.490626	-0.358761	-0.168294	0.305066	-1.056064	-0.639622	-0.974301	-0.955212	0.115937	-0.474904	0.119988	-0.048927	0.113424	-0.472525
-0.732229	-0.692472	0.498008	0.494191	-0.511828	-0.132652	0.049321	0.191580	-0.659218	-0.406840	-0.876420	-0.347121	-0.094774	0.208529	-0.614723	-0.552545	-1.206522	-1.345977	-0.549554	-0.374779
-0.329207	-0.072749	1.336575	1.710902	-0.102276	0.388213	0.068746	0.134003	-0.677098	-0.927220	-0.819485	-0.225734	0.820134	0.830025	-0.986656	-0.361339	-1.522623	-1.616004	-1.105427	-0.170261
-0.056344	0.325429	0.678722	1.193698	0.189770	0.244570	-0.307610	-0.420725	-0.043271	-0.806245	-0.727540	-0.025719	0.988204	0.187167	-0.672224	0.012886	-0.416980	-0.437939	-0.873027	0.177787
0.078993	0.215936	-0.091997	0.335092	0.666049	0.188513	-0.145410	-0.449683	0.598831	-0.347127	0.090549	0.719691	0.395295	-0.798692	-0.068729	0.320945	0.728017	0.851457	0.065492	0.594782
0.280850	-0.010418	0.222833	0.514644	1.346766	0.837464	0.896531	0.508773	0.590767	-0.042586	1.714856	1.660684	-0.208171	-0.705993	0.367626	0.541691	0.729522	1.043323	0.864146	0.817754
0.713304	0.336343	1.156696	1.420447	1.861973	1.837696	2.052489	1.723734	0.169674	0.142161	3.172575	1.929280	-0.047432	0.679928	0.719285	1.010466	0.153783	0.608695	0.996528	0.827040
1.321959	1.324768	1.508790	1.839986	1.910278	2.333355	2.359621	2.208284	0.177941	0.609990	3.419620	1.340332	0.851907	2.154348	1.231587	1.822679	0.280995	0.824571	0.854158	1.004621
1.862818	2.162965	0.915155	1.217590	1.484687	1.837751	1.588013	1.735549	0.868089	1.376223	2.446596	0.558325	1.631293	2.474653	1.621575	2.244445	1.089813	1.739833	0.969936	1.484193
2.070649	2.084111	0.013397	-0.005730	0.726296	0.541342	0.227475	0.725516	1.423263	1.812456	1.100826	0.044055	1.505820	1.643047	1.257083	1.321823	1.207224	1.834650	1.120084	1.640826
1.821671	1.209488	-0.541469	-1.087594	-0.133716	-0.891969	-1.011588	-0.408875	0.958035	1.313255	0.053899	-0.470644	0.638029	0.751806	0.136357	-0.649358	-0.025323	0.088048	0.733644	0.796099
1.235744	0.274585	-0.694678	-1.558559	-0.720527	-1.720794	-1.566457	-1.401430	-0.217580	0.115886	-0.641722	-1.223519	-0.061131	0.709036	-0.712883	-1.858837	-1.285109	-2.164931	-0.056252	-0.656274
