X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
0.021695	0.228298	0.224085	0.194200	0.349496	0.196130	0.202033	0.075073	-0.248847	0.053181	-0.040750	-0.190239	-0.029440	-0.201005	0.056133	-0.067664	0.017630	-0.140383	0.266778	0.094104
-0.547938	-0.216001	-0.935116	-0.834516	-1.564896	-1.176215	-0.814180	-0.868172	0.963556	0.684019	0.567270	0.385422	-0.669230	-0.516853	0.145155	-0.470825	-0.203106	0.248383	-0.199670	0.090308
-0.824732	-0.279035	-0.919002	-0.615048	-1.232462	-0.776529	-0.627622	-0.492720	1.551546	0.896970	0.654010	0.393541	-0.873071	-0.713175	-0.393106	-0.697002	-0.222300	0.344591	-0.029064	0.106930
-0.833508	-0.229101	-0.074352	0.331173	0.851710	0.835054	0.495369	0.513898	1.086765	0.500046	0.223403	0.192138	-0.418852	-0.536331	-0.957053	-0.526653	0.082952	0.074845	0.420763	0.010495
-0.748886	-0.601565	0.295905	0.480820	2.128618	1.532714	1.305360	0.589387	-0.061744	-0.348105	-0.237500	0.496575	0.534755	0.132061	-0.459195	0.108173	0.631024	-0.315246	0.289565	-0.285316
-0.610549	-1.337500	-0.320382	-0.580850	1.098214	0.372011	1.105952	-0.354980	-0.727759	-1.202686	-0.366219	1.109086	1.465562	0.922401	1.002699	0.892636	1.075830	-0.432105	-0.548289	-0.583158
-0.377080	-1.697637	-1.092107	-1.648061	-1.015963	-1.275259	0.297686	-0.942884	-0.192759	-1.559564	-0.313941	0.954322	1.799767	1.202878	2.057127	1.296534	1.043471	-0.078963	-1.245628	-0.543941
-0.082488	-1.084624	-0.989961	-1.450651	-1.884876	-1.462652	-0.321299	-0.350580	0.780982	-1.135999	-0.336037	-0.376074	1.338863	0.785488	1.742429	1.097911	0.558668	0.559511	-0.984344	-0.043246
0.239278	0.257859	0.010476	-0.094927	-0.789323	0.024843	-0.337564	0.746811	0.789903	-0.094871	-0.272323	-1.721549	0.394165	0.185057	0.562316	0.611244	0.084425	1.044682	0.093976	0.655789
0.679566	1.464936	1.039703	1.230507	0.771344	1.512463	0.061273	1.273988	-0.381423	0.975897	0.138549	-1.605536	-0.499327	0.010303	-0.432720	0.269574	-0.040422	0.981465	1.037508	1.058579
1.323162	1.893635	1.379679	1.608869	1.019885	1.414726	0.312683	1.001257	-1.421653	1.465541	0.606012	-0.160726	-0.954109	0.278680	-0.945421	0.118351	-0.051003	0.302715	1.036013	0.838585
1.938050	1.593991	1.093953	1.135895	-0.128687	-0.078306	-0.060764	0.393502	-1.211089	1.225115	0.496365	0.915091	-0.899051	0.500234	-1.281986	-0.122798	-0.415753	-0.638021	0.164351	0.164256
1.916654	0.904895	0.612329	0.420618	-1.307978	-1.483931	-1.002423	-0.247846	-0.283109	0.595345	-0.277903	0.486569	-0.600264	0.262828	-1.441846	-0.622102	-1.168384	-1.324618	-0.790693	-0.467133
0.815094	-0.077356	0.057891	-0.229839	-1.493386	-1.828839	-1.856465	-0.924081	0.006097	-0.032504	-1.043323	-0.594369	-0.517151	-0.439968	-1.115284	-1.208812	-1.832316	-1.512671	-1.160780	-0.766228
-0.882524	-1.230453	-0.648378	-0.842971	-0.959200	-1.454121	-1.852558	-1.384748	-0.581041	-0.564268	-1.185104	-0.723280	-0.852365	-1.281086	-0.381718	-1.475543	-1.946193	-1.354344	-0.945165	-0.817688
