X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
-0.005400	-0.109607	-0.100887	-0.009586	0.064480	0.030692	0.093445	0.232249	-0.012583	-0.090823	0.155639	0.141062	-0.057149	-0.082214	-0.063534	-0.016299	-0.020176	0.022394	-0.081772	-0.105962
-0.090310	-0.153334	-0.637547	-0.010920	-0.022686	-0.067009	-0.180664	0.122062	0.072125	0.425984	0.076822	0.360614	-0.635169	-0.341693	-0.226429	-0.035474	-0.710930	-0.221450	-0.441981	-0.508891
-0.355076	-0.185130	-0.739023	0.283910	-0.484568	0.127262	-0.287932	0.122939	-0.015264	0.080589	-0.176887	-0.107300	-0.373319	-0.459538	-0.192878	0.216328	-0.399101	0.058167	-0.568388	-0.379647
-0.741853	-0.176652	-0.382448	0.613565	-1.063682	0.416403	-0.237026	0.057779	-0.349325	-0.830449	-0.445927	-1.010386	0.588711	-0.231598	0.144980	0.740235	0.813735	0.795022	-0.207298	0.281137
-0.983570	-0.167619	0.064146	0.528480	-1.184949	0.326348	-0.172343	-0.273143	-0.854353	-1.352263	-0.534867	-1.439112	1.268372	0.346339	0.623760	1.122153	1.713614	1.276140	0.449701	0.870641
-0.827833	-0.240076	0.258322	0.100362	-0.682122	-0.231193	-0.199256	-0.684488	-1.278735	-1.102845	-0.537849	-0.898279	0.989232	0.857993	0.835497	0.864659	1.236190	0.771449	0.595764	0.686461
-0.249740	-0.318667	0.230266	-0.127827	0.065439	-0.722975	-0.283088	-0.754944	-1.275312	-0.457530	-0.533467	0.187093	0.200516	0.802087	0.530758	0.048245	-0.218387	-0.597465	-0.329521	-0.383587
0.476741	-0.140624	0.283828	0.137522	0.573954	-0.544094	-0.263915	-0.359712	-0.673023	0.191109	-0.270632	0.986747	-0.078693	0.209196	-0.045156	-0.567508	-1.033728	-1.672601	-1.644005	-1.578440
0.953926	0.441828	0.601580	0.564056	0.638625	0.285347	0.062513	0.181633	0.297522	0.786785	0.400814	1.050428	0.489463	-0.270076	-0.378310	-0.373800	-0.180832	-1.287438	-1.778899	-1.711874
1.008279	1.187835	1.034962	0.618792	0.408088	1.124816	0.776281	0.524265	1.159904	1.301858	1.020508	0.597149	1.206172	-0.037962	-0.257376	0.308952	1.472922	0.378977	0.083357	-0.163617
0.840486	1.595201	1.265872	0.198408	0.248427	1.395000	1.623878	0.667357	1.591326	1.537454	0.979337	0.233010	1.251565	0.753277	0.020824	0.576312	2.046960	1.778864	2.837368	2.297924
0.758827	1.324306	1.078328	-0.324566	0.462757	1.079290	2.033225	0.796529	1.587677	1.351987	0.437091	0.401175	0.578187	1.295572	0.079281	0.011952	0.779379	1.577116	4.206986	3.791459
0.830559	0.513179	0.512519	-0.630758	1.014476	0.524194	1.549077	0.890179	1.281940	0.875350	0.234328	0.941439	-0.310072	0.921934	-0.039244	-0.844502	-1.106364	0.065003	2.893321	2.896375
0.904755	-0.291306	-0.104128	-0.803000	1.538149	-0.002329	0.372528	0.681262	0.784102	0.394216	0.748914	1.169845	-1.093542	-0.216664	0.029364	-1.152562	-1.796835	-1.266202	-0.043624	0.190351
0.899938	-0.533895	-0.321040	-1.038133	1.677187	-0.386052	-0.662038	0.045304	0.258595	0.117855	1.294588	0.560933	-1.677454	-1.228061	0.394306	-0.724868	-0.898748	-1.427066	-2.149748	-2.079229
0.858728	-0.080651	0.043440	-1.198816	1.394003	-0.515058	-0.835571	-0.713478	-0.023101	0.096605	0.957081	-0.585484	-1.703432	-1.246380	0.638225	-0.187191	0.233448	-0.849775	-1.976162	-2.165331
0.702124	0.659694	0.666164	-0.893312	0.953467	-0.322610	-0.228505	-1.072197	0.092128	0.276871	-0.227094	-1.303598	-0.723632	-0.239119	0.271662	-0.199152	0.179767	-0.552070	-0.334390	-0.525554
0.204692	1.048519	1.043967	0.008672	0.677803	0.074620	0.495814	-0.764571	0.390472	0.552701	-1.251682	-0.923489	0.948704	0.942185	-0.623347	-0.682512	-0.878695	-0.769846	0.862064	0.857061
-0.606371	0.733581	1.037628	1.100535	0.703733	0.451711	0.873222	-0.031379	0.452813	0.774228	-1.251092	0.184478	2.148371	1.421181	-1.390700	-0.998759	-1.515938	-0.811937	0.670595	0.695498
-1.253498	-0.071288	0.891058	1.748024	0.842200	0.657322	0.911552	0.570886	0.138160	0.774685	-0.404264	0.991317	2.048798	1.147143	-1.446837	-0.779412	-0.895499	-0.157470	-0.202728	-0.348390
-1.293349	-0.785864	0.730564	1.668170	0.673657	0.658988	0.674694	0.667680	-0.205083	0.472707	0.354651	0.946709	1.132932	0.717377	-0.766313	-0.231789	0.343691	0.803488	-0.545481	-0.624168
-0.862137	-0.942957	0.352904	1.204805	-0.014184	0.535262	0.104024	0.465794	-0.122384	-0.006733	0.443622	0.516208	0.556456	0.485195	0.264963	0.395157	1.152855	1.332209	-0.047468	0.538362
-0.432548	-0.521429	-0.348592	0.990325	-0.826985	0.508209	-0.561385	0.565441	0.388503	-0.359697	0.271806	0.459056	0.730125	0.247990	1.207522	1.159569	1.362640	1.276835	0.510145	2.029660
-0.140750	0.112463	-0.999248	1.272794	-1.066465	0.798757	-0.690035	1.199550	0.816604	-0.342245	0.603094	0.833484	1.005179	-0.124299	1.655372	1.965557	1.414464	1.043320	0.259002	2.186318
0.251572	0.545305	-1.061717	1.635007	-0.611342	1.275625	-0.046074	1.760967	0.664941	-0.006637	1.373095	1.051708	0.751281	-0.249126	1.262343	2.188685	1.290935	0.793854	-0.749112	0.665646
0.737143	0.613483	-0.498875	1.500850	-0.235849	1.412835	0.634603	1.416819	-0.044811	0.339300	1.566481	0.788767	0.232301	0.209570	0.062493	1.296759	0.532453	0.211253	-1.584494	-1.173145
0.875119	0.419894	0.094803	0.853786	-0.694291	0.852693	0.440437	0.233606	-0.837267	0.411654	0.544308	0.390019	0.129646	0.831906	-1.261270	-0.279028	-0.714483	-0.784501	-1.434814	-1.793087
0.441082	0.150590	0.120014	0.223265	-1.599653	-0.072306	-0.441077	-0.708589	-1.244903	0.177826	-0.869043	0.287420	0.511705	0.795233	-1.802146	-1.380441	-1.480125	-1.568644	-0.444749	-1.062313
-0.081835	-0.032526	-0.348752	-0.058483	-1.689318	-0.652272	-0.856846	-0.573549	-1.094290	-0.122620	-1.195345	0.394500	0.704501	-0.037136	-1.296292	-1.301706	-1.164012	-1.472445	0.497844	-0.113640
-0.016762	0.046341	-0.645053	-0.274366	-0.381550	-0.614205	-0.196055	0.181217	-0.442490	-0.118218	-0.133172	0.318484	0.170851	-0.764673	-0.319391	-0.406003	-0.369939	-0.641495	0.716731	0.093118
