X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
0.017515	0.262184	0.099583	0.033381	-0.338934	-0.416439	-0.430861	-0.511749	0.130806	0.075063	-0.343539	-0.062219	0.042292	0.109184	0.023756	-0.029300	-0.127046	-0.117812	-0.162989	-0.222922
0.823682	0.441917	0.367054	-0.118964	0.055595	-0.299808	-0.611249	-0.763753	0.729498	1.002962	0.393653	0.432228	1.316260	0.274410	-0.109180	-0.031363	-0.594760	-1.070012	-1.310197	-0.305802
0.744413	0.412757	0.343646	-0.176695	-0.001909	-0.235637	-0.455391	-0.473420	0.861774	0.898175	0.635016	0.203083	0.886244	0.181550	-0.075982	-0.062199	-0.730099	-1.103280	-1.138469	-0.548120
-0.007430	0.288432	0.022134	0.033810	-0.107786	-0.033480	0.058178	0.233088	0.459879	0.030371	0.411631	-0.338363	-0.699850	-0.015967	-0.005439	-0.127797	-0.526861	-0.302697	0.207223	-0.509143
-0.420628	0.381817	-0.267025	0.470818	0.323168	0.395781	0.524700	0.687787	-0.172434	-0.484555	0.077931	-0.319878	-1.448096	-0.076208	-0.059031	-0.141179	-0.187885	0.505542	1.372209	0.245875
-0.002345	0.687720	-0.187442	0.694631	0.879928	0.664559	0.404136	0.360701	-0.676724	-0.239916	-0.204783	0.170753	-0.578389	-0.149627	-0.079799	0.024968	0.109454	0.707766	1.266614	1.147345
0.615715	0.719790	0.175764	0.333381	0.528769	0.322984	-0.349347	-0.605769	-0.858410	-0.021466	-0.449713	0.176443	0.610191	-0.490089	0.173343	0.318856	0.233465	0.324600	0.025129	1.016198
0.577609	0.173694	0.375580	-0.318799	-0.742946	-0.388594	-0.987318	-1.418431	-0.701765	-0.551761	-0.473619	-0.603444	0.634856	-0.806796	0.525471	0.450557	0.138100	-0.222384	-1.263739	-0.299277
-0.060335	-0.458601	0.191204	-0.499708	-1.491856	-0.661737	-0.639181	-1.264955	-0.310394	-1.300312	-0.051106	-1.171003	-0.299083	-0.471678	0.483277	0.223475	0.008496	-0.445257	-1.490010	-1.384893
-0.510339	-0.443125	-0.022189	0.124487	-0.561020	-0.135297	0.622718	-0.105370	0.138417	-1.125144	0.540306	-0.534207	-0.843495	0.507553	-0.059710	-0.117414	0.144862	-0.055801	-0.398051	-0.926918
-0.386317	0.084324	0.189044	0.970566	1.250521	0.604040	1.725596	1.216939	0.410544	0.066542	0.683156	0.838996	-0.365841	1.266357	-0.511878	-0.085015	0.570466	0.776972	1.112970	0.564838
-0.163131	0.148960	0.636885	1.117567	1.987276	0.787873	1.761511	1.761710	0.279049	0.975781	0.315828	1.496096	0.446685	1.170895	-0.259681	0.424921	0.909565	1.397330	1.663149	1.413623
-0.459600	-0.739665	0.613043	0.321104	0.897652	0.434419	0.929811	1.333567	-0.248953	0.498999	0.138905	0.804577	0.693697	0.692472	0.500570	0.903321	0.786281	1.155058	0.709020	0.916641
-1.238840	-1.801761	-0.094202	-0.688791	-0.686267	0.225967	0.169269	0.549685	-0.733952	-0.796792	0.607021	-0.331810	0.344751	0.686057	0.985170	0.825234	0.299599	0.178779	-0.790031	0.079080
-1.876981	-1.915840	-0.697672	-0.962276	-1.030308	0.561484	0.108235	0.183686	-0.607416	-1.322358	1.173954	-0.711270	0.031222	1.084954	0.854574	0.366764	-0.010323	-0.502029	-1.312366	0.137712
-1.841544	-1.040636	-0.371659	-0.306749	-0.012550	1.057997	0.549894	0.402033	0.105352	-0.495576	0.998289	-0.278860	0.111912	1.007439	0.570525	0.208560	0.231741	-0.065926	-0.493193	0.958500
-1.188904	-0.223864	0.485267	0.535540	0.990581	1.070428	0.827398	0.609075	0.620177	0.524950	0.120145	0.045561	0.295871	0.128713	0.560404	0.561146	0.705192	0.892669	0.413085	1.294947
-0.463997	-0.231090	0.559965	0.616745	0.872825	0.513955	0.494084	0.199989	0.343366	0.485856	-0.571819	-0.290441	0.184342	-0.813806	0.486541	0.741973	0.684934	0.903399	0.104553	0.428854
-0.156971	-0.639626	-0.691564	-0.341985	-0.173390	-0.079516	-0.318942	-0.593949	-0.206349	-0.166334	-0.496511	-0.799273	-0.115995	-1.095457	-0.201463	0.045895	-0.084136	-0.480953	-1.051837	-0.919949
-0.231444	-0.526784	-2.218988	-1.682589	-1.264863	-0.324604	-1.114981	-0.979667	-0.026973	0.029277	-0.038223	-0.701945	-0.155389	-0.868833	-1.217323	-1.162375	-1.062117	-2.044045	-1.538116	-1.500815
-0.184364	0.271729	-2.568922	-2.330408	-1.752303	-0.419848	-1.442122	-0.679097	0.845796	1.306817	0.142118	0.028451	0.218053	-0.599281	-1.562374	-1.710063	-1.545223	-2.434053	-0.822110	-0.972703
0.386111	1.032100	-1.526297	-1.698816	-1.424346	-0.586235	-1.068587	-0.200322	1.244254	2.216635	0.096708	0.697616	0.667077	-0.310398	-0.854745	-1.041895	-1.321217	-1.592114	-0.040204	-0.008878
1.245969	1.172829	-0.171616	-0.229134	-0.451973	-0.542555	-0.069041	0.000440	0.550593	1.650103	0.404128	0.811746	0.799679	0.103454	-0.000113	0.059845	-0.618490	-0.343416	-0.223489	0.742738
1.631677	0.861040	0.420800	0.962879	0.557817	-0.084914	0.978221	0.011918	-0.396232	0.296538	1.037810	0.577094	0.540392	0.346500	-0.076017	0.436854	0.202677	0.650363	-0.779887	1.101961
1.030783	0.420475	0.066393	1.036435	0.913533	0.205088	1.186013	0.000238	-0.657526	-0.520147	1.084136	0.472300	0.036864	0.093462	-0.859827	-0.096286	0.744166	1.093109	-0.491003	0.842429
-0.152787	-0.282407	-0.778484	0.052335	0.538359	-0.403892	0.250779	-0.141177	-0.650398	-0.672399	0.010286	0.679542	-0.557882	-0.404908	-1.097718	-0.729466	0.750693	0.877326	0.599402	-0.371101
-0.909365	-1.347027	-1.539330	-1.231573	-0.016513	-1.615699	-0.983492	-0.480570	-1.289465	-1.043271	-1.319262	0.992544	-1.085762	-0.609496	-0.205164	-0.789763	0.430763	0.229935	1.208578	-2.185071
-0.658339	-2.086520	-1.652694	-1.972156	-0.390616	-2.305685	-1.345663	-0.872586	-2.156491	-1.893923	-1.600058	1.007178	-1.329771	-0.443808	0.947457	-0.448836	0.283870	-0.305920	0.541765	-3.353838
0.227744	-1.490292	-0.703686	-1.657719	-0.741440	-1.870683	-0.651336	-1.202706	-1.751465	-2.337309	-0.752363	0.456022	-1.146294	-0.288063	1.183583	-0.240862	0.416497	-0.375951	-0.744407	-2.877775
0.982510	0.438026	1.083562	-0.314859	-1.015077	-0.745182	0.246405	-1.378847	0.264929	-1.582989	0.130798	-0.368413	-0.645114	-0.257985	0.458845	-0.247736	0.362497	-0.151841	-1.388372	-1.112905
1.225836	2.294075	2.640234	1.374042	-0.551544	0.420493	0.604701	-1.113000	2.114574	-0.103545	0.287834	-0.736081	-0.144705	-0.016665	-0.252535	-0.077278	-0.190136	-0.047728	-0.893303	0.574899
1.039860	2.580523	2.819722	2.366994	0.938864	1.424371	0.477703	-0.235578	1.904941	0.841061	-0.054430	-0.383816	0.074834	0.508277	-0.261804	0.441522	-0.821843	-0.222137	0.112489	1.128627
0.614639	1.268769	1.545785	2.102905	2.419245	2.180942	0.299570	0.778995	0.068717	0.658109	-0.407242	0.024607	-0.030214	0.743109	0.081107	0.889845	-0.862430	-0.419512	0.715362	0.620721
0.139613	-0.221943	-0.018965	1.096809	2.408470	2.322889	0.289126	1.147026	-1.128314	0.029684	-0.575365	-0.194094	-0.262934	0.251797	-0.008189	0.760590	-0.268025	-0.281992	0.738224	-0.042989
-0.137522	-0.595000	-0.607272	0.411668	0.843054	1.578506	0.351112	0.720312	-0.460419	-0.032304	-0.400658	-0.742811	-0.338229	-0.465329	-0.652748	0.159016	0.312124	0.188096	0.788134	-0.031668
-0.061554	0.035176	-0.049398	0.451668	-0.658500	0.339338	0.242454	0.148142	0.869426	0.535635	0.333896	-0.837895	-0.106477	-0.558119	-1.070954	-0.246622	0.303403	0.574132	1.300186	0.702026
0.263548	0.558242	0.739509	0.554146	-0.663479	-0.525316	-0.196151	0.000997	1.082330	0.865927	1.422006	-0.401567	0.279305	-0.059499	-0.501579	0.008832	-0.219810	0.543581	1.835443	1.458252
0.640099	0.350793	0.827306	-0.054825	0.417898	-0.515492	-0.784712	0.135700	0.138635	0.421252	2.048018	-0.091750	0.456483	0.122447	0.778082	0.636328	-0.761432	0.235420	1.582756	1.530771
1.010199	-0.055828	0.121626	-1.192385	0.918771	-0.042700	-1.089779	0.091169	-0.610537	-0.233793	1.454506	-0.270172	0.246478	-0.461268	1.604934	0.872858	-0.985574	-0.035612	0.389785	0.908850
1.317734	0.094861	-0.793540	-1.935429	-0.048621	0.031873	-0.945583	-0.213616	-0.500603	-0.229821	-0.218056	-0.561855	-0.047768	-1.084475	1.132018	0.220302	-0.917250	-0.252697	-0.985844	0.164744
1.265238	0.635725	-1.362305	-1.716021	-1.521369	-0.561410	-0.682053	-0.414511	-0.217763	0.385441	-1.877146	-0.471681	0.065347	-0.824019	-0.327285	-1.096247	-0.660162	-0.538136	-1.568902	-0.256949
0.567168	0.777782	-1.382087	-0.804965	-1.765251	-1.132424	-0.606557	-0.157577	-0.450248	0.752483	-2.329578	0.006908	0.586380	0.161461	-1.695442	-2.240217	-0.169346	-0.659849	-0.899941	-0.353474
-0.503311	0.341761	-0.838865	0.193909	-0.283517	-0.918804	-0.518818	0.563758	-0.842647	0.419522	-1.284145	0.446847	0.873863	0.851213	-2.124429	-2.310827	0.533430	-0.175489	0.739106	-0.167773
-1.161132	-0.037281	0.176168	0.885882	1.512692	-0.128962	-0.082075	1.397248	-0.668393	-0.117186	0.424664	0.414358	0.421091	0.705219	-1.509155	-1.054329	1.070364	0.846539	2.444859	0.476559
-0.911602	-0.000827	1.308255	1.112428	1.822107	0.334268	0.525403	1.826033	0.038912	-0.198096	1.633946	-0.030408	-0.372416	0.248621	-0.319305	0.762290	0.991663	1.679191	3.089650	1.536192
-0.126224	-0.002114	1.984203	0.893240	0.488973	0.128059	0.777367	1.539881	0.537519	0.169665	1.864320	-0.117376	-0.553321	0.231192	0.785028	1.849064	0.443088	1.732796	2.101700	2.349375
0.358637	-0.438970	1.835255	0.528111	-0.850993	-0.106354	0.595180	0.792144	0.387595	0.505971	1.497803	0.905637	0.245635	0.643272	1.279889	1.540993	0.191801	1.195301	0.129636	2.168206
0.082771	-0.943893	1.030624	0.460481	-0.715759	0.260242	0.533420	0.256711	-0.015804	0.515330	1.078075	2.485885	1.284746	0.841103	1.057073	0.469933	0.696317	0.666727	-1.328002	1.084040
-0.737334	-1.040472	0.098722	0.815856	0.550556	0.936713	0.991038	0.347197	-0.059515	0.255062	0.710032	2.805591	1.456852	0.450639	0.523094	-0.074595	1.400398	0.437623	-1.286087	0.032430
-1.556065	-0.925911	-0.539722	1.202189	1.341174	1.155735	1.558943	0.794628	0.208007	-0.112859	0.233282	0.832581	0.475641	-0.149768	0.273375	0.503153	1.339444	0.361284	-0.223721	-0.244088
-1.898476	-0.951592	-0.792564	1.104612	0.729191	0.693879	1.474840	1.051448	0.225698	-0.415773	-0.310958	-2.046578	-0.748134	-0.319402	0.507578	1.510464	0.342350	0.188403	0.509078	0.030785
-1.546574	-0.788162	-0.735771	0.426550	-0.593946	0.047674	0.615389	0.910072	-0.077406	-0.416748	-0.744447	-3.321784	-0.989982	0.008191	0.818160	1.755584	-0.756531	-0.226592	0.140048	0.064164
-0.677330	0.069272	-0.418338	-0.390432	-1.291427	-0.262260	-0.274811	0.500376	-0.023896	0.036167	-1.184078	-2.195776	0.003798	0.230752	0.664049	0.794570	-1.091687	-0.851447	-0.895790	-0.555013
0.126869	1.176138	0.087621	-0.734839	-0.923152	-0.230641	-0.397926	-0.046877	0.767424	0.764179	-1.917828	-0.280175	1.261052	-0.053829	-0.014669	-0.687881	-0.565901	-1.349322	-1.668963	-1.467344
0.282199	1.386928	0.529231	-0.371110	-0.329113	-0.227116	0.245455	-0.543123	1.649230	1.336474	-2.698730	0.598531	1.709675	-0.370625	-0.738704	-1.593617	0.391435	-1.184481	-1.692270	-1.953327
-0.192628	0.338281	0.529895	0.276196	-0.564960	-0.511931	0.925290	-0.570934	1.778481	1.461796	-2.661551	0.370960	1.307596	0.038623	-0.904779	-1.329691	1.401794	-0.155243	-1.019759	-1.569564
-0.591887	-0.977323	-0.068544	0.457659	-1.611565	-0.914458	1.013687	0.101956	1.234250	1.191796	-1.342421	0.141585	0.766689	1.070844	-0.159849	-0.105330	2.151274	1.202723	0.150525	-0.484496
-0.248552	-1.360399	-0.929440	-0.144043	-2.316056	-0.959479	0.602984	0.971803	0.715008	0.684384	0.504566	0.434343	0.398273	1.726002	1.339917	1.371374	2.160021	1.956199	1.482602	0.631271
0.657798	-0.680341	-1.433571	-1.049686	-1.737765	-0.404567	0.225837	1.147747	0.497683	-0.046978	1.499099	0.699675	-0.194278	1.308407	2.729698	2.318073	1.063359	1.536744	2.249602	1.046894
1.233807	0.254647	-1.254444	-1.484520	-0.360365	0.347110	0.072444	0.345325	0.354730	-0.909893	0.953701	0.255339	-1.187114	0.214881	2.787952	2.205136	-0.806373	0.125639	1.710110	0.458063
0.912042	0.765927	-0.623108	-1.141972	0.454383	0.607862	-0.237933	-0.814767	0.232126	-1.382921	-0.538619	-0.794506	-1.878378	-0.687289	1.071899	1.038197	-2.380076	-1.514747	0.041167	-0.797653
0.133016	0.857024	0.044480	-0.323955	0.232780	0.277932	-0.988319	-1.572934	0.294057	-0.879074	-1.656668	-1.549766	-1.450239	-1.078245	-1.282607	-0.548160	-2.589072	-2.438621	-1.492642	-1.927421
-0.241494	0.788982	0.616873	0.532645	0.024551	0.040941	-1.749572	-1.774088	0.360807	0.312007	-1.430645	-1.096964	-0.221772	-1.231192	-2.433714	-1.680203	-1.286602	-2.067832	-1.746823	-2.188152
-0.013192	0.550953	1.194999	1.244674	0.909062	0.421456	-1.779266	-1.736756	-0.057587	0.890205	-0.040673	0.533040	0.394499	-1.324526	-1.745980	-1.939864	0.461707	-0.754985	-0.938318	-1.446322
0.245158	0.057115	1.743492	1.823845	2.356631	0.925810	-0.973447	-1.691149	-1.010505	-0.092082	1.323837	2.131043	-0.533449	-1.206199	-0.454997	-1.634198	1.170567	0.346891	-0.301762	-0.344494
0.163746	-0.323372	2.015777	2.204704	2.760566	0.572377	-0.087900	-1.592021	-1.781098	-1.869449	1.552379	2.281749	-2.159660	-0.788019	-0.085995	-1.270692	0.318652	0.390186	-0.564672	0.230457
0.174392	0.062687	1.834158	2.140126	1.482592	-0.764791	0.107055	-1.339100	-1.567914	-2.585356	0.625235	0.726292	-2.594816	-0.207443	-0.537776	-0.896728	-1.068289	-0.233120	-1.164890	-0.000200
