X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
0.191677	0.199687	0.159280	0.193120	0.015369	0.173979	-0.017959	-0.059878	0.130087	0.332542	-0.108711	0.156401	0.303766	0.216240	0.182110	0.243291	0.187088	0.277431	0.188751	0.213808
-1.100269	0.118174	0.676516	1.243969	0.447266	1.823265	0.808666	1.456524	-0.305699	-0.269755	0.227129	-1.353308	-0.161819	-0.574854	1.053075	2.478481	-0.135215	-0.434150	-0.186298	1.428650
-1.594327	0.152050	0.888875	1.355336	0.803998	2.023355	0.981281	1.823448	-0.127051	-0.142412	0.041483	-1.438953	-0.599828	-0.864799	0.818183	2.470377	-0.709946	-1.075285	-0.522533	1.660467
-1.159484	0.191787	0.802052	0.660632	1.087918	0.878678	0.521200	1.027180	0.374359	0.392882	-0.454009	-0.132576	-0.805760	-0.796619	-0.225470	0.526944	-1.186103	-1.340419	-0.499630	0.786432
-0.427258	0.012602	0.665028	0.153949	1.367895	-0.167022	0.003575	0.121589	0.292139	0.388047	-0.532005	1.214659	-0.693523	-0.844708	-0.837271	-1.068515	-0.997616	-0.925128	0.192251	-0.341706
-0.182915	-0.394648	0.604318	0.449066	1.596672	-0.047797	-0.178863	0.018673	-0.706406	-0.428475	0.059954	1.383847	-0.606261	-1.003378	-0.461103	-0.875979	-0.253648	-0.024256	1.191638	-0.700112
-0.592528	-0.712085	0.485745	1.065981	1.508143	0.758273	-0.169620	0.528615	-1.772863	-1.237674	0.627302	0.408119	-0.900246	-0.773387	0.162281	0.255624	0.218558	0.626268	1.463281	-0.066442
-1.052946	-0.594683	0.246632	1.110295	0.918644	0.960560	-0.169197	0.796236	-1.722574	-1.112121	0.388161	-0.696179	-1.235916	-0.079291	0.070954	0.675036	-0.082364	0.444502	0.436849	0.863327
-0.839529	-0.050792	0.154624	0.361162	0.093923	0.049682	0.025085	0.497519	-0.417291	-0.106927	-0.367913	-1.061065	-0.842574	0.350587	-0.675278	0.061269	-0.591027	-0.284685	-1.005336	1.263723
0.118563	0.525299	0.452971	-0.609433	-0.448253	-1.202091	0.611653	0.171204	1.032983	0.840805	-0.523137	-0.650392	0.313199	-0.047386	-1.109824	-0.536947	-0.367084	-0.634850	-1.318126	0.883514
1.127852	0.699679	0.830498	-1.200154	-0.513326	-1.736654	1.171579	0.321035	1.561888	0.970789	0.363907	0.049448	1.189546	-0.740752	-0.554870	-0.399925	0.601871	-0.108584	-0.193524	0.005355
1.415992	0.402709	0.605444	-1.345147	-0.375851	-1.378382	1.058907	0.638942	1.283162	0.440780	1.342493	0.651950	0.891395	-0.772151	0.564085	-0.074662	1.245291	0.693807	0.945160	-0.955633
0.955533	0.028995	-0.384580	-1.387632	-0.326551	-0.913837	0.411155	0.420792	1.038747	0.018405	1.260894	1.060490	-0.198099	-0.166566	1.173162	-0.415435	0.726238	0.768375	0.740937	-1.632622
0.521442	0.068157	-1.270516	-1.601689	-0.277124	-1.124386	0.139343	-0.486655	1.125436	0.200243	0.332129	1.343353	-0.961480	0.073428	0.726084	-1.218722	-0.385392	0.055825	-0.258926	-1.677589
0.794226	0.537749	-0.869552	-1.840274	0.101963	-1.866946	0.652611	-1.503518	1.004081	0.697629	-0.082557	1.647450	-0.941572	-0.539707	-0.241743	-1.401696	-0.644256	-0.342765	-0.225877	-0.855051
1.506639	0.870683	0.941541	-1.654530	0.920413	-2.232936	1.165275	-2.004376	0.260446	0.728708	0.749114	2.040211	-0.724984	-1.239031	-0.823616	-0.528148	0.519765	0.391114	1.526700	0.632812
1.752361	0.543682	2.769916	-0.877313	1.771249	-1.637466	0.762293	-1.865952	-0.648525	-0.183353	1.935280	2.254887	-1.005136	-1.147567	-0.804242	0.455768	1.960917	1.539093	3.412511	1.935714
1.110691	-0.238677	2.935866	0.007933	1.927990	-0.532684	-0.267635	-1.311520	-0.891761	-1.618920	2.039122	1.814483	-1.631403	-0.542897	-0.674773	0.454764	2.115066	1.693200	3.284820	2.025040
0.101959	-0.734169	1.193826	0.363564	0.986467	0.174709	-0.831506	-0.551293	-0.318727	-2.485673	0.801603	0.638961	-1.729937	-0.314272	-0.670084	-0.232634	0.942370	0.693872	0.953552	0.738776
-0.565963	-0.576194	-1.024918	0.197932	-0.613861	0.238243	-0.584398	0.219792	0.280256	-2.003198	-0.643707	-0.669251	-0.690350	-0.522200	-0.382115	-0.405894	-0.076493	-0.160689	-1.574001	-0.817481
-0.813010	-0.241842	-2.175115	0.077217	-1.869593	0.232572	-0.331176	0.687808	0.057611	-0.548549	-1.183987	-1.417167	1.057987	-0.341427	0.379613	0.117401	0.018469	-0.033435	-2.368827	-1.367921
