X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
0.182154	0.212707	0.195083	0.124358	-0.059216	-0.015861	-0.049684	0.059376	0.159843	0.278996	0.109411	0.185881	0.203539	0.172969	0.109394	0.078131	0.006278	-0.156069	-0.052965	-0.218633
-0.736371	-0.487998	-0.649420	0.640511	-0.427375	-0.273041	-0.475711	-0.335288	0.218623	0.172743	0.733948	0.005130	1.736510	0.751014	-0.739180	0.104328	-0.123630	0.835928	-1.229979	-1.451955
-0.535814	-0.549387	-0.547175	0.492977	0.419848	0.178190	-0.978928	-0.653993	-0.048743	-0.682875	1.183674	-0.308941	1.545097	0.557851	-0.564016	0.281439	-0.595809	0.776125	-1.008263	-1.610428
0.589222	0.170398	0.348036	-0.118823	1.685955	0.825479	-1.211652	-0.760957	-0.237718	-1.348727	1.213411	-0.595430	0.133677	-0.094449	0.273904	0.375047	-1.292755	-0.304914	0.187756	-0.854574
1.267041	0.966141	0.959029	-0.516883	1.701077	0.576133	-0.805759	-0.663364	0.013938	-0.602400	0.620032	-0.695240	-0.689892	-0.488574	0.653618	0.133983	-1.642468	-1.318016	1.050194	-0.068208
0.460748	0.792274	0.400154	-0.541149	0.248200	-0.681215	-0.016580	-0.567661	0.127221	0.881472	-0.429450	-0.644927	-0.313228	-0.629499	0.157093	-0.254408	-1.118153	-1.210093	1.083521	0.201702
-1.304761	-0.520026	-1.157743	-0.604382	-1.352040	-1.791914	0.502895	-0.511604	-0.610071	1.295305	-1.265095	-0.341688	0.269123	-0.946106	-0.734387	-0.473083	0.217835	0.013471	0.445233	-0.082986
-2.452141	-1.868752	-2.541455	-0.758895	-1.953467	-1.602489	0.559857	-0.165543	-1.669213	0.267033	-1.223157	0.453321	0.272571	-1.358812	-1.497094	-0.616052	1.638133	1.352834	-0.738762	-0.553108
-2.031433	-2.049406	-2.507930	-0.373365	-1.471424	-0.106639	0.594485	0.681932	-1.717915	-0.731969	-0.390655	1.455824	0.092547	-1.396098	-1.958613	-0.973521	2.265435	1.794567	-1.848773	-0.435655
-0.610445	-1.064729	-0.903646	0.900919	-0.415311	1.698910	0.898897	1.598686	-0.461098	-0.583724	0.406915	1.759086	0.245479	-0.957981	-1.977234	-1.337437	1.810418	1.185779	-1.632733	0.720062
0.533719	0.038273	1.057553	2.317386	0.655968	2.781843	1.130895	1.862647	0.829958	0.054438	0.507440	0.886780	0.392087	-0.355441	-1.303138	-0.994166	0.873918	0.257541	0.203946	2.117085
0.779062	0.415132	1.899874	2.726254	1.278651	2.792812	0.873332	1.339572	0.943687	-0.043006	0.108947	-0.408853	0.021641	0.217721	0.035922	0.339670	0.390517	-0.086601	1.991640	2.352044
0.534809	0.166211	1.337103	1.905715	1.262079	2.071061	0.339384	0.677253	0.248597	-0.855072	-0.084255	-0.902118	-0.491854	0.751741	1.434015	1.828119	0.662226	0.460872	1.821563	1.232208
0.506264	-0.062133	0.455949	0.742986	0.867125	1.209381	0.153127	0.535266	0.086157	-1.216974	0.250619	-0.308330	-0.271613	1.108280	2.052782	2.194324	1.068371	1.407198	-0.088385	0.187896
0.891935	0.123969	0.405099	0.127164	0.560190	0.627858	0.530358	0.849726	0.961369	-0.453245	0.707377	0.435946	0.715540	1.095090	1.550216	1.166024	0.853435	1.916583	-1.665678	0.498847
1.291198	0.553089	1.122558	0.086699	0.501537	0.388843	0.961193	0.985038	1.905209	0.753360	0.640963	0.291461	1.329149	0.780925	0.405791	-0.130355	0.029239	1.485792	-1.441746	1.661998
1.200027	0.781742	1.568164	0.133812	0.432640	0.290102	0.766318	0.485186	1.703919	1.236606	-0.121575	-0.741498	0.567459	0.350935	-0.526835	-0.477482	-0.720003	0.307454	0.017643	2.016145
0.524716	0.555476	1.083226	0.063810	0.136067	0.145598	-0.142245	-0.451482	0.368944	0.664507	-1.077691	-1.681777	-1.109727	-0.276037	-0.733179	0.049057	-0.899028	-0.886510	1.125754	0.791074
-0.308557	0.040912	0.147666	0.047193	-0.185506	-0.014056	-1.132825	-1.202234	-0.904014	-0.269932	-1.517640	-1.644987	-2.176534	-1.214506	-0.287822	0.420509	-0.683257	-1.371536	1.045919	-0.964514
-0.706637	-0.311046	-0.353281	0.081276	-0.184150	-0.086261	-1.481848	-1.315363	-1.113972	-0.735730	-1.182158	-0.718910	-1.711527	-1.956708	0.425683	0.142195	-0.560506	-0.997907	0.192455	-1.690477
-0.442182	-0.209980	-0.288242	-0.192307	0.088393	-0.213589	-1.071488	-0.851426	-0.483277	-0.537513	-0.465027	0.238814	-0.323541	-1.579089	1.043064	-0.229039	-0.751489	-0.294335	-0.588422	-1.167038
0.106290	0.094224	-0.310307	-0.943101	0.177128	-0.711078	-0.409776	-0.217836	-0.011048	-0.071570	0.011091	0.510551	0.664890	-0.035069	1.327048	-0.116487	-1.051199	0.057915	-0.882470	-0.516285
0.295933	0.042881	-0.815342	-1.698294	-0.206021	-1.499498	-0.003831	0.221751	-0.215219	0.203962	-0.016845	0.115077	0.600164	1.260375	1.184364	0.172367	-1.080655	-0.120903	-0.827095	-0.501917
-0.141297	-0.483794	-1.337846	-1.762682	-0.825407	-1.865629	0.143737	0.349474	-0.599821	0.156263	-0.316550	-0.382857	-0.178138	0.881569	0.705750	-0.014527	-0.649228	-0.425207	-0.694903	-0.639436
-0.829415	-0.881867	-1.177552	-1.052835	-1.232229	-1.211012	0.332739	0.221129	-0.390618	-0.000257	-0.579651	-0.496776	-1.043897	-0.761283	0.152559	-0.616679	0.026592	-0.398956	-0.479142	-0.258531
-1.135058	-0.535642	-0.303864	-0.198018	-1.269338	0.027949	0.597546	-0.046674	0.479052	0.083765	-0.807525	-0.255713	-1.592518	-1.814175	-0.188789	-0.899408	0.482143	-0.034779	0.121171	0.352408
-0.772609	0.366572	0.646513	0.254339	-1.099391	0.704666	0.602042	-0.287472	1.302177	0.571417	-1.108806	-0.068522	-1.554239	-1.252997	-0.216558	-0.490064	0.476278	0.295459	1.219568	0.509107
-0.042435	0.997054	1.072199	0.359632	-0.818010	0.300654	0.160131	-0.336215	1.330269	1.134033	-1.264942	-0.179955	-0.837453	-0.018791	-0.084781	0.106589	0.219700	0.295834	2.233902	0.314869
0.434028	0.766068	0.824950	0.308705	-0.310225	-0.533453	-0.385463	-0.198729	0.375768	1.026056	-0.885239	-0.383432	0.126705	0.360687	-0.017545	0.203461	0.027988	0.025336	2.146474	0.444528
0.231461	-0.151260	0.100370	-0.066397	0.413697	-0.914921	-0.501233	-0.081606	-1.104344	-0.197476	-0.031696	-0.368777	0.548410	-0.328528	-0.086870	-0.171286	-0.074349	-0.224968	0.599424	0.900928
-0.492553	-1.054134	-0.709802	-0.795548	1.001984	-0.680834	-0.058239	-0.122516	-2.246152	-1.916950	0.715664	-0.185221	0.124548	-0.926292	-0.244204	-0.354437	-0.186593	-0.197158	-1.350692	0.842685
-1.084595	-1.300191	-1.082663	-1.149869	1.127262	-0.160442	0.583649	-0.184358	-2.267860	-2.727372	0.961659	-0.122452	-0.507262	-0.462517	-0.451666	0.110918	-0.144646	0.189478	-2.029698	-0.134351
-0.951350	-0.720323	-0.685858	-0.324595	0.907254	0.443563	0.994859	-0.075507	-1.089256	-1.781259	0.897785	-0.210986	-0.425591	0.700864	-0.615503	0.974874	0.329173	0.788662	-0.939623	-1.242186
-0.095660	0.329949	0.173272	1.257960	0.694685	1.004999	1.011848	0.129786	0.494494	0.254656	0.843660	-0.119264	0.556908	1.385210	-0.548783	1.567729	1.082334	1.234002	0.589523	-1.479252
0.897771	1.242059	0.683330	2.125649	0.577291	1.219648	0.742534	0.222641	1.465327	1.798881	0.802029	0.408906	1.711910	1.021592	-0.268660	1.395916	1.506631	1.151229	0.941398	-0.899690
