X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
-0.012570	-0.111106	0.018687	-0.101582	-0.084681	-0.225283	-0.098576	-0.240328	-0.175193	0.431102	-0.060853	-0.092297	0.149387	-0.060105	0.191851	0.154479	0.009955	-0.064177	0.221602	-0.083537
0.299110	0.509548	0.342821	0.639538	1.072284	0.664056	0.116625	-0.161735	-0.623145	0.941426	1.061841	0.179013	0.628279	-1.479332	0.126991	-0.419982	0.388996	0.430671	1.089856	0.463737
0.284392	0.163134	0.131529	0.281951	1.017056	0.506044	0.054683	-0.281735	-0.279977	0.676376	1.141308	0.252775	0.524360	-1.522562	-0.477721	-1.165546	-0.380006	-0.366570	0.463141	-0.429283
0.032090	-0.787878	-0.304035	-0.688218	-0.062424	-0.378415	-0.137247	-0.348422	0.593446	-0.241179	0.292897	0.095006	0.134204	-0.338266	-1.082966	-1.509202	-1.456013	-1.542077	-1.101680	-1.864643
-0.149484	-1.220899	-0.371606	-0.994354	-0.992657	-0.836360	-0.189181	-0.154778	0.932018	-1.017453	-0.561088	-0.235073	-0.004698	0.715924	-0.867510	-0.866724	-1.187228	-1.367920	-1.814266	-1.894475
-0.175076	-0.760489	-0.186486	-0.408396	-1.115569	-0.455659	-0.199674	-0.077484	0.176889	-1.122224	-0.840850	-0.557088	-0.084366	0.710893	-0.072421	0.286065	0.326234	-0.050724	-1.029507	-0.365521
-0.177732	-0.015956	-0.284290	0.179694	-0.779153	0.090532	-0.433831	-0.475483	-0.941842	-0.689204	-0.640778	-0.460629	-0.557355	0.046094	0.370519	0.884481	1.280671	0.624342	0.185279	1.035477
-0.171981	0.497149	-0.591402	0.279402	-0.445502	0.184779	-0.740476	-0.825192	-1.202002	-0.091619	-0.178576	0.298143	-1.051821	-0.314354	0.275159	0.671494	0.773427	0.162735	0.743452	1.282692
-0.017796	0.875498	-0.500015	0.304676	-0.034767	0.017023	-0.615764	-0.282901	-0.337265	0.483930	0.484788	1.208655	-0.711207	-0.091659	0.294603	0.344263	-0.059606	0.030385	0.761716	1.004844
0.281280	1.180284	0.043725	0.481503	0.617046	0.011198	0.055105	0.866669	0.699678	0.965749	1.125112	1.374333	0.394989	0.142208	0.617405	0.310913	0.001129	1.002549	0.788333	0.840113
