X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
-0.084571	0.088021	0.074842	0.090913	0.062571	0.074859	0.100452	0.113714	-0.175003	-0.045102	-0.243202	-0.004219	0.162472	0.259150	-0.053451	-0.003531	-0.126209	-0.081934	0.067558	0.038049
0.280174	-0.100486	1.434631	1.097738	1.010729	1.501239	-0.400399	-0.083047	0.527261	-1.649065	-0.607733	-0.389863	-0.613908	-0.151161	0.570813	1.113924	-0.096286	1.698372	-0.054655	0.296105
0.220019	-0.218262	2.440530	2.142493	1.671834	2.631634	-0.454626	0.617217	0.765219	-2.469996	-0.888059	-0.732542	-0.810659	0.074270	1.525543	1.721070	-0.129542	1.548291	-0.306916	0.386388
-0.039281	-0.253331	2.562280	2.371270	1.739238	2.675785	-0.138425	1.319396	0.434593	-2.027628	-0.636649	-0.855694	-0.361557	0.303898	1.813631	1.211255	-0.245412	-0.038589	-0.718204	0.085618
0.072107	-0.177233	1.475604	0.975191	1.001490	1.150912	0.258956	0.585639	-0.088707	-0.587680	0.552113	-0.417197	0.030011	-0.317748	0.353602	-0.415465	-0.268131	-1.071069	-1.024035	-0.579462
0.712128	0.159044	-0.366326	-1.241978	-0.316625	-1.055696	0.728269	-1.180040	-0.281536	0.853836	2.154249	0.642793	-0.327537	-1.232914	-1.961519	-1.974890	0.046218	-0.694499	-0.671955	-0.972772
1.438869	0.848401	-1.884844	-2.323038	-1.450546	-2.325341	1.262744	-2.064058	-0.047012	1.412370	2.751192	1.590436	-0.931729	-1.166686	-2.868392	-2.043790	0.538945	0.214235	0.571426	-0.288663
1.614726	1.517464	-2.333757	-1.516524	-1.753967	-2.198228	1.385876	-1.287939	0.126185	1.101828	1.544900	1.445535	-0.559702	-0.199939	-1.576929	-0.696414	0.592951	0.650386	1.925529	1.281560
0.858731	1.378635	-1.944601	-0.258207	-1.437387	-1.801151	0.652003	-0.129948	-0.265742	0.561573	-0.469860	0.277956	0.798655	0.240733	0.180270	0.404673	-0.135267	0.483412	2.092982	2.298492
-0.611773	0.102860	-1.458456	-0.204471	-1.217821	-2.033826	-0.462277	0.071619	-1.055114	0.222300	-1.567320	-0.654441	1.572336	-0.421842	0.440899	0.055235	-1.169563	-0.085506	0.799105	1.621663
-1.912009	-1.482512	-1.257383	-1.125729	-1.307320	-2.275951	-0.929537	-0.470038	-1.505653	0.124921	-1.291687	-0.398478	0.736385	-1.120045	-0.645130	-1.012499	-1.752921	-0.983741	-0.750682	-0.118566
-2.088382	-2.057415	-1.208829	-1.623106	-1.282751	-1.622584	-0.536936	-0.933290	-1.162731	0.336768	-0.580195	0.600620	-0.698129	-0.984906	-1.481828	-1.284926	-1.673663	-1.860548	-1.361886	-1.272287
-1.048512	-1.229663	-1.127119	-1.273539	-0.908261	-0.535731	-0.145770	-1.241753	-0.366470	0.924404	-0.093681	1.237639	-1.090677	-0.658036	-1.223198	-0.496349	-1.127998	-1.926939	-1.127741	-1.130769
0.305176	0.091646	-0.983795	-0.904613	-0.461476	-0.149214	-0.371512	-1.579076	0.253741	1.484343	0.496543	1.076378	-0.328365	-0.963730	-0.378402	0.327223	-0.116221	-0.711423	-0.722812	-0.412088
1.017854	0.795197	-0.708158	-0.965588	-0.170745	-0.425061	-0.721295	-1.439343	0.566747	1.323415	1.388150	0.543453	0.256906	-1.376837	0.301014	0.463489	1.260230	1.175676	-0.232399	0.018654
0.923502	0.638217	-0.169098	-0.812740	0.087954	-0.251014	-0.445266	-0.279924	0.901319	0.364913	1.880636	0.189332	-0.275873	-0.919783	0.566466	0.156479	2.061102	2.291209	0.511539	0.070669
0.477887	0.143340	0.520889	0.121610	0.396321	0.717705	0.313526	1.267126	1.343448	-0.572479	1.360105	0.167496	-1.443145	0.108102	0.406453	-0.208641	1.121867	1.549754	1.080814	0.022815
0.121674	-0.132993	0.954358	1.318711	0.581221	1.476272	0.742800	1.846966	1.491136	-0.727505	0.403845	0.227078	-2.051728	0.503112	-0.137577	-0.605116	-1.223887	-0.627206	0.906122	-0.029316
-0.014314	-0.044471	0.874711	1.818833	0.522908	1.163206	0.440096	1.051498	1.002501	-0.345613	0.111887	-0.039798	-1.518798	0.000416	-0.697947	-0.863895	-2.905481	-2.436475	0.233965	-0.065512
-0.039861	0.159110	0.529412	1.416505	0.306183	0.241052	-0.206247	-0.064737	0.094787	-0.307858	0.525073	-0.755204	-0.349373	-0.376285	-0.675701	-0.518588	-2.299711	-2.353214	-0.180504	0.026074
-0.117226	0.153929	0.377419	0.753261	0.001920	-0.242228	-0.623367	-0.324752	-0.662585	-0.911227	0.479391	-1.417567	0.604606	0.082281	0.060510	0.444730	-0.164512	-0.700865	-0.115351	0.254760
-0.283919	-0.106120	0.487133	0.389634	-0.404158	-0.038293	-0.670835	0.162911	-0.929581	-1.436043	-0.728959	-1.275041	1.051863	0.749599	0.823784	1.206465	1.302608	0.771842	-0.012971	0.387754
-0.473780	-0.433578	0.429255	0.187402	-0.814090	0.140235	-0.591807	0.297999	-0.873902	-1.082213	-2.171269	-0.262895	1.168743	0.647651	0.764200	0.925653	1.009315	0.840171	-0.246639	0.147520
-0.670974	-0.723724	-0.160051	-0.297231	-0.963732	-0.317985	-0.584682	-0.460139	-0.892955	0.022075	-2.377795	0.668000	0.996260	-0.175267	-0.170820	-0.245659	-0.147822	-0.079189	-0.693915	-0.472183
-0.831847	-0.913552	-1.055129	-1.080452	-0.651525	-1.113790	-0.586862	-1.328887	-1.080652	1.076504	-1.254505	0.532039	0.547268	-0.779994	-1.116510	-1.237784	-0.729918	-0.737435	-0.934427	-1.068999
-0.687024	-0.688214	-1.594035	-1.658902	0.047877	-1.433246	-0.428222	-1.240473	-1.031582	1.593355	-0.140895	-0.452790	0.247039	-0.531368	-1.129190	-1.139306	-0.259956	-0.455760	-0.635546	-1.065611
-0.001548	0.240949	-1.281079	-1.561697	0.818042	-0.925924	-0.074612	-0.251868	-0.309785	1.657043	0.016226	-1.027179	0.484620	0.320514	-0.042259	-0.083967	0.767354	0.481301	0.117047	-0.262237
0.858979	1.413176	-0.191334	-0.780499	1.302303	-0.004634	0.301810	0.619829	0.880613	1.365897	-0.260490	-0.388074	0.816501	1.085677	1.447648	0.974665	1.599401	1.382515	0.734336	0.805564
1.045829	1.716344	1.069212	0.285537	1.281614	0.770642	0.431256	0.789509	1.710118	0.619945	-0.040893	0.863413	0.429195	1.208963	2.369102	1.317669	1.648637	1.701114	0.576590	1.250293
0.214038	0.602398	1.721383	1.083178	0.767969	1.240056	0.134070	0.630245	1.567000	-0.427428	0.582744	1.511297	-0.563940	0.490888	2.172181	1.112045	0.785353	1.262877	-0.338189	0.691111
-0.893172	-1.103329	1.372159	1.185051	0.042306	1.450874	-0.487230	0.547051	0.747981	-1.193209	0.798759	1.163147	-1.115744	-0.747733	1.090707	0.912429	-0.381918	0.378407	-1.238189	-0.370110
-1.216378	-1.993160	0.441193	0.641190	-0.438618	1.302862	-1.011115	0.320964	0.109876	-1.203588	0.424356	0.531956	-0.724347	-1.623699	-0.059555	0.788774	-0.880636	-0.294518	-1.361606	-1.097417
-0.582360	-1.515808	-0.151164	0.062898	-0.354544	0.759577	-0.995236	-0.217882	0.117885	-0.590635	0.108331	0.381304	-0.094976	-1.268757	-0.574429	0.343355	-0.393904	-0.318301	-0.688624	-1.109991
0.239038	-0.332369	0.060074	0.067343	0.167248	0.223837	-0.430849	-0.525594	0.479431	0.089300	0.187539	0.582147	0.055767	0.257933	-0.439474	-0.456899	0.347319	0.060317	0.186156	-0.636924
0.554345	0.558338	0.629186	0.608591	0.634017	0.235714	0.191123	-0.007421	0.685809	0.375860	0.169973	0.437910	0.056356	1.813154	-0.152762	-0.933010	0.483827	0.232126	0.692970	-0.100320
0.352033	0.672246	0.884572	1.098125	0.661158	0.747898	0.426764	1.017058	0.582609	0.175231	-0.325440	-0.216681	0.493276	2.180845	-0.054282	-0.457994	0.059545	0.003853	0.628805	0.225585
-0.059760	0.171224	0.764513	1.146957	0.347939	1.087922	0.434352	1.643023	0.280932	-0.305593	-0.804287	-0.691616	0.997267	1.246206	-0.052416	0.635745	-0.241431	-0.199184	0.121087	0.281678
-0.458682	-0.423574	0.648464	0.865401	0.145214	0.786279	0.741904	1.472921	-0.177383	-0.747852	-0.569940	-0.447709	0.668448	0.003642	0.035157	1.271407	-0.146564	0.024918	-0.451177	0.199695
-0.615835	-0.628074	0.633481	0.450913	0.364870	0.138370	1.429321	0.830483	-0.775749	-0.914506	0.301240	0.006837	-0.543602	-0.603207	0.200760	0.826874	-0.031904	0.474215	-0.601275	0.184746
-0.257911	-0.346123	0.444244	-0.085990	0.856115	-0.238514	1.840169	0.048376	-1.285596	-0.783586	1.117168	-0.210522	-1.601363	-0.571323	0.396459	-0.132101	-0.120986	0.633193	-0.033336	0.332686
0.582745	0.138326	-0.027112	-0.660427	1.136620	-0.188462	1.300650	-0.857814	-1.366946	-0.514265	1.366745	-0.999126	-1.525970	-0.455037	0.652980	-0.552082	-0.062100	0.377083	1.096853	0.590281
1.349279	0.530460	-0.506550	-0.961988	0.797577	-0.131356	-0.034961	-1.738210	-0.955621	-0.256468	0.973326	-1.297903	-0.390096	-0.472624	0.861461	-0.181560	0.399207	0.039873	2.138288	0.831279
1.366387	0.762728	-0.694252	-0.784526	-0.129891	-0.438013	-1.238352	-2.027980	-0.419488	-0.014512	0.052100	-0.591453	0.866870	-0.356992	0.699736	0.219476	0.829879	-0.168892	2.241973	0.873576
0.569900	0.869867	-0.572261	-0.300788	-1.093672	-0.885747	-1.474208	-1.284894	-0.247467	0.265197	-1.113888	0.214759	1.410913	0.107504	0.041588	-0.028389	0.711357	-0.377308	1.053374	0.544982
-0.272027	0.844676	-0.336462	0.136244	-1.423996	-0.905658	-0.761910	0.095078	-0.554670	0.491697	-1.947214	-0.140159	1.201696	0.774832	-0.739371	-0.698327	0.282661	-0.610942	-0.721996	-0.090100
-0.255821	0.743640	-0.192715	0.350140	-1.027334	-0.350241	0.081211	1.051342	-0.879823	0.397207	-1.913084	-1.624065	0.736930	1.313065	-1.158085	-1.151721	0.102872	-0.654567	-1.742939	-0.629230
0.690584	0.789475	-0.217784	0.429726	-0.588797	0.236573	0.243227	0.930036	-0.576752	-0.194075	-1.179332	-2.851829	0.331061	1.461486	-1.184692	-1.212131	-0.004430	-0.581150	-1.315186	-0.626989
1.647043	1.122609	-0.304576	0.531923	-0.800517	0.288053	-0.287671	0.208144	0.417970	-1.029698	-0.629793	-2.679108	-0.044502	1.183706	-1.117214	-1.112070	-0.683984	-0.872614	-0.133620	-0.036810
1.577301	1.422373	-0.257295	0.644230	-1.425108	-0.044232	-0.744647	-0.092857	1.289810	-1.469366	-0.904179	-1.381406	-0.313725	0.718086	-0.987889	-0.864998	-1.715849	-1.597608	0.476615	0.681028
0.368375	1.069036	-0.020322	0.564675	-1.506066	-0.128015	-0.449955	0.369255	1.168031	-1.044658	-1.562184	-0.035439	-0.201881	0.355174	-0.532430	-0.283982	-1.955355	-1.948900	0.006122	0.923616
-0.996389	-0.067264	0.210005	0.149150	-0.624280	0.228307	0.413245	0.921637	0.296475	-0.008237	-1.516359	0.846658	0.281242	0.065489	0.148938	0.393758	-0.935454	-1.179058	-0.751514	0.466382
-1.352252	-1.189693	0.170305	-0.467484	0.461936	0.469015	1.051703	0.812366	-0.075243	0.858799	-0.270905	1.590921	0.702987	-0.417776	0.374073	0.516803	0.385531	0.295272	-0.695237	-0.324143
-0.515978	-1.289021	-0.178063	-0.982684	0.756542	0.073744	1.030317	0.164797	0.756793	1.093974	1.515839	2.425906	0.761053	-1.016022	-0.253929	-0.040264	0.994970	1.321634	0.284863	-0.809488
0.517323	-0.304828	-0.583172	-1.216754	0.311056	-0.632990	0.706538	-0.253364	1.917479	1.016471	2.704414	2.844751	0.621854	-1.164750	-1.011961	-0.396558	1.128894	1.396916	1.197630	-0.688780
0.621385	0.692628	-0.717144	-1.164213	0.106892	-0.779151	0.633143	-0.022085	1.919973	1.136996	2.702806	2.206238	0.501036	-0.539704	-0.685005	0.346648	1.505664	1.046499	1.117945	-0.305861
-0.286616	0.607717	-0.421224	-0.780849	0.766340	0.025171	0.867165	0.545654	0.446964	1.311134	1.824082	0.768227	0.283639	0.399946	0.883135	1.827102	1.936648	0.881971	0.242434	-0.240869
-1.223518	-0.495148	0.202311	0.026717	1.842394	1.224805	1.073519	0.968167	-1.286401	0.924231	0.881767	-0.300688	-0.138671	0.923046	2.366418	2.694812	1.658250	0.906009	-0.427256	-0.592498
-1.245586	-1.474102	0.802778	1.010410	2.405262	1.870868	1.004349	1.084412	-1.877133	-0.064683	0.563973	-0.157074	-0.517016	0.797121	2.369991	2.163373	0.747784	0.874312	-0.388661	-0.896266
-0.434482	-1.405464	0.919062	1.416235	1.966268	1.458972	0.606838	0.853517	-1.079904	-0.787870	0.977496	0.670091	-0.629756	0.276559	0.977675	0.799993	0.191591	0.786460	-0.220046	-0.810903
0.277016	-0.596966	0.385219	0.690983	0.816555	0.315338	-0.060193	0.183557	0.140412	-0.509579	1.530576	0.833312	-0.699470	-0.307495	-0.400841	-0.276629	0.418885	0.721470	-0.587949	-0.532054
0.154469	-0.123360	-0.278171	-0.588923	-0.191168	-0.628520	-0.687430	-0.667297	0.565840	0.317241	1.366656	-0.204751	-0.955300	-0.612940	-0.552606	-0.489589	0.638499	0.547740	-1.088327	-0.339317
-0.616726	-0.506374	-0.179224	-1.018441	-0.192415	-0.544792	-0.734559	-0.942317	-0.222087	0.501622	0.231370	-1.464823	-1.031273	-0.331262	0.449433	0.037840	0.079420	0.153763	-0.734035	-0.110348
-1.246023	-1.170809	0.938512	0.044897	0.923893	0.508336	-0.015412	-0.227174	-1.411121	-0.405148	-1.096911	-1.601745	-0.373419	0.400055	1.560679	0.883728	-0.773111	-0.192731	0.504522	0.389842
-1.176800	-1.215233	2.159032	1.521314	2.137375	1.489391	0.820835	0.726405	-1.614773	-1.477942	-1.561362	-0.518143	0.819677	0.917437	1.815716	1.494240	-0.890748	-0.084255	1.421975	1.025604
-0.491207	-0.422033	2.185223	1.706240	2.057187	1.293389	0.848029	0.654903	-0.303326	-1.451931	-1.023846	0.549402	1.630205	0.798964	1.014205	1.278607	-0.267159	0.407486	1.135673	1.470343
0.355209	0.621243	0.674686	0.204977	0.360116	-0.157502	0.005411	-0.637588	1.444782	-0.154498	-0.284664	0.576523	1.492643	0.448331	-0.330818	0.074164	0.097811	0.679872	0.284616	1.635827
0.948070	1.190208	-1.385894	-1.646121	-1.736162	-1.863637	-0.744156	-1.900764	1.986109	1.353971	0.138774	-0.019928	0.739544	0.410341	-1.486732	-1.472169	-0.291908	0.314891	0.079276	1.515772
1.084071	1.028221	-2.616210	-2.277162	-2.703312	-2.742739	-0.661589	-1.906534	0.927428	1.943562	0.567695	-0.066765	-0.066011	0.376380	-1.988777	-2.357760	-0.804115	-0.378742	0.555845	0.849433
0.771922	0.386868	-2.425662	-1.445097	-2.252377	-2.494184	-0.225386	-0.861750	-0.489804	1.415482	1.181374	0.684093	-0.814273	-0.375043	-1.807634	-2.180357	-0.745908	-0.719828	0.578866	-0.495639
0.208423	-0.290657	-1.337435	-0.220686	-1.379841	-1.574352	-0.397813	0.020142	-0.919180	0.398970	1.309722	1.204417	-1.545340	-1.587842	-1.200170	-1.440813	-0.296305	-0.441799	-0.457526	-1.887414
-0.271512	-0.602429	-0.345190	0.298532	-1.000787	-0.656730	-1.184556	0.048316	-0.365829	-0.352581	0.450538	0.645221	-1.884780	-1.989462	-0.503444	-0.840143	-0.020394	0.029742	-1.681521	-2.253434
-0.353430	-0.305316	-0.025797	0.038710	-0.989135	-0.199305	-1.587264	-0.308961	0.196945	-0.453920	-0.640626	-0.479501	-1.332129	-1.016237	-0.015953	-0.528482	-0.054232	0.086001	-1.788891	-1.221394
-0.059054	0.410851	-0.201233	-0.243460	-0.750049	-0.279533	-0.986423	-0.241530	0.202481	-0.057502	-0.856461	-0.967759	-0.109349	0.191642	0.107985	-0.228978	-0.243873	-0.385245	-0.641581	0.336671
0.101922	0.777302	-0.361283	0.009769	-0.311649	-0.627829	0.047843	0.356015	-0.147680	0.225681	-0.389627	-0.423888	0.750198	0.225682	-0.055402	0.105510	-0.659497	-0.917278	0.541891	1.075927
-0.342154	0.129213	-0.297404	0.558468	-0.275988	-0.812675	0.545693	0.847591	-0.618156	-0.148293	-0.437249	0.343682	0.512578	-0.616079	-0.256351	0.144889	-1.361802	-1.011596	0.580646	0.487086
-1.023791	-1.051081	-0.205092	0.829452	-0.765918	-0.508560	0.296483	0.732609	-1.171772	-0.966112	-1.316771	0.314966	-0.311626	-0.702701	-0.250767	-0.238948	-1.834417	-0.628979	-0.345539	-0.616990
-0.949458	-1.385236	-0.226323	0.691567	-1.094291	0.249276	-0.114326	0.270922	-1.423923	-1.354765	-1.918459	-0.592939	-0.666947	0.598307	0.042067	-0.601726	-1.341712	-0.136639	-1.033946	-1.023140
0.187655	-0.301837	-0.164619	0.489057	-0.743065	0.999966	-0.210851	0.037768	-0.750614	-0.831705	-1.355236	-1.402154	-0.447986	1.879144	0.469151	-0.450015	-0.041775	0.079225	-0.780766	-0.468097
1.390980	1.086246	0.191520	0.423813	-0.127471	1.185743	-0.209418	0.045182	0.688991	0.027340	-0.322308	-1.125146	-0.517416	1.417707	0.700511	0.024555	0.819563	-0.109794	-0.062922	0.231680
1.484752	1.351126	0.662265	0.254077	0.050051	0.703841	-0.621419	-0.246568	1.706513	0.335315	-0.164684	0.044071	-1.177318	-0.669895	0.475716	0.126335	0.286931	-0.573500	0.361979	0.397596
0.490951	0.519899	0.877551	-0.277372	-0.151868	0.083654	-1.450297	-0.978391	1.372613	0.064757	-1.035361	0.828952	-1.559276	-2.578134	-0.083871	-0.367594	-1.012992	-1.063846	0.430268	0.310272
-0.568402	-0.189577	0.838013	-0.927487	-0.014202	-0.010351	-1.987131	-1.465634	0.144583	-0.043912	-1.752324	0.367588	-0.927277	-2.779992	-0.457894	-0.758519	-1.464462	-1.285530	0.510649	0.528739
-0.985319	-0.125285	0.955081	-1.105009	0.809537	0.542788	-1.478987	-1.056854	-0.778768	0.333322	-1.432696	-0.706828	0.206927	-1.349203	-0.194127	-0.235446	-0.326817	-0.912929	0.612445	0.856420
-0.970997	0.076615	1.388600	-0.550887	1.763540	1.194901	0.061683	-0.043431	-0.918436	0.636633	-0.528534	-1.128054	0.848434	0.460633	0.528351	1.011071	1.378474	0.167508	0.359629	0.553641
-0.994561	-0.356751	1.586072	0.303330	1.948041	1.276075	1.765234	0.729534	-0.748738	0.349056	0.044451	-0.651330	0.871130	1.472847	0.942323	1.846009	1.990096	1.446696	-0.319205	-0.498488
-1.007597	-1.078855	0.816656	0.766343	1.027082	0.624231	2.577923	0.902186	-0.621384	-0.166222	0.200333	-0.123897	0.995247	1.431139	0.489566	1.452720	1.029161	1.916988	-0.850558	-1.347921
-0.570638	-0.990837	-0.797654	0.591838	-0.429847	-0.328224	2.030734	0.749336	-0.204885	-0.214022	0.520075	0.006269	1.641855	0.895389	-0.467195	0.254893	-0.318685	1.054541	-0.565091	-0.954063
