Source,Target,SourceIndex,TargetIndex,ABIDE_I_Hedges_g,ABIDE_II_Hedges_g,ABIDE_I_AbsHedges_g,ABIDE_II_AbsHedges_g,MeanAbsHedges_g,ABIDE_I_QValue,ABIDE_II_QValue,ABIDE_I_Rank,ABIDE_II_Rank,SameDirection,Replicated,ReplicationClass,ReplicatedRank
ROI_067,ROI_029,66,28,-0.19737318797140044,-0.258653167878898,0.19737318797140044,0.258653167878898,0.22801317792514925,0.0436174127356128,0.00277558100324699,694,175,True,True,replicated_ASD_reduced,112
ROI_067,ROI_086,66,85,0.2455244024136812,0.2511662092447531,0.2455244024136812,0.2511662092447531,0.24834530582921716,0.00844745822035743,0.0037561854021643305,285,202,True,True,replicated_ASD_enhanced,79
ROI_067,ROI_088,66,87,0.27089195515373576,0.20628689975511894,0.27089195515373576,0.20628689975511894,0.23858942745442735,0.003512442036682337,0.019144878544170393,178,544,True,True,replicated_ASD_enhanced,99
ROI_068,ROI_035,67,34,0.216444123163825,0.1752530628025257,0.216444123163825,0.1752530628025257,0.19584859298317536,0.022875789255224273,0.04911170943430634,504,1017,True,True,replicated_ASD_enhanced,152
ROI_068,ROI_081,67,80,-0.19916708737019503,-0.20015226283285042,0.19916708737019503,0.20015226283285042,0.19965967510152272,0.04133640785367512,0.02397428345114826,667,610,True,True,replicated_ASD_reduced,150
ROI_069,ROI_001,68,0,0.2793514144455052,0.1781336273004407,0.2793514144455052,0.1781336273004407,0.22874252087297295,0.002237552648153292,0.046154649680560746,143,956,True,True,replicated_ASD_enhanced,110
ROI_070,ROI_001,69,0,0.2877331717099738,0.2494699382350708,0.2877331717099738,0.2494699382350708,0.2686015549725223,0.0016173096693152473,0.0037561854021643305,119,211,True,True,replicated_ASD_enhanced,45
ROI_070,ROI_057,69,56,0.43230919827979764,0.23603433550209632,0.43230919827979764,0.23603433550209632,0.33417176689094696,1.4040642925376627e-07,0.006455132992626206,11,291,True,True,replicated_ASD_enhanced,11
ROI_071,ROI_056,70,55,-0.20234742499607294,-0.205875885413891,0.20234742499607294,0.205875885413891,0.20411165520498198,0.03555152074021152,0.019144878544170393,630,547,True,True,replicated_ASD_reduced,143
ROI_071,ROI_077,70,76,0.24297737316722293,0.27795597261961774,0.24297737316722293,0.27795597261961774,0.26046667289342035,0.00882496305327327,0.0009651539029243813,299,124,True,True,replicated_ASD_enhanced,55
ROI_071,ROI_078,70,77,0.2456720406175985,0.2120646593296951,0.2456720406175985,0.2120646593296951,0.2288683499736468,0.007444134448256525,0.014773548358350498,281,489,True,True,replicated_ASD_enhanced,109
ROI_071,ROI_086,70,85,-0.21284000730132266,-0.19278867849841425,0.21284000730132266,0.19278867849841425,0.20281434289986844,0.026015201147870433,0.030875115831376514,535,708,True,True,replicated_ASD_reduced,146
ROI_072,ROI_077,71,76,0.28272100743186523,0.2530926744906649,0.28272100743186523,0.2530926744906649,0.26790684096126505,0.0018300207868781543,0.003116436991043458,132,194,True,True,replicated_ASD_enhanced,47
ROI_074,ROI_086,73,85,-0.2804523823806431,-0.27484844656389756,0.2804523823806431,0.27484844656389756,0.27765041447227035,0.002237552648153292,0.0012069563909655441,139,132,True,True,replicated_ASD_reduced,30
ROI_074,ROI_088,73,87,-0.28898244295734243,-0.22705487981677744,0.28898244295734243,0.22705487981677744,0.2580186613870599,0.0016551566148276943,0.009387305743264351,116,344,True,True,replicated_ASD_reduced,59
ROI_075,ROI_086,74,85,-0.2647648669561564,-0.21621544790272487,0.2647648669561564,0.21621544790272487,0.24049015742944063,0.004354507323321336,0.014152840779578782,205,440,True,True,replicated_ASD_reduced,93
ROI_076,ROI_056,75,55,-0.3105839547466606,-0.24655074033652646,0.3105839547466606,0.24655074033652646,0.2785673475415935,0.0007171199715939615,0.0046739434361236475,65,227,True,True,replicated_ASD_reduced,29
