fold,repeat,ACC,SPE,AUC,Precision,Recall,F1
1,1,0.56,0.5833333333333334,0.47435897435897434,0.5833333333333334,0.5384615384615384,0.56
2,1,0.44,0.5833333333333334,0.5064102564102565,0.4444444444444444,0.3076923076923077,0.36363636363636365
