X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110
0.093259	0.018069	0.016469	-0.147221	0.150563	0.187445	0.190319	0.171368	0.130618	0.002382	0.097930	-0.039975	0.085449	0.236580	0.071981	-0.097595	0.014362	0.328191	0.142794	0.101903	0.145016	0.068581	0.074610	0.217831	-0.045771	-0.037916	0.217573	0.169525	0.010129	0.186585	-0.212171	-0.047150	-0.006829	0.040948	-0.070184	-0.159403	-0.096415	-0.057903	0.149044	0.194255	0.234208	0.147086	0.129601	0.204578	-0.024265	-0.000878	0.120358	0.166891	0.075602	0.181581	0.253062	0.029851	-0.108886	-0.219704	0.155115	0.062188	0.082940	0.028302	0.158747	0.090798	0.133753	0.186313	0.122180	0.204948	0.059035	-0.114613	-0.055166	-0.190122	0.084891	0.374707	0.186766	0.172676	0.060957	-0.089381	0.080833	0.105550	0.060848	-0.057855	0.177025	-0.025952	0.080551	-0.089457	0.158262	-0.018505	0.151859	0.132193	-0.095079	-0.028412	0.265366	0.173218	0.068383	0.198872	0.215489	0.230042	0.236898	0.355878	0.365992	0.124519	0.142659	0.058628	-0.103291	-0.138295	-0.118590	0.090026	0.274187	0.172775	-0.023604	-0.050859	-0.086192	-0.198046
-0.329863	-0.043543	1.854077	1.890080	-0.776112	-0.435382	-0.916069	-0.383897	0.798223	0.707600	0.564783	1.512515	2.409408	0.894286	1.535502	0.733160	1.998309	-0.630371	2.186397	1.061137	1.982448	-0.627369	1.336319	-0.934815	-0.546494	-0.825611	-0.048823	-0.586620	0.831011	-0.909576	-0.554019	-0.673400	1.163763	-0.189993	-1.022889	-0.019549	-1.625572	-2.002230	-1.584127	-1.452908	-2.513832	-1.156413	-1.667828	-1.299424	-1.277079	0.178478	-1.108318	-1.444367	-0.325065	-0.832038	-0.107662	0.955697	0.458759	1.204374	-0.783305	0.596481	0.218039	0.219226	-0.983131	-0.502423	-1.849270	-0.966044	-0.479931	-1.193173	0.598467	0.374300	0.867478	0.270712	2.218615	0.375935	-1.132042	-0.801702	-2.134544	-1.147436	-0.556014	-0.068317	-0.888180	2.335853	-0.484116	-0.635135	1.179289	1.668267	1.162003	0.482781	-1.380948	-1.438146	2.063334	-0.114617	-0.023569	-0.648502	1.568885	-1.333602	-2.536390	-2.158085	-0.478413	-1.809898	-2.131209	-0.348892	1.491770	1.108715	1.472263	2.431778	-0.525027	-0.269498	-0.168230	1.498168	0.048350	1.384611	2.021369	0.499491
-0.576870	0.343423	1.903569	2.570275	-1.217663	-0.307077	-1.196486	-0.092963	0.823095	1.196429	0.373414	1.831753	2.058442	0.607945	1.789137	0.882417	2.430910	-0.751966	2.005181	0.900713	2.424985	-0.530431	1.455862	-1.030922	-1.049942	-1.240478	-0.532291	-0.775547	1.285006	-1.115850	-0.819952	-0.737579	0.579348	-0.773856	-1.249222	0.057444	-2.022140	-2.193965	-2.273135	-1.211863	-3.161671	-1.010482	-2.157293	-1.282973	-1.943548	0.031500	-1.642203	-2.077725	-0.607850	-1.097072	-0.422211	1.102781	1.009141	2.037114	-1.101590	1.396314	0.055374	0.285524	-1.049208	-0.240767	-2.394782	-1.218941	-0.507128	-1.619853	0.386963	1.002801	0.536625	0.606237	2.559233	0.088780	-1.669039	-1.188483	-2.972982	-1.683989	-1.228487	-0.105576	-1.174489	2.802850	-0.826988	-0.353884	1.137439	2.221535	0.684123	0.276098	-2.097298	-2.325011	2.180794	-0.261277	-0.547273	-1.217223	1.613080	-1.995522	-3.017061	-2.782201	-0.741579	-1.599807	-2.047406	-0.863708	1.456868	0.975202	1.540215	2.603643	-0.145277	0.403108	-0.267614	1.660076	0.159977	1.728090	2.260845	1.201165
-0.511969	0.941290	0.422969	1.831034	-0.929355	0.454895	-0.502208	0.879445	0.383805	1.399777	-0.295495	0.931056	-0.406378	-0.262225	0.829222	0.297964	1.360599	-0.168692	0.166796	-0.079033	1.446419	0.267907	0.532066	-0.091805	-1.341514	-1.061310	-1.065057	-0.539807	1.229101	-0.616541	-0.961616	-0.271948	-1.082929	-1.285412	-0.790885	-0.000131	-1.312135	-0.717865	-1.648942	0.647869	-1.544794	0.438611	-1.258228	0.005761	-1.839499	-0.392733	-1.288086	-1.475626	-0.697482	-0.550832	-0.407055	0.546267	1.147976	1.942725	-0.648657	2.000493	-0.291887	0.215487	-0.266926	0.552788	-1.468397	-0.497782	-0.066312	-0.951864	-0.378694	1.464763	-0.796164	0.559003	1.000405	-0.391446	-1.342147	-0.848899	-2.154506	-1.514137	-1.686847	-0.058664	-0.742459	1.293024	-0.694042	0.606551	0.166622	1.352391	-0.688748	-0.273126	-1.582628	-2.107585	0.538164	-0.482323	-0.833846	-1.232684	0.506094	-1.619727	-1.355638	-1.637783	-0.535669	0.382395	0.323973	-0.999753	0.331542	-0.113184	0.095057	0.568493	0.872928	1.794870	-0.193861	0.697013	0.363257	0.875215	0.637405	1.616397
-0.239101	1.044221	-0.851699	0.734655	-0.242656	0.934594	0.354189	1.490291	0.049022	1.269244	-0.801743	-0.126365	-2.155386	-0.597605	-0.274975	-0.497172	0.099743	0.137379	-1.067377	-0.780194	0.136569	0.886058	-0.423737	0.791917	-1.248824	-0.482420	-1.161525	-0.358879	0.725341	-0.349518	-1.007907	0.115067	-1.707233	-1.045239	-0.299715	-0.153503	-0.456137	0.769799	-0.452083	2.027575	0.485968	1.625507	-0.088891	0.989418	-1.322004	-0.762227	-0.593844	-0.389357	-0.675724	0.209221	-0.058237	0.047781	0.595957	1.126650	0.057553	1.700656	-0.538653	0.082975	0.231159	0.882327	-0.330200	0.417433	0.221519	-0.010755	-0.935403	1.344560	-1.759471	0.033212	-0.862976	-0.696909	-0.755559	-0.195224	-0.577690	-0.852371	-1.684548	-0.192103	-0.195705	-0.542141	-0.298664	1.109918	-0.656999	-0.051239	-1.221296	-0.267400	-0.327862	-1.044796	-0.898663	-0.677260	-0.468548	-0.646843	-0.400621	-0.816609	0.259014	-0.291075	-0.209323	1.581055	2.232872	-0.554183	-0.519395	-0.973293	-1.445931	-1.349211	1.644491	2.482290	-0.373806	-0.362831	0.615802	-0.247103	-1.033072	1.357171
-0.114730	0.364008	-0.921050	0.126965	0.104020	0.446972	0.357025	1.007730	-0.106920	0.701467	-0.932526	-0.495519	-1.693865	-0.082539	-0.614699	-0.950732	-0.405154	-0.411607	-0.833072	-0.788924	-0.585688	0.654310	-0.743358	0.661388	-0.925762	-0.067481	-0.564349	-0.258622	-0.025895	-0.722946	-1.005119	-0.035871	-0.653202	-0.201713	-0.222384	-0.254934	-0.163777	0.940691	0.232196	1.460526	1.050650	1.345083	0.293270	0.701547	-0.887049	-0.863488	-0.344325	0.072914	-0.682657	0.552484	0.032743	0.055424	-0.200043	0.235008	0.308346	0.587051	-0.611913	-0.048494	-0.048876	0.457730	-0.018286	0.721709	-0.002277	0.276712	-0.977122	0.741817	-1.537654	-0.609024	-1.391509	-0.588545	-0.488104	0.158020	0.485281	-0.130653	-1.344200	-0.638186	-0.146460	-1.204517	-0.119956	0.458589	-0.805839	-0.883201	-0.486759	0.333209	0.510135	-0.020352	-1.007142	-0.710633	0.022718	0.082819	-0.545487	-0.303404	0.240172	-0.017519	-0.067175	0.907345	1.660558	-0.145119	-0.489789	-0.989478	-1.761071	-1.477432	1.529182	1.574209	-0.772730	-0.724601	0.733467	-0.652276	-1.134749	0.460604
-0.361131	-0.538175	-0.413930	-0.175704	-0.200971	-0.611049	-0.415806	-0.100612	-0.411755	-0.190453	-0.922458	-0.286123	-0.260454	0.439052	-0.339354	-0.860978	-0.348116	-1.081822	-0.282477	-0.511910	-0.658181	-0.126286	-0.605597	-0.178818	-0.602949	-0.137880	0.326611	0.089303	-0.655184	-1.033113	-0.858324	-0.378882	0.543159	0.336747	-0.349824	-0.248237	-0.272039	0.060509	0.019866	-0.230612	0.200712	0.083904	-0.010497	-0.250285	-0.526183	-0.730385	-0.555035	-0.309140	-0.610479	0.345258	-0.514497	0.122550	-0.462313	-0.241905	0.010882	-0.415409	-0.541869	-0.151962	-0.417081	-0.071343	-0.222863	0.382365	-0.390172	-0.114170	-0.822395	0.165662	-0.667396	-0.831472	-0.538831	-0.131272	-0.444207	-0.006392	0.417667	0.271151	-0.926930	-1.000121	-0.496449	-0.685440	-0.331494	-0.628373	-0.614780	-0.840851	0.205062	0.545922	0.298927	0.290127	-0.506844	-0.621789	-0.116870	0.328211	-0.424670	-0.187949	-0.622051	-0.470564	-0.117648	-0.208685	-0.484383	-0.358705	-0.187731	-0.591749	-0.915946	-0.456117	0.694452	-0.159041	-0.775137	-0.511876	0.526443	-0.282173	-0.039463	-0.442981
-0.749161	-0.842772	-0.334910	-0.714468	-0.622880	-1.179040	-0.745273	-0.682948	-0.810050	-0.859634	-0.802717	-0.053937	0.293884	0.184425	-0.274706	-0.371228	-0.302699	-0.682092	-0.407160	-0.241298	-0.542461	-0.600006	-0.492067	-0.512606	-0.243033	-0.317635	0.770199	0.555324	-0.747701	-0.343768	-0.386254	-0.170663	0.427557	0.119933	-0.222020	-0.226453	-0.281421	-0.658668	-0.513382	-1.107030	-0.496969	-0.681035	-0.095804	-0.652229	0.242283	-0.375194	-0.336135	-0.561299	-0.166831	-0.072279	-1.100821	-0.475127	-0.013761	-0.347035	-0.261003	-0.650511	-0.288365	-0.216098	-0.219913	-0.214376	0.002954	-0.024008	-0.291233	-0.329745	-0.719735	-0.168505	-0.118454	-0.480775	0.253817	0.409610	-0.061973	-0.212521	-0.354862	0.278555	-0.434559	-0.634892	-0.578014	-0.015091	-0.440820	-0.774231	-0.436102	-0.501288	-0.196829	-0.237116	-0.418148	0.060736	-0.446574	-0.615128	-0.656671	-0.043784	-0.453344	-0.059247	-0.486428	-0.431540	-0.137087	-0.224949	-1.682128	-0.662448	-0.254303	-0.365961	-0.059716	0.036390	-0.210816	-1.123695	-0.000506	-0.297397	-0.044051	0.099805	0.471312	-0.667871
-0.815427	-0.342840	-0.670417	-1.235946	-0.563147	-0.772457	0.083480	-0.224678	-0.775163	-0.650913	-0.343769	0.039147	-0.263836	-0.590146	-0.768468	0.177373	-0.301949	0.737690	-0.678034	0.121906	-0.608736	-0.406454	-0.612172	0.258636	0.208810	-0.043206	0.507941	0.413351	-0.180881	1.238153	0.337555	0.589787	-0.558181	-0.270989	0.158388	-0.235036	-0.128835	-0.617352	-0.671858	-0.576497	-0.217287	-0.316642	0.373852	-0.138599	1.446302	0.324684	0.751697	0.078941	0.570183	-0.315716	-0.929616	-1.672646	0.612423	-0.288083	-0.118721	-0.402509	-0.019543	-0.256542	0.028727	-0.281169	0.657751	-0.159325	0.414415	0.144306	-0.497841	-0.465313	-0.039143	0.144550	-0.150781	0.638910	0.765395	0.182960	-0.889181	0.188033	0.145172	0.465724	-0.085286	0.051388	0.146419	0.326860	-0.148662	-0.425289	-1.072187	-1.233775	-0.821874	-0.134128	-0.632347	-0.700264	-0.681890	-0.476090	-0.461651	0.262870	0.813017	0.382055	0.059242	0.364505	-0.876680	-0.062025	-0.561129	-0.344624	0.061277	-0.402399	-0.700859	-0.705219	0.977720	-0.337437	-0.804415	-0.007838	-0.434622	-0.171849
-0.339322	0.461459	-0.608519	-0.762328	-0.297792	0.027831	1.127567	0.663770	-0.102999	0.561387	0.312302	0.253609	-0.952299	-1.104393	-1.120309	0.429918	0.026796	1.726829	-0.214141	0.531653	-0.783514	0.017429	-0.852589	1.308936	0.389185	0.527060	0.099853	-0.707676	0.719393	2.466775	0.859080	0.956328	-1.047122	-0.159075	0.223201	-0.196813	-0.176058	-0.391031	-0.456301	0.056845	0.098405	0.320535	0.622180	0.588156	2.093835	1.265421	1.620755	0.802306	0.954951	-0.310763	-0.343399	-2.474114	0.944448	0.052453	0.147870	-0.212855	-0.240140	-0.324875	-0.545628	-0.623867	0.660305	-0.242679	1.006039	0.594300	0.035059	-0.648365	0.233967	0.721588	-1.137375	0.139676	1.274610	1.061872	-0.627344	0.383897	0.370914	1.403039	0.445369	-0.346302	1.164888	1.440081	0.434537	-0.437305	-1.137757	-1.149946	-0.933174	-0.167582	-0.122686	-0.469220	0.046239	-0.313924	-0.234617	0.397102	1.336777	0.848029	0.309609	0.018283	0.499618	1.251530	-0.733718	-0.318582	-0.029765	-0.520096	-0.771141	0.230575	1.108425	-0.429335	-1.374791	-0.166761	-1.458947	0.436960
