X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110
0.101206	0.165572	0.116455	0.059352	-0.011922	0.042946	0.139426	0.076501	-0.023930	-0.004418	0.114286	0.144742	-0.083122	-0.180199	0.007338	-0.090285	0.087840	0.211265	0.069739	0.029922	0.028180	0.127199	0.086310	0.079055	0.110649	0.047265	-0.026197	0.009918	-0.176224	-0.042957	-0.066005	-0.021636	-0.127281	-0.158709	-0.073512	-0.172357	-0.130155	-0.175228	-0.034577	-0.059821	0.028858	0.045802	-0.007665	-0.037166	-0.131322	-0.035590	0.101668	-0.046821	0.018989	0.038642	-0.145084	-0.199333	0.017464	0.127693	0.114316	0.180427	0.043921	0.086613	0.090643	0.054118	0.103996	0.013531	-0.016757	-0.124449	-0.031639	0.091032	-0.023875	-0.003725	0.077760	0.116523	0.102294	0.053687	-0.104371	0.025446	-0.091323	-0.053032	0.046067	-0.117829	-0.036941	-0.069713	0.062827	0.139393	0.098513	-0.019113	0.044022	-0.055578	-0.014032	0.057638	0.022852	0.008463	-0.023131	-0.083612	0.129354	0.123411	0.106004	0.086413	-0.022850	0.109076	0.204500	0.106698	-0.087154	0.037577	-0.033250	-0.060741	0.049510	0.083520	0.023720	0.041595	0.001904	0.094902
-0.604046	-0.524355	-1.598577	-1.449246	-0.474847	-0.037388	-1.152113	-0.472611	-1.004907	-0.099950	-1.786443	-1.655850	-1.013687	-0.382252	-0.075082	0.138632	-1.214261	-0.701902	0.064290	0.026990	0.401030	-0.602517	-0.384911	-0.446813	-1.303964	-0.344635	1.025203	0.938911	-0.297565	-0.466916	-1.453081	-2.094137	-0.901610	-0.029650	-0.931209	-0.203657	-0.946514	0.451338	-0.948362	0.850202	0.364870	0.908086	-0.623209	0.068724	-0.651648	-0.423058	1.382016	0.636873	0.911877	0.284662	0.167597	0.700088	-0.515808	-0.532860	-0.736923	-0.460588	-0.761433	-0.676333	0.742639	1.054449	0.679801	1.033753	1.182714	0.786564	0.072031	0.326059	-0.065755	1.021861	-0.671806	-1.119936	-0.597809	-0.459552	0.050543	1.228896	-1.017554	-0.942794	-1.308634	-1.998792	-0.285073	-1.405519	-1.160105	-0.783285	-1.239503	-0.680191	0.660013	0.357208	-0.753807	-0.386441	-0.644667	-1.119296	0.142232	0.338035	-0.404762	0.669099	0.692856	0.213657	-0.563136	-0.922197	-1.600088	-1.612674	-0.646568	0.619524	-0.580251	-0.787699	0.265339	-1.214004	-1.093078	-0.589867	0.029284	-0.586113
-1.584948	-1.138551	-2.458105	-2.215676	-0.833048	-0.005838	-1.579403	-0.140841	-1.637091	-0.645835	-2.265675	-1.813744	-1.624309	-0.881363	-0.135414	-0.045226	-1.825410	-1.509470	-0.465070	-0.344802	0.359814	-0.620661	-0.896316	-0.667715	-1.807879	0.250752	1.507602	1.224662	-0.499590	-0.943270	-2.177772	-2.686650	-1.653419	-0.577450	-1.804300	-0.786570	-1.160200	0.372518	-1.271753	1.121033	0.120429	1.296629	-1.354601	-0.006806	-1.247078	-0.955421	1.339164	0.507196	0.626030	-0.125086	0.053928	0.259654	-1.084365	-0.951729	-1.415867	-0.885440	-1.490359	-1.606098	0.254859	0.833127	0.050064	0.878852	1.086006	0.482193	-0.410127	0.011413	0.061618	0.737689	-1.201307	-1.991407	-1.305789	-0.865737	0.662064	1.864449	-1.671038	-1.525923	-1.792084	-2.718406	-1.052828	-2.057822	-1.840774	-1.107567	-1.985152	-1.319467	0.091126	0.127796	-1.536005	-1.265788	-1.381954	-1.247431	-0.075922	0.300030	-0.939758	0.457788	0.140491	-0.111367	-0.732967	-1.356178	-2.218687	-2.118873	-1.068479	0.616246	-1.039950	-1.214785	0.147322	-1.879604	-1.709702	-1.017893	-0.175838	-0.620193
-2.313759	-1.551043	-2.254971	-2.050010	-0.787682	0.144727	-0.941118	0.730747	-1.677519	-1.382976	-1.344696	-0.674378	-1.666824	-1.394270	-0.090877	-0.539026	-1.741305	-2.032136	-1.094507	-0.914960	0.108625	-0.058678	-1.082731	-0.645636	-1.141966	1.471790	1.441633	0.949140	-0.623303	-1.194979	-1.870562	-1.732813	-1.972345	-1.509032	-2.077902	-1.571476	-0.680258	-0.162952	-0.824740	0.734210	-0.439744	1.068413	-1.589771	-0.184647	-1.437462	-1.150560	0.211386	-0.121461	-0.553847	-0.927043	-0.388706	-1.016233	-1.333441	-0.897556	-1.551261	-0.908840	-1.708116	-2.214859	-0.950880	-0.363289	-1.250970	-0.166674	0.067386	-0.571862	-1.263898	-0.716881	0.332955	-0.498680	-1.118285	-2.167811	-1.619661	-0.960663	1.443295	1.697867	-1.736788	-1.620233	-1.269083	-1.917500	-1.814331	-1.674459	-1.686375	-1.007106	-1.919122	-1.546916	-1.291847	-0.554206	-2.022012	-2.085079	-1.970784	-0.466579	-0.427709	-0.101470	-1.234245	-0.317914	-1.007824	-0.482365	-0.421436	-1.037240	-1.436166	-1.520398	-1.143721	0.175668	-1.231138	-1.127931	-0.127368	-1.687761	-1.496989	-1.053148	-0.520731	-0.302190
-2.011640	-1.662544	-1.505342	-1.390274	-0.163502	0.303798	0.173701	0.942898	-1.152474	-1.497090	-0.240209	-0.017321	-1.104159	-1.341107	0.138607	-0.800889	-1.448327	-2.042268	-0.886282	-1.120598	0.217257	0.281484	-0.573305	-0.645611	0.195840	2.035886	1.286876	0.707039	-0.428928	-1.005888	-0.754004	-0.479604	-1.462545	-1.882926	-1.215606	-1.771334	-0.009457	-0.424156	0.005814	0.114625	-0.482939	0.409784	-0.641687	-0.279045	-0.665320	-0.567323	-0.605104	-0.253338	-1.293977	-1.203486	-0.659406	-1.473081	-0.849672	-0.348329	-0.908403	-0.573164	-1.076119	-1.847567	-1.407492	-1.151354	-1.622579	-0.809079	-0.382308	-0.861456	-1.683066	-1.251043	0.489786	-1.242911	-0.203467	-1.620198	-1.088420	-0.596654	1.676063	1.021321	-1.150905	-1.318439	-0.417558	-0.415005	-1.482873	-0.517558	-0.877148	-1.134481	-1.320436	-1.119756	-2.055483	-0.957482	-1.890647	-1.931080	-2.069595	0.198183	-0.517310	-0.467574	-1.064428	-0.761761	-1.115476	-0.075824	0.056397	-0.308721	-0.158784	-1.001472	-0.765407	-0.136536	-1.007198	-0.603828	-0.169440	-0.948850	-0.702168	-0.672105	-0.691390	-0.395249
-0.775448	-1.464078	-0.868829	-0.789411	0.680566	0.311815	0.937201	-0.026871	-0.409106	-0.572064	0.122746	-0.710092	-0.264882	-0.669572	0.521658	-0.443236	-1.217452	-1.446772	0.321461	-0.678112	0.832268	-0.073626	0.366968	-0.729852	1.428909	1.365346	1.334540	0.851915	0.035706	-0.720401	0.386507	-0.040820	-0.451789	-1.315364	0.161390	-1.306875	0.249655	-0.299358	0.599806	-0.412841	0.306025	-0.369754	1.029273	-0.335300	0.814469	0.287654	-0.307196	0.413144	-0.881887	-0.549144	-0.496916	-0.529390	0.202621	0.331969	0.134647	-0.199454	-0.002259	-0.674664	-0.483536	-0.691232	-0.521526	-0.430396	0.332519	0.105543	-1.223549	-1.268828	0.354216	-0.851567	1.121511	-0.769875	0.076292	0.056710	1.225136	0.468006	-0.363295	-0.968236	0.027606	0.415194	0.123419	0.649523	-0.008387	-1.634522	-0.681044	-0.498952	-1.499753	-0.769437	-1.384980	-0.793535	-1.622852	-0.027583	-0.558350	-0.667557	-0.562099	-0.314409	0.409812	1.145133	0.181264	0.369656	0.476537	-1.329787	-0.174957	-0.119363	-0.524813	-0.050323	-0.043662	-0.248153	-0.111199	-0.126957	-0.507608	-0.936441
0.369253	-1.032856	-0.539376	-0.359687	1.086739	0.076322	1.020550	-1.268461	0.089130	0.727746	-0.047314	-1.635705	0.278363	-0.056209	0.877752	0.283986	-0.917712	-0.486354	1.515768	0.046469	1.382232	-0.691803	0.974572	-0.760477	2.045045	0.266598	1.412889	1.178552	0.349501	-0.912692	0.768305	-0.311999	0.137735	-0.490600	0.664346	-0.932325	0.024443	-0.322802	0.699488	-0.729533	1.208100	-0.991566	1.906130	-0.622866	1.935832	0.457737	0.484347	1.090739	0.004460	0.331275	-0.209989	0.623359	1.073674	0.594734	0.759728	-0.082004	0.628989	0.317416	0.829959	0.350578	0.835658	0.222603	1.167094	1.157986	-0.356215	-1.044766	0.141997	-0.117599	1.950294	-0.167324	1.000438	0.542002	0.800719	0.414410	-0.042616	-0.898834	0.022667	-0.023253	1.785551	1.167559	0.369518	-1.832299	-0.242525	-0.337704	-0.389737	-0.392078	-1.059526	0.194298	-0.963218	-0.846026	-1.027336	-0.837896	-0.050125	0.703021	2.187943	2.141768	-0.207844	0.799738	0.170392	-1.963135	0.125152	-0.031611	-0.242385	0.139308	-0.244587	-0.024245	-0.214054	0.217860	-0.063646	-1.107210
0.561195	-0.575849	-0.285219	0.133911	0.807886	-0.311661	0.768521	-1.485614	0.075753	1.193252	-0.055509	-1.278487	0.229521	-0.078876	0.933292	0.657364	-0.474763	0.337251	1.623082	0.453402	1.163118	-0.832314	0.794814	-0.753496	1.953892	-0.181523	1.132560	1.221579	0.064855	-1.578061	0.253983	-0.453941	-0.166362	-0.304371	-0.211615	-1.151398	-0.196992	-0.697781	0.591471	-0.730058	1.247128	-1.295996	1.031334	-1.229781	1.823243	-0.144485	0.732823	1.006740	0.240532	0.443094	-0.216970	0.666755	1.149577	0.222070	0.514573	-0.199130	0.455961	0.472543	1.161359	0.679485	1.036315	0.144198	0.949509	1.123976	0.014671	-1.044102	0.155183	-0.084759	1.695611	-0.022910	1.059647	0.561931	0.937849	0.505796	-0.436664	-1.150801	-0.023839	-0.940231	2.147531	1.026449	0.234250	-1.105454	0.113401	-0.565886	0.139396	-0.269650	-1.080564	0.080800	-0.484656	-1.329208	-1.717947	-0.971216	0.379071	1.535423	2.409478	1.969721	-0.674114	0.994830	-0.464468	-1.830104	-0.142795	-0.078675	-0.444573	-0.041175	-0.901761	-0.320886	-0.593798	0.204452	0.419313	-0.384021
-0.025710	-0.350465	0.053783	0.708734	0.259229	-0.584863	0.670820	-0.541358	-0.319757	0.397289	0.251055	0.171941	-0.058936	-0.437029	0.494813	0.220129	-0.083535	0.666913	0.767818	0.404247	0.146562	-0.389465	0.161525	-0.871981	1.391987	0.011125	0.313258	0.668888	-0.814709	-1.990395	-0.579884	-0.093032	-0.733618	-0.750361	-1.305786	-1.467317	-0.022746	-0.934508	0.648731	-0.405520	0.378057	-1.268476	-0.738243	-1.750033	0.698717	-0.547147	0.333334	0.456557	-0.414041	-0.220711	-0.458286	-0.210134	0.543664	-0.393034	-0.165697	-0.294041	0.042870	0.232429	0.383090	-0.021106	0.205193	-0.539692	0.025078	0.426807	-0.456752	-1.354425	0.211004	-0.799555	0.721855	-0.105391	0.624393	0.388539	1.105708	-0.009073	-1.087154	-1.419634	-0.016168	-1.087496	1.265353	0.785549	0.072256	0.195246	0.510921	-0.503920	-0.067653	-0.314237	-1.074231	-0.704869	-0.287996	-1.009398	-1.795783	-0.877088	0.908570	1.758870	1.006469	0.968920	-0.670901	0.970508	-0.730769	-0.710531	-0.636159	-0.195648	-0.788605	-0.265598	-1.317351	-0.733593	-0.481504	0.010130	0.740657	0.705912
-0.419273	-0.284388	0.389695	1.030380	-0.025104	-0.516674	0.805296	0.466413	-0.580732	-0.728993	0.454128	1.052141	0.005759	-0.370186	-0.338344	-0.645822	0.187598	0.652298	0.055354	0.280562	-0.921362	0.110606	-0.154453	-0.953851	0.834103	-0.079713	-0.820474	-0.414270	-1.672350	-1.446983	-0.965359	0.418152	-0.540620	-0.965947	-1.045800	-1.006861	0.322251	-0.654143	0.855533	-0.059111	-0.394278	-0.946234	-1.478353	-1.522424	-0.282687	0.021527	0.013925	0.325106	-1.133820	-0.621709	-0.576599	-0.799212	-0.132381	-0.621449	-0.398765	-0.135541	0.116378	0.470731	-0.359640	-0.727739	-0.255458	-0.702979	-0.283830	0.343128	-1.123502	-1.528891	-0.162560	-1.421967	-0.002156	0.005901	0.613733	0.603410	0.357468	-1.344864	-1.172979	-1.180533	-0.194332	-0.132193	0.499490	0.979318	0.331463	1.056578	0.816294	0.127265	-0.191875	-0.198265	-0.590087	-0.866897	-0.151427	-0.305621	-0.907710	-0.547736	1.598937	1.512780	-0.273280	0.345166	-0.184245	0.806599	-0.411187	0.551518	-0.643714	-0.313903	-0.575040	-0.230509	-0.650294	-0.550362	0.259507	-0.062721	0.743941	1.284991
