X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110
0.057574	0.301706	-0.005613	-0.048926	0.105268	0.233876	0.084870	0.229045	0.159790	0.261909	0.091225	0.194639	-0.001173	-0.040490	0.220013	0.300583	-0.095143	0.202014	-0.009444	0.305144	0.286253	0.175106	0.023623	0.189803	0.102031	0.202204	-0.062043	0.028324	0.246838	-0.114568	-0.051108	0.076470	-0.027930	-0.081499	0.074191	0.014639	0.018628	-0.033202	0.066634	0.104449	0.207870	0.269258	-0.007959	0.192365	-0.014880	0.073001	0.112670	-0.099499	0.083656	0.227482	0.118539	0.084097	0.062727	0.142688	-0.036825	0.078129	0.014216	0.046529	-0.084885	0.060266	-0.055281	-0.029763	0.110015	0.091979	0.293858	0.320445	-0.009649	0.015221	0.006529	0.175363	0.046693	0.011459	0.006514	-0.017922	-0.059742	-0.007254	0.042596	-0.034329	0.045920	0.109129	-0.181819	0.003021	-0.002600	-0.051889	0.112751	-0.036468	0.225844	0.094326	-0.205046	-0.152016	-0.090747	-0.007427	0.016365	0.054381	-0.054392	0.138672	-0.107179	0.021716	-0.010105	0.006472	0.128230	0.223157	-0.350147	-0.103083	0.103603	0.065977	-0.075463	0.119719	0.032611	0.099842
0.665945	-0.411464	-0.200151	-0.349952	-0.190944	-0.676641	-0.124298	-0.144047	1.037870	-0.158751	0.755658	0.137373	-0.453167	-0.393416	-0.085838	-0.166915	0.751238	0.879553	0.671061	0.877746	0.741414	0.282100	0.978423	0.619065	0.383581	0.587660	-0.370163	-0.569938	0.877316	-0.738703	0.449707	0.178252	-0.432504	-0.482710	0.233369	0.209101	-0.275111	-0.363883	0.280340	-0.711808	0.649044	-0.042652	0.142146	-0.153426	0.116763	-0.465246	-1.033080	-0.582061	0.428002	-0.346128	-0.435863	-0.454797	-0.327919	-0.257191	-0.451235	-0.775254	-0.355117	0.082531	-0.484796	-0.522844	-1.642847	-1.138601	-0.958762	-0.640277	0.250515	-0.040230	-0.037173	0.248911	-1.079536	-0.741268	-0.689522	-0.395684	0.203703	-0.235332	-0.468239	0.397317	0.171718	-0.738023	-0.150317	-0.283179	-0.527000	-0.785086	-0.819240	-0.362973	-0.798124	-0.456274	-0.260214	1.050438	-0.379533	-0.356912	-0.737227	0.385038	-1.093886	-0.249665	0.319151	-0.484084	-0.016753	0.068898	-0.591808	-0.501718	0.140566	-0.412554	0.167496	0.697601	0.064442	-0.255308	-0.457379	-0.563652	-0.012769	0.679407
0.788027	-0.653595	-0.788368	-1.010052	-0.299183	-0.836064	-0.281237	-0.104170	0.800479	-0.477949	0.542053	-0.393389	-0.714937	-0.466128	-0.205701	-0.165596	0.618115	0.505040	0.411295	0.412492	0.688175	0.049777	1.272624	0.739173	0.213754	0.160810	-0.751644	-1.013475	0.602404	-0.864385	0.531196	0.376694	-0.728028	-0.605885	0.009144	0.282895	-0.559191	-0.480742	0.060158	-1.179216	0.564469	-0.386858	0.384981	-0.036014	0.301876	-0.388497	-0.807400	-0.707404	0.702470	-0.134727	-0.748891	-0.895212	-0.108919	-0.351606	-0.773267	-1.003534	-0.936744	-0.575644	-0.635306	-0.838583	-2.023969	-1.398309	-0.960081	-0.841389	-0.099762	-0.420095	-0.213789	-0.168610	-1.302287	-0.843514	-0.635574	-0.473053	-0.109988	-0.203455	-0.798300	0.223943	0.265743	-0.536516	0.060188	-0.005993	-0.808793	-1.163942	-1.374594	-1.065573	-1.305702	-0.866533	-0.775731	0.907863	-0.629737	-0.731214	-1.206816	-0.075284	-1.262684	-0.272205	0.356912	-0.311868	-0.467504	-0.194904	-0.950979	-0.825500	-0.552869	-1.248091	0.500944	0.327642	-0.275058	-0.794955	-0.696720	-1.002655	-0.085691	0.535457
0.456684	-0.476888	-1.435175	-1.633662	-0.037170	-0.311462	-0.287311	0.165586	-0.106693	-0.498097	-0.242229	-1.129801	-0.810831	-0.466826	-0.130503	0.190452	-0.148889	-0.380533	-0.399223	-0.771970	0.323799	-0.284516	0.866065	0.466491	-0.277558	-0.768248	-0.844584	-1.040271	-0.198177	-0.405874	0.018291	0.414904	-0.884445	-0.557760	-0.536061	0.118012	-0.818865	-0.510911	-0.535751	-1.202585	0.020585	-0.538992	0.438663	0.305547	0.468013	0.275262	0.309190	-0.393681	0.613141	0.394343	-0.680818	-1.007358	0.244186	-0.198942	-0.715430	-0.688894	-1.296832	-1.412400	-0.618722	-0.905007	-1.164288	-0.762659	-0.049688	-0.382981	-0.404218	-0.628460	-0.429535	-0.906662	-0.730916	-0.309560	0.024988	-0.247859	-0.621296	0.034694	-0.886423	-0.336232	0.284165	0.257684	0.442813	0.674427	-0.846956	-1.107988	-1.494724	-1.650385	-1.244000	-1.080173	-1.040773	-0.050426	-0.644035	-1.047652	-1.274648	-1.038409	-0.569954	-0.005684	0.144495	0.489951	-1.032641	-0.492222	-0.807508	-0.642929	-1.280056	-1.509946	0.444914	-0.705881	-0.554329	-1.232598	-0.590131	-1.014877	-0.025078	-0.122925
0.068433	-0.247057	-1.456289	-1.520163	0.513463	0.265671	-0.081388	0.215109	-0.417866	-0.118759	-0.617068	-1.373017	-0.802849	-0.673593	0.019969	0.375239	-0.466234	-0.533103	-0.595321	-1.468507	0.203174	-0.182572	0.241086	-0.051365	-0.571742	-1.217939	-0.364369	-0.565813	-0.548272	0.185004	-0.806604	-0.079287	-0.870262	-0.579810	-0.976249	-0.311554	-1.008728	-0.731396	-1.026079	-0.947336	-0.383318	-0.270004	0.059736	0.352286	0.434977	0.921911	0.841535	0.104209	0.100101	0.305136	-0.310250	-0.690180	-0.000160	-0.088592	-0.187873	-0.303515	-0.906428	-1.348969	-0.531625	-0.789413	0.050695	0.176361	0.727532	0.328974	-0.180528	-0.442192	-0.387490	-1.115240	-0.017673	0.159572	0.533777	0.017439	-0.644507	0.165753	-0.515853	-0.632731	0.180468	0.671437	0.556141	0.956621	-0.458707	-0.838925	-1.161425	-1.333301	-0.736806	-0.838524	-0.808675	-0.682531	-0.083085	-0.935864	-0.805660	-1.370807	0.192271	0.371726	0.022658	1.092798	-0.973506	-0.346120	-0.111032	0.031775	-0.986240	-0.551260	0.034188	-1.015932	-0.249251	-1.067342	-0.123388	-0.560623	0.184012	-0.459135
-0.126346	-0.065428	-0.745462	-0.640928	0.880093	0.481881	0.215858	-0.052369	0.091162	0.445799	-0.327331	-0.867009	-0.521969	-0.759247	0.213930	0.181778	-0.058034	0.032229	0.137539	-1.149258	0.407006	0.510190	-0.201691	-0.585480	-0.385960	-0.772384	0.437697	0.164461	-0.279185	0.300993	-1.355426	-0.937044	-0.594943	-0.585370	-1.002029	-0.776905	-1.000625	-1.013528	-1.074580	-0.612118	-0.317517	0.223595	-0.432272	0.129810	0.125752	1.067971	0.395417	0.501873	-0.257766	-0.263299	0.142971	-0.120948	-0.471052	-0.097779	0.390777	-0.008242	-0.017859	-0.294947	-0.197751	-0.405733	0.850479	0.863260	0.783254	0.771050	0.436231	0.059052	0.009870	-0.630956	0.450180	0.357291	0.586248	0.183660	-0.073232	0.028048	0.288687	-0.423266	-0.002911	0.422412	0.460612	0.570021	0.201570	-0.460280	-0.454763	-0.197317	-0.014361	-0.139134	-0.265946	-0.559676	0.800715	-0.412967	0.022424	-0.669946	0.579704	0.724768	0.134007	1.043731	-0.350958	0.106689	0.745890	0.594040	0.076570	0.942831	-0.377857	-0.299317	0.408138	-0.335549	0.361518	0.135389	0.277532	-0.111938
-0.209315	0.272935	0.110040	0.320713	0.642926	0.366044	0.371388	-0.396715	0.361529	0.752472	-0.085020	-0.068714	0.263549	-0.115088	0.543500	0.035259	0.275259	0.088911	0.871884	-0.482488	0.437548	1.354531	-0.506568	-0.966976	0.102744	0.078942	1.184433	0.906388	-0.033411	-0.091574	-1.242831	-1.320489	-0.004069	-0.231453	-0.668371	-0.822909	-0.595278	-0.746875	-0.815132	-0.215972	-0.216207	0.415928	-0.481032	0.108514	-0.241350	0.818764	-0.106690	0.802660	0.133603	-0.252120	0.588341	0.513894	-0.120673	0.059050	0.551306	0.329022	0.565370	0.656084	0.434740	0.190909	1.097586	1.125411	0.526127	0.863106	0.899138	0.442568	0.458189	-0.156940	0.680109	0.570621	0.476154	0.323536	0.626980	-0.030835	1.050913	-0.060628	-0.075058	0.097494	0.512800	0.034873	0.585876	0.041722	0.539792	0.947201	0.765711	0.665580	0.205143	-0.359786	1.284955	0.159123	0.790732	0.234018	0.826907	0.952948	0.321304	0.615209	0.205417	0.201696	1.237744	0.544163	0.747859	1.807828	-0.511450	0.434930	0.584197	0.382744	0.518790	0.667721	0.185134	0.395696
-0.366084	0.764641	0.634557	0.859423	0.014797	0.089846	0.352230	-0.606040	-0.349306	0.440741	-0.413809	0.420491	1.380219	1.107785	0.967930	0.391045	-0.079302	-0.849394	0.735624	-0.254439	-0.051550	1.709123	-0.928477	-1.139237	0.557498	0.654798	1.686294	1.629073	-0.205646	-0.232580	-0.556657	-0.599376	0.814159	0.571092	-0.132626	-0.181617	0.301500	0.394538	-0.485025	0.363187	-0.529207	0.063045	-0.025791	0.406182	-0.323073	0.530943	0.039119	1.100855	0.940110	0.718426	1.098676	1.140652	1.168790	0.648762	0.381713	0.667247	0.500929	0.649235	0.961881	0.661467	1.116814	1.124203	0.536838	0.864421	0.822974	0.260376	0.601136	-0.179215	0.735796	0.844210	0.427902	0.515712	1.158203	0.451918	1.212696	0.134754	0.088588	0.172825	0.671357	-0.051932	0.335060	0.524544	1.635062	1.620158	1.443960	1.220209	0.447767	-0.700988	0.997959	0.638909	1.269760	0.537249	1.199193	0.873108	0.384496	0.199748	0.502797	-0.262792	1.174560	0.155400	0.701769	1.771918	-0.448123	0.469920	-0.034089	0.642312	0.415664	0.855162	0.199156	0.440577
-0.609903	0.996791	0.979547	1.138984	-0.361112	-0.207213	0.380097	-0.609938	-1.415900	-0.460002	-0.866893	0.506895	2.173959	1.882131	1.177536	0.971950	-0.603984	-1.725397	-0.030720	-0.331489	-0.716013	1.242846	-1.457120	-1.099059	0.779424	0.751933	1.632370	2.216689	-0.490550	0.496541	0.384948	0.762079	1.602724	1.422009	0.633076	0.826458	1.474520	1.816939	0.010555	1.125448	-0.821029	-0.487207	0.428393	0.541475	-0.094054	0.211508	0.465454	1.173078	1.152671	1.681982	1.553175	1.548631	2.231933	1.441953	0.383614	0.809362	0.280413	0.141781	1.012018	0.829895	1.218708	1.068631	0.679363	0.765526	0.107662	-0.482386	0.452577	-0.219869	0.608031	0.778581	0.284345	0.665792	1.534186	1.179768	0.717940	0.303586	0.285427	0.384603	0.457997	0.269516	-0.167485	0.743424	2.420283	1.959810	1.729151	1.488825	0.492128	-1.194374	0.365507	1.244681	1.617679	0.588982	1.427460	0.335305	0.238770	-0.221993	0.903633	-0.655136	0.724239	0.001524	0.721014	1.274306	-0.356981	0.316822	-0.779638	0.552550	0.309637	0.895121	0.420056	0.117748
-0.762968	0.608325	1.454752	1.476325	-0.321681	-0.419792	0.464906	-0.472985	-1.746594	-1.415293	-0.720263	0.591808	2.040994	1.496877	0.872093	0.948300	-0.336699	-1.406477	-0.624699	-0.038045	-0.930990	0.126465	-1.739193	-0.807148	0.703874	0.587526	0.704672	2.246452	-0.432932	1.508311	1.300747	1.590836	1.964814	1.748825	1.604011	1.486056	2.419169	2.516686	0.811911	1.748741	-0.403090	-0.739355	0.388577	0.014882	0.054043	-0.437956	0.443824	0.621682	0.351379	1.476154	1.456482	1.367940	1.975275	1.789567	0.775303	0.757962	0.514008	0.189806	0.763419	0.913102	1.227081	0.822546	0.336491	0.200845	-1.066549	-1.184648	0.209754	0.449047	0.225806	0.057768	-0.170905	0.526413	1.546558	1.101062	-0.008607	0.652923	0.164948	0.120197	-0.376093	0.370620	-0.196106	0.716185	2.472778	2.050317	1.358900	1.557814	0.342222	-1.005331	0.096308	1.977257	1.941599	1.121012	0.977904	-0.528992	-0.141444	-0.869595	1.527903	-0.469599	0.071142	0.071114	1.235881	0.544977	-0.143418	0.757521	-0.924351	0.460127	0.136999	0.867203	0.470096	-0.071554
